"nces_cd","name","locale","district_size","num_schools","num_students","frl_percent","address","city","zip","county","postal_cd","latitude","longitude","exclude_from_analysis","ia_bandwidth_per_student","meeting_2014_goal_no_oversub","meeting_2018_goal_oversub","monthly_ia_cost_per_mbps","total_ia_bw_mbps","total_ia_monthly_cost","gt_1g_wan_lines","lt_1g_fiber_wan_lines","lt_1g_nonfiber_wan_lines","meeting_2014_goal_no_oversub_fcc_25","meeting_2018_goal_oversub_fcc_25","meeting_goals_district","exclude","not_all_scalable","new_connect_type_goals","c1_discount_rate","zero_build_cost_to_district","n_schools_wan_needs","n_schools_in_wan_needs_calculation","schools_on_fiber","schools_may_need_upgrades","schools_need_upgrades"
2713560,"HAWLEY PUBLIC SCHOOL DISTRICT","Rural","Small",3,938,0.16284153,"714 JOSEPH ST","HAWLEY",56549,"CLAY COUNTY","MN",46.88346,-96.320411,FALSE,79.96,"Not Meeting Goal","Not Meeting 2018 Goals",37.16666667,75.00248,2787.592173,0,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",50,0,2,3,1,2,0
2713590,"HAYFIELD PUBLIC SCHOOL DISTRICT","Rural","Small",3,750,0.274278215,"9 6TH AVE SE.","HAYFIELD",55940,"DODGE COUNTY","MN",43.890395,-92.838973,FALSE,266.67,"Meeting Goal","Not Meeting 2018 Goals",3.35,200.0025,670.008375,1,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,3,3,3,0,0
2713680,"HENDRICKS PUBLIC SCHOOL DISTRICT","Rural","Small",2,99,0.55,"200 EAST LINCOLN","HENDRICKS",56136,"LINCOLN COUNTY","MN",44.506095,-96.422855,FALSE,1363.64,"Meeting Goal","Meeting 2018 Goals",15.27916667,135.00036,2062.693001,0,0,0,TRUE,TRUE,1,"Clean",1,"Fixed Wireless",80,1,0,0,0,2,0
2713860,"HENNING PUBLIC SCHOOL DISTRICT","Rural","Small",2,372,0.486702128,"500 SCHOOL AVE","HENNING",56551,"OTTER TAIL COUNTY","MN",46.31925,-95.447601,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,0,0,0,FALSE,FALSE,0,"Dirty",1,"Other / Uncategorized",70,0,0,0,0,2,0
2713890,"HERMAN-NORCROSS SCHOOL DISTRICT","Rural","Small",2,93,0.427083333,"504 LOIS AVE NORTH","HERMAN",56248,"GRANT COUNTY","MN",45.810889,-96.138039,FALSE,483.87,"Meeting Goal","Not Meeting 2018 Goals",58.14333333,44.99991,2616.444767,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,0,0,2,0,0
2713920,"HERMANTOWN PUBLIC SCHOOL DISTRICT","Rural","Small",4,2037,0.161835749,"4307 UGSTAD RD","HERMANTOWN",55811,"ST. LOUIS COUNTY","MN",46.83107,-92.246181,FALSE,49.09,"Not Meeting Goal","Not Meeting 2018 Goals",6.5,99.99633,649.976145,0,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",50,0,3,5,1.33333333333333,2.66666666666667,0
2713930,"HERON LAKE-OKABENA SCHOOL DISTRICT","Rural","Small",2,348,0.389830508,"124 NORTH MINNESOTA AVE","OKABENA",56161,"JACKSON COUNTY","MN",43.73914,-95.317871,FALSE,574.71,"Meeting Goal","Not Meeting 2018 Goals",20.565,199.99908,4112.98108,0,0,0,TRUE,FALSE,1,"Clean",1,"Fixed Wireless",60,0,0,0,0,2,0
2713980,"HIBBING PUBLIC SCHOOL DISTRICT","Small Town","Small",5,2387,0.454134101,"800 EAST 21ST ST","HIBBING",55746,"ST. LOUIS COUNTY","MN",47.426223,-92.932465,FALSE,83.79,"Not Meeting Goal","Not Meeting 2018 Goals",7.1625,200.00673,1432.548204,3,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",70,0,4,5,5,0,0
2714010,"HILL CITY PUBLIC SCHOOL DISTRICT","Rural","Small",2,275,0.560553633,"500 IONE AVE","HILL CITY",55748,"AITKIN COUNTY","MN",46.993154,-93.591952,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,0,0,0,FALSE,FALSE,0,"Dirty",1,"Other / Uncategorized",80,1,0,0,0,2,0
2714040,"HILLS-BEAVER CREEK SCHOOL DISTRICT","Rural","Small",2,342,0.323699422,"301 NORTH SUMMIT AVE","HILLS",56138,"ROCK COUNTY","MN",43.527582,-96.363182,FALSE,584.8,"Meeting Goal","Not Meeting 2018 Goals",20.53166667,200.0016,4106.366184,0,0,0,TRUE,FALSE,1,"Clean",1,"Fixed Wireless",60,0,0,0,0,2,0
2714070,"HINCKLEY-FINLAYSON SCHOOL DISTRICT","Rural","Small",4,961,0.557142857,"201 MAIN ST","HINCKLEY",55037,"PINE COUNTY","MN",46.015678,-92.941029,FALSE,208.12,"Meeting Goal","Not Meeting 2018 Goals",8.15,200.00332,1630.027058,4,1,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,2,4,4,0,0
2714190,"HOLDINGFORD PUBLIC SCHOOL DISTRICT","Rural","Small",2,997,0.266201396,"900 5TH ST","HOLDINGFORD",56340,"STEARNS COUNTY","MN",45.73222,-94.465101,FALSE,100.3,"Meeting Goal","Not Meeting 2018 Goals",1.316666667,99.9991,131.6654817,1,0,0,TRUE,FALSE,1,"Clean",0,"Cable",70,0,0,0,2,0,0
2714220,"EDEN PRAIRIE PUBLIC SCHOOL DISTRICT","Urban","Medium",11,9144,0.191174884,"8100 SCHOOL RD","EDEN PRAIRIE",55344,"HENNEPIN COUNTY","MN",44.856239,-93.477788,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,3,0,0,FALSE,FALSE,0,"Dirty",1,"Other / Uncategorized",50,0,9,10,3.66666666666667,7.33333333333333,0
2714260,"HOPKINS PUBLIC SCHOOL DISTRICT","Suburban","Medium",10,6942,0.357833381,"1001 HWY 7","HOPKINS",55305,"HENNEPIN COUNTY","MN",44.93414,-93.412921,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,0,2,0,FALSE,FALSE,0,"Dirty",1,"Other / Uncategorized",60,0,9,11,2,8,0
2714280,"HOUSTON PUBLIC SCHOOL DISTRICT","Rural","Small",4,2565,0.285103073,"306 WEST ELM ST","HOUSTON",55943,"HOUSTON COUNTY","MN",43.760043,-91.571804,TRUE,38.99,"Not Meeting Goal","Not Meeting 2018 Goals",28.2,100.00935,2820.26367,0,0,0,FALSE,FALSE,0,"Dirty",1,"Fiber",60,0,3,4,2,2,0
2714970,"HUTCHINSON PUBLIC SCHOOL DISTRICT","Small Town","Medium",9,2888,0.289168937,"30 GLEN ST NORTH","HUTCHINSON",55350,"MCLEOD COUNTY","MN",44.89287,-94.372461,FALSE,692.52,"Meeting Goal","Meeting 2018 Goals",4.18,1999.99776,8359.990637,0,0,0,TRUE,TRUE,1,"Clean",0,"Fiber",60,0,4,9,9,0,0
2715000,"INTERNATIONAL FALLS SCHOOL DISTRICT","Small Town","Small",2,1205,0.351973684,"1515 11TH ST","INTERNATIONAL FALLS",56649,"KOOCHICHING COUNTY","MN",48.5927,-93.428261,FALSE,82.99,"Not Meeting Goal","Not Meeting 2018 Goals",14,100.00295,1400.0413,0,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",60,0,0,0,1,1,0
2715030,"INVER GROVE HEIGHTS SCHOOLS","Suburban","Medium",7,3704,0.370458136,"2990 80TH ST EAST","INVER GROVE HEIGHTS",55076,"DAKOTA COUNTY","MN",44.83142,-93.044191,FALSE,8.1,"Not Meeting Goal","Not Meeting 2018 Goals",7.166666667,30.0024,215.0172,4,0,0,FALSE,FALSE,0,"Clean",1,"Cable",60,0,5,8,5.6,1.4,0
2715510,"ISLE PUBLIC SCHOOL DISTRICT","Rural","Small",3,493,0.450901804,"730 5TH AVE SOUTH","ISLE",56342,"MILLE LACS COUNTY","MN",46.133545,-93.472419,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,1,0,0,FALSE,FALSE,0,"Dirty",0,"Other / Uncategorized",80,1,2,3,3,0,0
2715540,"IVANHOE PUBLIC SCHOOL DISTRICT","Rural","Small",2,197,0.395,"421 NORTH REBECCA","IVANHOE",56142,"LINCOLN COUNTY","MN",44.463637,-96.251635,FALSE,1015.23,"Meeting Goal","Meeting 2018 Goals",17.79333333,200.00031,3558.672183,0,0,0,TRUE,TRUE,1,"Clean",0,"Fiber",60,0,0,0,2,0,0
2715750,"JORDAN PUBLIC SCHOOL DISTRICT","Small Town","Small",3,1741,0.270300965,"500 SUNSET DR","JORDAN",55352,"SCOTT COUNTY","MN",44.66083,-93.640411,FALSE,287.19,"Meeting Goal","Not Meeting 2018 Goals",6.113333333,499.99779,3056.653156,1,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,3,4,3,0,0
2716980,"KASSON-MANTORVILLE SCHOOL DISTRICT","Small Town","Small",3,2069,0.180774749,"101 16TH ST NE","KASSON",55944,"DODGE COUNTY","MN",44.04516,-92.743221,FALSE,241.66,"Meeting Goal","Not Meeting 2018 Goals",0.8,499.99454,399.995632,0,1,0,TRUE,FALSE,1,"Clean",1,"Fiber",50,0,3,3,2,1,0
2717010,"KELLIHER PUBLIC SCHOOL DISTRICT","Rural","Small",2,259,0.852830189,"345 4TH ST NW","KELLIHER",56650,"BELTRAMI COUNTY","MN",47.94391,-94.452889,FALSE,289.58,"Meeting Goal","Not Meeting 2018 Goals",37.16666667,75.00122,2787.545343,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,0,0,2,0,0
2717100,"KENYON-WANAMINGO SCHOOL DISTRICT","Rural","Small",5,833,0.323877069,"225 3RD AVE","WANAMINGO",55983,"GOODHUE COUNTY","MN",44.303978,-92.787849,FALSE,720.29,"Meeting Goal","Not Meeting 2018 Goals",13.41666667,600.00157,8050.021064,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,3,3,5,0,0
2717120,"KERKHOVEN-MURDOCK-SUNBURG","Rural","Small",2,604,0.446633826,"302 15TH ST NORTH","KERKHOVEN",56252,"SWIFT COUNTY","MN",45.190531,-95.324914,FALSE,3311.26,"Meeting Goal","Meeting 2018 Goals",1.9,2000.00104,3800.001976,0,0,0,TRUE,TRUE,1,"Clean",0,"Fiber",70,0,0,0,2,0,0
2717220,"KIMBALL PUBLIC SCHOOL DISTRICT","Rural","Small",2,667,0.31147541,"100 HWY 55 WEST","KIMBALL",55353,"STEARNS COUNTY","MN",45.313979,-94.303695,FALSE,149.93,"Meeting Goal","Not Meeting 2018 Goals",19.45,100.00331,1945.06438,0,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",60,0,0,0,1,1,0
2717250,"LA CRESCENT-HOKAH SCHOOL DISTRICT","Suburban","Small",4,1237,0.194577352,"703 SOUTH 11TH ST","LACRESCENT",55947,"HOUSTON COUNTY","MN",43.817549,-91.313931,FALSE,161.68,"Meeting Goal","Not Meeting 2018 Goals",8.5,199.99816,1699.98436,0,3,0,TRUE,FALSE,1,"Clean",0,"Fiber",40,0,3,4,4,0,0
2717460,"LAKE BENTON PUBLIC SCHOOL DISTRICT","Rural","Small",2,98,0.39047619,"101 GARFIELD ST","LAKE BENTON",56149,"LINCOLN COUNTY","MN",44.260967,-96.284062,FALSE,1020.41,"Meeting Goal","Meeting 2018 Goals",19.34416667,100.00018,1934.420149,0,0,0,TRUE,TRUE,1,"Clean",1,"Fixed Wireless",70,0,0,0,0,2,0
2717520,"LAKE CITY PUBLIC SCHOOL DISTRICT","Small Town","Small",2,1223,0.311488673,"300 SOUTH GARDEN ST","LAKE CITY",55041,"WABASHA COUNTY","MN",44.445739,-92.267338,FALSE,163.53,"Meeting Goal","Not Meeting 2018 Goals",5.6,199.99719,1119.984264,0,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",60,0,0,0,1,1,0
2717570,"LAKE OF THE WOODS SCHOOL DISTRICT","Rural","Small",2,475,0.55785124,"236 15TH AVE SW","BAUDETTE",56623,"LAKE OF THE WOODS COUNTY","MN",48.709102,-94.637848,FALSE,94.74,"Not Meeting Goal","Not Meeting 2018 Goals",58.14333333,45.0015,2616.537215,0,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",70,0,0,0,2,0,0
2717780,"LAKEVILLE PUBLIC SCHOOL DISTRICT","Suburban","Medium",15,10762,0.128308453,"8670 210TH ST WEST","LAKEVILLE",55044,"DAKOTA COUNTY","MN",44.645115,-93.240815,FALSE,18.58,"Not Meeting Goal","Not Meeting 2018 Goals",20.875,199.95796,4174.122415,0,0,9,FALSE,FALSE,0,"Clean",1,"Fiber",40,0,15,15,1.07142857142857,4.28571428571429,9.64285714285714
2717880,"LANCASTER PUBLIC SCHOOL DISTRICT","Rural","Small",2,153,0.394904459,"401 CENTRAL AVE SOUTH","LANCASTER",56735,"KITTSON COUNTY","MN",48.856354,-96.803916,FALSE,490.2,"Meeting Goal","Not Meeting 2018 Goals",37.16666667,75.0006,2787.5223,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,0,0,2,0,0
2717910,"LANESBORO PUBLIC SCHOOL DISTRICT","Rural","Small",3,333,0.404191617,"100 KIRKWOOD ST EAST","LANESBORO",55949,"FILLMORE COUNTY","MN",43.71712,-91.976241,FALSE,60.06,"Not Meeting Goal","Not Meeting 2018 Goals",83.25,19.99998,1664.998335,0,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",70,0,2,3,3,0,0
2717940,"LAPORTE PUBLIC SCHOOL DISTRICT","Rural","Small",2,259,0.699619772,"315 MAIN ST WEST","LAPORTE",56461,"HUBBARD COUNTY","MN",47.21237,-94.755891,FALSE,154.44,"Meeting Goal","Not Meeting 2018 Goals",4.874166667,39.99996,194.9664717,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,0,0,2,0,0
2718060,"LEROY-OSTRANDER PUBLIC SCHOOLS","Rural","Small",2,289,0.346938776,"406 WEST MAIN ST","LEROY",55951,"MOWER COUNTY","MN",43.514201,-92.512661,FALSE,692.04,"Meeting Goal","Not Meeting 2018 Goals",15.70333333,199.99956,3140.659757,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,0,0,2,0,0
2718070,"LE SUEUR-HENDERSON SCHOOL DISTRICT","Small Town","Medium",7,1053,0.384758364,"115 1/2 NORTH 5TH ST","LESUEUR",56058,"LE SUEUR COUNTY","MN",44.459468,-93.910242,FALSE,949.67,"Meeting Goal","Meeting 2018 Goals",2.925833333,1000.00251,2925.840677,2,0,0,TRUE,TRUE,1,"Clean",1,"Fiber",70,0,4,6,5.25,1.75,0
2718090,"LEWISTON-ALTURA PUBLIC SCHOOL DIST.","Rural","Small",3,736,0.35924933,"100 COUNTY RD 25","LEWISTON",55952,"WINONA COUNTY","MN",43.985351,-91.858973,FALSE,67.93,"Not Meeting Goal","Not Meeting 2018 Goals",35.96666667,49.99648,1798.206731,0,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",70,0,3,3,2,0,1
2718210,"LITCHFIELD PUBLIC SCHOOL DISTRICT","Small Town","Small",5,1694,0.401416765,"114 NORTH HOLCOMBE AVE","LITCHFIELD",55355,"MEEKER COUNTY","MN",45.126432,-94.525123,FALSE,265.64,"Meeting Goal","Not Meeting 2018 Goals",16.5225,449.99416,7435.028509,0,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",70,0,4,5,3,2,0
2718240,"LITTLE FALLS PUBLIC SCHOOL DISTRICT","Small Town","Medium",6,2450,0.446485623,"1001 SE 5TH AVE","LITTLE FALLS",56345,"MORRISON COUNTY","MN",45.971787,-94.347381,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,7,0,0,FALSE,FALSE,0,"Dirty",0,"Other / Uncategorized",70,0,5,6,6,0,0
2718270,"LITTLEFORK-BIG FALLS SCHOOL DIST.","Rural","Small",2,310,0.395498392,"700 MAIN ST","LITTLEFORK",56653,"KOOCHICHING COUNTY","MN",48.39941,-93.554694,FALSE,645.16,"Meeting Goal","Not Meeting 2018 Goals",5.125,199.9996,1024.99795,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,0,0,2,0,0
2718330,"LUVERNE PUBLIC SCHOOL DISTRICT","Rural","Small",5,1194,0.349246231,"709 NORTH KNISS","LUVERNE",56156,"ROCK COUNTY","MN",43.6619,-96.215351,FALSE,83.75,"Not Meeting Goal","Not Meeting 2018 Goals",32.03,99.9975,3202.919925,0,0,0,FALSE,FALSE,0,"Clean",1,"Fixed Wireless",60,0,3,5,0,5,0
2718360,"LYLE PUBLIC SCHOOL DISTRICT","Rural","Small",2,240,0.541666667,"700 2ND ST","LYLE",55953,"MOWER COUNTY","MN",43.508066,-92.943001,FALSE,833.33,"Meeting Goal","Not Meeting 2018 Goals",13.67916667,199.9992,2735.82239,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,0,0,2,0,0
2718390,"LYND PUBLIC SCHOOL DISTRICT","Rural","Tiny",1,114,0.67768595,"100 ST ALBAN","LYND",56157,"LYON COUNTY","MN",44.385865,-95.893515,FALSE,1175.44,"Meeting Goal","Meeting 2018 Goals",14.97333333,134.00016,2006.429062,0,0,0,TRUE,TRUE,1,"Clean",1,"Fixed Wireless",80,1,0,0,0,1,0
2718540,"MABEL-CANTON PUBLIC SCHOOL DIST.","Rural","Small",2,257,0.338461538,"316 WEST FILLMORE AVE","MABEL",55954,"FILLMORE COUNTY","MN",43.5202,-91.772791,FALSE,5.84,"Not Meeting Goal","Not Meeting 2018 Goals",841.3333333,1.50088,1262.740373,0,0,0,FALSE,FALSE,0,"Clean",1,"Copper",70,0,0,0,0,0,2
2718570,"MADELIA PUBLIC SCHOOL DISTRICT","Rural","Small",3,514,0.513157895,"320 BUCK AVE SE","MADELIA",56062,"WATONWAN COUNTY","MN",44.047516,-94.412528,FALSE,457.2,"Meeting Goal","Not Meeting 2018 Goals",13.36416667,235.0008,3140.589858,0,1,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,2,2,3,0,0
2718660,"MAHNOMEN PUBLIC SCHOOL DISTRICT","Rural","Small",3,644,0.683969466,"209 1ST ST","MAHNOMEN",56557,"MAHNOMEN COUNTY","MN",47.314112,-95.970146,FALSE,232.92,"Meeting Goal","Not Meeting 2018 Goals",23.12333333,150.00048,3468.511099,0,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",90,1,2,3,1,2,0
2718750,"MAHTOMEDI PUBLIC SCHOOL DISTRICT","Suburban","Small",5,3265,0.098638427,"1520 MAHTOMEDI AVE","MAHTOMEDI",55115,"WASHINGTON COUNTY","MN",45.074219,-92.95875,FALSE,30.63,"Not Meeting Goal","Not Meeting 2018 Goals",28.85,100.00695,2885.200508,0,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",40,0,4,5,1.66666666666667,3.33333333333333,0
2718780,"MANKATO PUBLIC SCHOOL DISTRICT","Urban","Large",24,7530,0.372569221,"10 CIVIC CENTER PLAZA","MANKATO",56001,"BLUE EARTH COUNTY","MN",44.165764,-94.004969,FALSE,1460.82,"Meeting Goal","Meeting 2018 Goals",0.4975,10999.9746,5472.487364,19,0,0,TRUE,TRUE,1,"Clean",0,"Fiber",60,0,16,20,24,0,0
2718810,"MAPLE LAKE PUBLIC SCHOOL DISTRICT","Rural","Small",2,925,0.22008547,"200 STATE HWY 55 EAST","MAPLE LAKE",55358,"WRIGHT COUNTY","MN",45.232154,-94.000158,FALSE,108.11,"Meeting Goal","Not Meeting 2018 Goals",17.475,100.00175,1747.530581,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,0,0,2,0,0
2718920,"GRYGLA PUBLIC SCHOOL DISTRICT","Rural","Small",2,163,0.509090909,"114 NORTH FLADELAND AVE","GRYGLA",56727,"MARSHALL COUNTY","MN",48.301416,-95.619985,FALSE,460.12,"Meeting Goal","Not Meeting 2018 Goals",37.16666667,74.99956,2787.483647,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,0,0,2,0,0
2718940,"MARSHALL PUBLIC SCHOOL DISTRICT","Small Town","Small",5,2216,0.37753304,"401 SOUTH SARATOGA ST","MARSHALL",56258,"LYON COUNTY","MN",44.43819,-95.783381,FALSE,451.26,"Meeting Goal","Not Meeting 2018 Goals",NA,999.99216,NA,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,4,5,5,0,0
2718960,"MARTIN COUNTY WEST SCHOOL DISTRICT","Rural","Small",5,757,0.368073879,"308 4TH ST","WELCOME",56181,"MARTIN COUNTY","MN",43.670187,-94.618237,FALSE,184.94,"Meeting Goal","Not Meeting 2018 Goals",15.95,139.99958,2232.993301,0,2,0,TRUE,FALSE,1,"Clean",1,"Fiber",70,0,4,5,3.75,0,1.25
2719170,"MCGREGOR PUBLIC SCHOOL DISTRICT","Rural","Small",3,395,0.718274112,"148 SOUTH SECOND ST","MCGREGOR",55760,"AITKIN COUNTY","MN",46.605416,-93.305628,FALSE,253.16,"Meeting Goal","Not Meeting 2018 Goals",12.5,99.9982,1249.9775,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,2,3,3,0,0
2719320,"MEDFORD PUBLIC SCHOOL DISTRICT","Rural","Small",2,874,0.306285714,"750 2ND AVE SE","MEDFORD",55049,"STEELE COUNTY","MN",44.17308,-93.233001,FALSE,228.83,"Meeting Goal","Not Meeting 2018 Goals",6,199.99742,1199.98452,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,0,0,2,0,0
2720550,"MELROSE PUBLIC SCHOOL DISTRICT","Rural","Small",3,1311,0.411985019,"546 5TH AVE NE","MELROSE",56352,"STEARNS COUNTY","MN",45.68356,-94.804391,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,1,0,0,FALSE,FALSE,0,"Dirty",0,"Other / Uncategorized",70,0,3,3,3,0,0
2720580,"MENAHGA PUBLIC SCHOOL DISTRICT","Rural","Small",2,866,0.543280182,"216 ASPEN AVE SE","MENAHGA",56464,"WADENA COUNTY","MN",46.752087,-95.09643,TRUE,461.89,"Meeting Goal","Not Meeting 2018 Goals",3.2925,399.99674,1316.989266,0,0,0,TRUE,FALSE,1,"Dirty",0,"Fiber",80,1,0,0,2,0,0
2720670,"MILACA PUBLIC SCHOOL DISTRICT","Small Town","Small",3,1842,0.471957672,"500 HWY 23 WEST","MILACA",56353,"MILLE LACS COUNTY","MN",45.748914,-93.659601,FALSE,108.58,"Meeting Goal","Not Meeting 2018 Goals",8.15,200.00436,1630.035534,3,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,2,3,3,0,0
2721210,"MILROY PUBLIC SCHOOL DISTRICT","Rural","Small",2,26,0.444444444,"103 PROSPECT ST","MILROY",56263,"REDWOOD COUNTY","MN",44.41517,-95.554904,FALSE,3846.15,"Meeting Goal","Meeting 2018 Goals",18.90166667,99.9999,1890.164777,0,0,0,TRUE,TRUE,1,"Clean",1,"Fixed Wireless",70,0,0,0,0,2,0
2721240,"MINNEAPOLIS PUBLIC SCHOOL DIST.","Urban","Mega",90,34387,0.65749461,"1250 WEST BROADWAY AVE","MINNEAPOLIS",55411,"HENNEPIN COUNTY","MN",44.99996,-93.296391,FALSE,174.48,"Meeting Goal","Not Meeting 2018 Goals",3.339166667,5999.84376,20034.47829,8,50,3,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,59,82,67.5,19.125,3.375
2721270,"MINNEOTA PUBLIC SCHOOL DISTRICT","Rural","Small",2,422,0.415525114,"504 NORTH MONROE ST","MINNEOTA",56264,"LYON COUNTY","MN",44.56361,-95.981001,FALSE,236.97,"Meeting Goal","Not Meeting 2018 Goals",23.3525,100.00134,2335.281292,0,0,0,TRUE,FALSE,1,"Clean",1,"Fixed Wireless",70,0,0,0,0,2,0
2721320,"MONTEVIDEO PUBLIC SCHOOL DISTRICT","Small Town","Small",4,1293,0.396382818,"2001 WILLIAM AVE","MONTEVIDEO",56265,"CHIPPEWA COUNTY","MN",44.93814,-95.703311,FALSE,773.4,"Meeting Goal","Not Meeting 2018 Goals",NA,1000.0062,NA,1,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",70,0,4,4,2,2,0
2721390,"MONTICELLO PUBLIC SCHOOL DISTRICT","Small Town","Medium",6,4033,0.282535075,"302 WASHINGTON ST","MONTICELLO",55362,"WRIGHT COUNTY","MN",45.30031,-93.784151,FALSE,272.75,"Meeting Goal","Not Meeting 2018 Goals",6.040833333,1100.00075,6644.921197,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",50,0,5,7,6,0,0
2721420,"MOORHEAD PUBLIC SCHOOL DISTRICT","Suburban","Medium",10,5542,0.414488686,"2410 14TH ST SOUTH","MOORHEAD",56560,"CLAY COUNTY","MN",46.8504,-96.755911,FALSE,180.44,"Meeting Goal","Not Meeting 2018 Goals",2.745833333,999.99848,2745.82916,0,9,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,6,10,10,0,0
2721450,"MOOSE LAKE PUBLIC SCHOOL DISTRICT","Small Town","Small",2,635,0.354489164,"413 BIRCH AVE","MOOSE LAKE",55767,"CARLTON COUNTY","MN",46.454013,-92.757426,FALSE,157.48,"Meeting Goal","Not Meeting 2018 Goals",15.375,99.9998,1537.496925,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,0,0,2,0,0
2721480,"MORA PUBLIC SCHOOL DISTRICT","Small Town","Small",5,1747,0.440830062,"400 MAPLE AVE EAST","MORA",55051,"KANABEC COUNTY","MN",45.877988,-93.292703,FALSE,114.48,"Meeting Goal","Not Meeting 2018 Goals",8.15,199.99656,1629.971964,4,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,3,5,5,0,0
2721540,"MORRIS PUBLIC SCHOOL DISTRICT","Rural","Small",2,1017,0.303118908,"201 SOUTH COLUMBIA AVE","MORRIS",56267,"STEVENS COUNTY","MN",45.583076,-95.901633,FALSE,122.91,"Meeting Goal","Not Meeting 2018 Goals",14.1625,124.99947,1770.304994,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,0,0,2,0,0
2722920,"WESTONKA PUBLIC SCHOOL DISTRICT","Rural","Small",4,2226,0.252538631,"5901 SUNNYFIELD RD EAST","MINNETRISTA",55364,"HENNEPIN COUNTY","MN",44.95452,-93.671311,FALSE,89.85,"Not Meeting Goal","Not Meeting 2018 Goals",33.245,200.0061,6649.202795,0,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",50,0,4,5,1,3,0
2722950,"MOUNDS VIEW PUBLIC SCHOOL DISTRICT","Suburban","Large",23,10305,0.30559267,"350 HWY 96 WEST","SHOREVIEW",55126,"RAMSEY COUNTY","MN",45.07872,-93.115401,FALSE,19.41,"Not Meeting Goal","Not Meeting 2018 Goals",19.975,200.02005,3995.400499,15,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",50,0,11,22,20.4444444444444,2.55555555555556,0
2723010,"MOUNTAIN LAKE PUBLIC SCHOOLS","Rural","Small",2,477,0.538934426,"450 12TH ST","MOUNTAIN LAKE",56159,"COTTONWOOD COUNTY","MN",43.941262,-94.927602,FALSE,241.09,"Meeting Goal","Not Meeting 2018 Goals",20.50916667,114.99993,2358.552731,0,0,0,TRUE,FALSE,1,"Clean",1,"Fixed Wireless",80,1,0,0,0,2,0
2723310,"NASHWAUK-KEEWATIN SCHOOL DISTRICT","Rural","Small",3,548,0.499099099,"201 KATE ST","MARBLE",55764,"ITASCA COUNTY","MN",47.320433,-93.298652,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,2,0,0,FALSE,FALSE,0,"Dirty",1,"Other / Uncategorized",80,1,2,3,2,1,0
