frn_complete,false,plf
1699138044.0010002,0.0294462,0.9705538
1699138045.0010002,0.0294462,0.9705538
1699138047.0010002,0.0294462,0.9705538
1699138052.0010002,0.0294462,0.9705538
1699138053.0010002,0.0294462,0.9705538
1699138055.0010002,0.9767221,0.0232779
1699138073.0010002,0.0235394,0.9764606
1699138077.0010002,0.0227798,0.9772202
1699138091.0010002,0.0227798,0.9772202
1699138097.0010002,0.0294462,0.9705538
1699138100.0010002,0.0615666,0.9384334
1699138101.0010002,0.0455625,0.9544375
1699138102.0010002,0.0249750,0.9750250
1699138107.0010002,0.0294462,0.9705538
1699138109.0010002,0.9795644,0.0204356
1699138110.0010002,0.0294462,0.9705538
1699138112.0010002,0.0351491,0.9648509
1699138116.0010002,0.0294462,0.9705538
1699138120.0010002,0.0293555,0.9706445
1699138122.0010002,0.0477056,0.9522944
1699138127.0010002,0.9828873,0.0171127
1699138129.0010002,0.9763073,0.0236927
1699138131.0010002,0.0321526,0.9678474
1699138133.0010002,0.0491402,0.9508598
1699138135.0010002,0.0249750,0.9750250
1699138137.0010002,0.0536681,0.9463319
1699138140.0010002,0.9906962,0.0093038
1699138141.0010002,0.0536681,0.9463319
1699138143.0010002,0.9906962,0.0093038
1699138144.0010002,0.9906962,0.0093038
1699138146.0010002,0.9906962,0.0093038
1699138147.0010002,0.9705443,0.0294557
1699138148.0010002,0.0240002,0.9759998
1699138150.0010002,0.0227798,0.9772202
1699138151.0010002,0.0235394,0.9764606
1699138152.0010002,0.0225244,0.9774756
1699138154.0010002,0.0249750,0.9750250
1699138156.0010002,0.0249750,0.9750250
1699138158.0010002,0.0237449,0.9762551
1699138160.0010002,0.0289543,0.9710457
1699138162.0010002,0.0283763,0.9716237
1699138163.0010002,0.0236981,0.9763019
1699138165.0010002,0.0283763,0.9716237
1699138168.0010002,0.0237449,0.9762551
1699138171.0010002,0.0353012,0.9646988
1699138172.0010002,0.0237947,0.9762053
1699138174.0010002,0.0529079,0.9470921
1699138176.0010002,0.0237449,0.9762551
1699138177.0010002,0.0529079,0.9470921
1699138178.0010002,0.0237449,0.9762551
1699138179.0010002,0.0227798,0.9772202
1699138181.0010002,0.0240002,0.9759998
1699138182.0010002,0.0225244,0.9774756
1699138183.0010002,0.0580996,0.9419004
1699138289.0010002,0.0294462,0.9705538
1699138290.0010002,0.0294462,0.9705538
1699138295.0010002,0.0294462,0.9705538
1699138297.0010002,0.0294462,0.9705538
1699138302.0010002,0.0294462,0.9705538
1699138308.0010002,0.0294462,0.9705538
1699138309.0010002,0.0294462,0.9705538
1699138313.0010002,0.0294462,0.9705538
1699138314.0010002,0.9889303,0.0110697
1699138316.0010002,0.0294462,0.9705538
1699138317.0010002,0.0294462,0.9705538
1699138318.0010002,0.0294462,0.9705538
1699138319.0010002,0.0294462,0.9705538
1699138321.0010002,0.0294462,0.9705538
1699138322.0010002,0.0294462,0.9705538
1699138323.0010002,0.0294462,0.9705538
1699138327.0010002,0.0294462,0.9705538
1699138328.0010002,0.0294462,0.9705538
1699138329.0010002,0.0294462,0.9705538
1699138330.0010002,0.0294462,0.9705538
1699138333.0010002,0.0294462,0.9705538
1699138334.0010002,0.0310763,0.9689237
1699138335.0010002,0.0294462,0.9705538
1699138336.0010002,0.0294462,0.9705538
1699138338.0010002,0.0294462,0.9705538
1699138339.0010002,0.0294462,0.9705538
1699138341.0010002,0.0294462,0.9705538
1699138342.0010002,0.0294462,0.9705538
1699138343.0010002,0.0294462,0.9705538
1699138345.0010002,0.0235394,0.9764606
1699138346.0010002,0.0235394,0.9764606
1699138351.0010002,0.0235394,0.9764606
1699138352.0010002,0.0252304,0.9747696
1699138356.0010002,0.0272881,0.9727119
1699138357.0010002,0.0277926,0.9722074
1699138358.0010002,0.0277926,0.9722074
1699138359.0010002,0.0272881,0.9727119
1699138365.0010002,0.0227798,0.9772202
1699138452.0010002,0.0294462,0.9705538
1699138455.0010002,0.0294462,0.9705538
1699138457.0010002,0.0294462,0.9705538
1699138459.0010002,0.0294462,0.9705538
1699138460.0010002,0.0294462,0.9705538
1699138465.0010002,0.0294462,0.9705538
1699138466.0010002,0.0294462,0.9705538
1699138475.0010002,0.0294462,0.9705538
1699138477.0010002,0.0295610,0.9704390
1699138478.0010002,0.0294462,0.9705538
1699138479.0010002,0.0294462,0.9705538
1699138481.0010002,0.0294462,0.9705538
1699138487.0010002,0.0294462,0.9705538
1699138488.0010002,0.0294462,0.9705538
1699138495.0010002,0.0294462,0.9705538
1699138496.0020001,0.9879718,0.0120282
1699138499.0010002,0.0575706,0.9424294
1699138502.0010002,0.9889774,0.0110226
1699138503.0010002,0.0294462,0.9705538
1699138505.0010002,0.0294462,0.9705538
1699138506.0010002,0.0294462,0.9705538
1699138507.0010002,0.0294462,0.9705538
1699138511.0010002,0.0294462,0.9705538
1699138512.0010002,0.0301844,0.9698156
1699138513.0010002,0.0294462,0.9705538
1699138514.0010002,0.0274433,0.9725567
1699138515.0010002,0.9931297,0.0068703
1699138517.0010002,0.0235394,0.9764606
1699138519.0010002,0.9911421,0.0088579
1699138520.0010002,0.0237449,0.9762551
1699138521.0010002,0.0468347,0.9531653
1699138523.0010002,0.0307061,0.9692939
1699138568.0010002,0.0287257,0.9712743
1699138572.0010002,0.0260350,0.9739650
1699138576.0010002,0.0277926,0.9722074
1699138581.0010002,0.0372459,0.9627541
1699138587.0010002,0.0277926,0.9722074
1699138592.0010002,0.9781162,0.0218838
1699138594.0010002,0.0291676,0.9708324
1699138597.0010002,0.0249750,0.9750250
1699138600.0010002,0.8534673,0.1465327
1699138601.0010002,0.0286550,0.9713450
1699138611.0010002,0.0385695,0.9614305
1699138615.0010002,0.9856778,0.0143222
1699138574.0010002,0.2458700,0.7541300
1699138607.0010002,0.2397637,0.7602363
1699138617.0010002,0.0468347,0.9531653
1699138619.0010002,0.0291676,0.9708324
1699138620.0010002,0.0478915,0.9521085
1699138625.0010002,0.0235394,0.9764606
1699138628.0010002,0.0260350,0.9739650
1699138630.0010002,0.9890144,0.0109856
1699138638.0010002,0.0225244,0.9774756
1699138640.0010002,0.0294462,0.9705538
1699138646.0010002,0.0286550,0.9713450
1699138649.0010002,0.0294462,0.9705538
1699138650.0010002,0.0225244,0.9774756
1699138656.0010002,0.9772000,0.0228000
1699138660.0010002,0.9537530,0.0462470
1699138670.0010002,0.0237449,0.9762551
1699138674.0010002,0.0225531,0.9774469
1699138675.0010002,0.0225244,0.9774756
1699138677.0010002,0.0227798,0.9772202
1699138679.0010002,0.0240002,0.9759998
1699138681.0010002,0.0237449,0.9762551
1699138683.0010002,0.0418934,0.9581066
1699139441.0029998,0.9989388,0.0010612
1699138667.0010002,0.9759180,0.0240820
1699136374.0050001,0.9992079,0.0007921
1699136414.0029998,0.9992299,0.0007701
1699136417.0010002,0.0383547,0.9616453
1699136418.0010002,0.9843477,0.0156523
1699136535.0010002,0.9981060,0.0018940
1699136535.0029998,0.9983080,0.0016920
1699136535.0039999,0.9983080,0.0016920
1699136535.0050001,0.9983080,0.0016920
1699136535.0060000,0.9983080,0.0016920
1699136535.0070002,0.9978770,0.0021230
1699136535.0079999,0.9983080,0.0016920
1699137258.0010002,0.9991425,0.0008575
1699138529.0020001,0.9986044,0.0013956
1699138905.0010002,0.9992322,0.0007678
1699138905.0020001,0.9992322,0.0007678
1699139475.0010002,0.9992188,0.0007812
1699137557.0010002,0.9991171,0.0008829
1699137557.0020001,0.9991171,0.0008829
1699139428.0010002,0.0332832,0.9667168
1699139301.0020001,0.3260914,0.6739086
1699139301.0029998,0.7336052,0.2663948
1699104502.0010002,0.0349902,0.9650098
1699104518.0010002,0.0225244,0.9774756
1699105733.0010002,0.0225244,0.9774756
1699137784.0010002,0.9992715,0.0007285
1699138136.0010002,0.9992383,0.0007617
1699138139.0010002,0.9992161,0.0007839
1699138438.0010002,0.9931705,0.0068295
1699083266.0010002,0.9911663,0.0088337
1699138799.0010002,0.9314065,0.0685935
1699139261.0010002,0.0345142,0.9654858
1699138442.0010002,0.9339225,0.0660775
1699138442.0039999,0.0528063,0.9471937
1699138442.0050001,0.0528063,0.9471937
1699138442.0060000,0.0528063,0.9471937
1699138442.0070002,0.0528063,0.9471937
1699139315.0010002,0.9992445,0.0007555
1699139379.0010002,0.0263891,0.9736109
1699068571.0010002,0.0272881,0.9727119
1699139379.0020001,0.0263891,0.9736109
1699056500.0010002,0.9287804,0.0712196
1699056511.0010002,0.0253539,0.9746461
1699056522.0010002,0.0255595,0.9744405
1699057391.0010002,0.9662867,0.0337133
1699057451.0010002,0.9992494,0.0007506
1699057482.0010002,0.9992377,0.0007623
1699057489.0010002,0.9992241,0.0007759
1699057494.0010002,0.9992241,0.0007759
1699057500.0010002,0.9992288,0.0007712
1699057503.0010002,0.9992424,0.0007576
1699058520.0010002,0.0213674,0.9786326
1699058520.0020001,0.0258396,0.9741604
1699068583.0010002,0.0552506,0.9447494
1699068632.0010002,0.0272881,0.9727119
1699068843.0010002,0.9701672,0.0298328
1699068873.0029998,0.9684279,0.0315721
1699068935.0010002,0.9696595,0.0303405
1699068939.0010002,0.9574982,0.0425018
1699068987.0020001,0.0220653,0.9779347
1699068987.0029998,0.0249765,0.9750235
1699068993.0010002,0.9823558,0.0176442
1699069001.0010002,0.9822038,0.0177962
1699069051.0010002,0.9785871,0.0214129
1699073804.0010002,0.9784103,0.0215897
1699073810.0010002,0.0233741,0.9766259
1699074206.0010002,0.9785871,0.0214129
1699074232.0010002,0.9764148,0.0235852
1699074938.0010002,0.0243056,0.9756944
1699074945.0010002,0.9689931,0.0310069
1699074953.0010002,0.0569126,0.9430874
1699074965.0010002,0.9689931,0.0310069
1699074972.0010002,0.9524674,0.0475326
1699074978.0010002,0.9692272,0.0307728
1699074988.0010002,0.9772043,0.0227957
1699074995.0010002,0.0237947,0.9762053
1699075004.0010002,0.0236945,0.9763055
1699075037.0010002,0.9651632,0.0348368
1699075048.0010002,0.9687796,0.0312204
1699075083.0010002,0.9691435,0.0308565
1699075173.0010002,0.9679887,0.0320113
1699075178.0010002,0.9779277,0.0220723
1699075183.0010002,0.9564679,0.0435321
1699075198.0010002,0.9679887,0.0320113
1699075416.0010002,0.0251301,0.9748699
1699075421.0010002,0.0236945,0.9763055
1699075426.0010002,0.9687796,0.0312204
1699075433.0010002,0.9785871,0.0214129
1699075443.0010002,0.9764148,0.0235852
1699081661.0010002,0.9430121,0.0569879
1699081901.0010002,0.0239415,0.9760585
1699081901.0020001,0.9443701,0.0556299
1699099188.0010002,0.9578822,0.0421178
1699139547.0010002,0.9981060,0.0018940
1699139547.0020001,0.9984134,0.0015866
1699139547.0029998,0.0218379,0.9781621
1699135434.0029998,0.9961946,0.0038054
1699139277.0010002,0.9889030,0.0110970
1699139286.0010002,0.0269387,0.9730613
1699139313.0010002,0.0240002,0.9759998
1699139521.0010002,0.0387873,0.9612127
1699131603.0010002,0.9992419,0.0007581
1699139380.0010002,0.9992341,0.0007659
1699139639.0010002,0.0291634,0.9708366
1699139656.0010002,0.0242339,0.9757661
1699139663.0010002,0.0272881,0.9727119
1699139668.0010002,0.0237449,0.9762551
1699139668.0020001,0.0374158,0.9625842
1699139673.0010002,0.0345142,0.9654858
1699139674.0010002,0.0294462,0.9705538
1699139680.0010002,0.0345142,0.9654858
1699139685.0010002,0.0294462,0.9705538
1699137388.0010002,0.0602101,0.9397899
1699139474.0010002,0.0343870,0.9656130
1699139482.0010002,0.0343870,0.9656130
1699139484.0010002,0.0343870,0.9656130
1699139520.0010002,0.0212123,0.9787877
1699139520.0020001,0.0216331,0.9783669
1699140122.0020001,0.9992410,0.0007590
1699052023.0010002,0.0230269,0.9769731
1699137636.0010002,0.0236245,0.9763755
1699137637.0010002,0.0241123,0.9758877
1699136349.0010002,0.0231960,0.9768040
1699136349.0020001,0.9830055,0.0169945
1699137501.0010002,0.0230269,0.9769731
1699137501.0020001,0.0230269,0.9769731
1699136370.0010002,0.0230269,0.9769731
1699136370.0020001,0.0234477,0.9765523
1699136370.0029998,0.0230269,0.9769731
1699136376.0020001,0.9823789,0.0176211
1699136377.0010002,0.0234477,0.9765523
1699136377.0020001,0.0234477,0.9765523
1699136378.0020001,0.9830055,0.0169945
1699136379.0010002,0.0330269,0.9669731
1699136379.0020001,0.0330269,0.9669731
1699136379.0029998,0.0330269,0.9669731
1699136379.0039999,0.0230269,0.9769731
1699136379.0050001,0.9830055,0.0169945
1699136487.0010002,0.0250335,0.9749665
1699136401.0010002,0.0238578,0.9761422
1699136402.0010002,0.0243390,0.9756610
1699136402.0020001,0.0243390,0.9756610
1699136403.0010002,0.0230269,0.9769731
1699136403.0020001,0.0230269,0.9769731
1699136404.0010002,0.0350335,0.9649665
1699136483.0010002,0.0250335,0.9749665
1699136692.0010002,0.0230269,0.9769731
1699136692.0020001,0.0230269,0.9769731
1699136694.0010002,0.0238578,0.9761422
1699136695.0010002,0.0236245,0.9763755
1699136699.0010002,0.0230269,0.9769731
1699137613.0010002,0.0238578,0.9761422
1699137241.0010002,0.0236245,0.9763755
1699137241.0020001,0.0236245,0.9763755
1699137244.0010002,0.0243390,0.9756610
1699136882.0010002,0.0224580,0.9775420
1699136882.0029998,0.0224580,0.9775420
1699136885.0020001,0.0212123,0.9787877
1699136885.0029998,0.0212123,0.9787877
1699138684.0010002,0.9370017,0.0629983
1699137777.0020001,0.9989190,0.0010810
1699137777.0029998,0.9989190,0.0010810
1699138908.0010002,0.9991260,0.0008740
1699137809.0010002,0.4595536,0.5404464
1699137810.0010002,0.4579907,0.5420093
1699138149.0010002,0.0239515,0.9760485
1699138149.0020001,0.0237485,0.9762515
1699138149.0029998,0.0255631,0.9744369
1699138361.0010002,0.0331520,0.9668480
1699138736.0010002,0.0212123,0.9787877
1699138912.0010002,0.9957990,0.0042010
1699138736.0020001,0.0225983,0.9774017
1699138969.0010002,0.0225244,0.9774756
1699138972.0010002,0.0212123,0.9787877
1699138902.0010002,0.0220432,0.9779568
1699138902.0020001,0.0238578,0.9761422
1699138975.0010002,0.0240707,0.9759293
1699138975.0020001,0.0216331,0.9783669
1699138975.0029998,0.0216331,0.9783669
1699138998.0010002,0.0246302,0.9753698
1699139012.0010002,0.9923498,0.0076502
1699139012.0020001,0.9921706,0.0078294
1699139012.0029998,0.9908983,0.0091017
1699139012.0039999,0.9757845,0.0242155
1699139012.0050001,0.9922586,0.0077414
1699139025.0010002,0.9385748,0.0614252
1699139214.0010002,0.0259770,0.9740230
1699139219.0010002,0.0249621,0.9750379
1699139219.0020001,0.0249621,0.9750379
1699139219.0029998,0.0225244,0.9774756
1699139227.0010002,0.0236499,0.9763501
1699139227.0020001,0.0212123,0.9787877
1699139227.0029998,0.0212123,0.9787877
1699139235.0010002,0.9872136,0.0127864
1699139235.0039999,0.9869043,0.0130957
1699139252.0010002,0.0235394,0.9764606
1699139256.0010002,0.0242476,0.9757524
1699139260.0020001,0.0212123,0.9787877
1699140044.0029998,0.0225244,0.9774756
1699140047.0010002,0.0220432,0.9779568
1699140047.0029998,0.0220432,0.9779568
1699140047.0039999,0.0222523,0.9777477
1699140101.0010002,0.0230269,0.9769731
1699049507.0010002,0.0339604,0.9660396
1699049507.0020001,0.0225244,0.9774756
1699140516.0010002,0.0343870,0.9656130
1699140516.0020001,0.0225244,0.9774756
1699139124.0010002,0.1544151,0.8455849
1699140806.0010002,0.9925060,0.0074940
1699140480.0010002,0.9992357,0.0007643
1699141039.0010002,0.0344095,0.9655905
1699141048.0010002,0.9988550,0.0011450
1699141129.0010002,0.9992341,0.0007659
1699138194.0010002,0.0221822,0.9778178
1699138194.0020001,0.0223914,0.9776086
1699138194.0029998,0.0241913,0.9758087
1699138195.0010002,0.0214214,0.9785786
1699138195.0029998,0.0232214,0.9767786
1699138195.0039999,0.0212123,0.9787877
1699138204.0039999,0.0236422,0.9763578
1699138204.0060000,0.0236422,0.9763578
1699138205.0010002,0.0220432,0.9779568
1699138205.0020001,0.0220432,0.9779568
1699138208.0010002,0.0212123,0.9787877
1699138208.0020001,0.0212123,0.9787877
1699138208.0039999,0.0232214,0.9767786
1699138208.0060000,0.0232214,0.9767786
1699138208.0070002,0.0234305,0.9765695
1699138212.0010002,0.0212123,0.9787877
1699138212.0020001,0.0212123,0.9787877
1699138212.0039999,0.0236499,0.9763501
1699138214.0010002,0.0220432,0.9779568
1699138215.0020001,0.0222977,0.9777023
1699138216.0010002,0.0256566,0.9743434
1699138219.0010002,0.0216331,0.9783669
1699138219.0020001,0.0216331,0.9783669
1699138219.0029998,0.0216331,0.9783669
1699138219.0039999,0.0236422,0.9763578
1699138219.0079999,0.0236422,0.9763578
1699138219.0089998,0.0236422,0.9763578
1699138219.0100000,0.0216331,0.9783669
1699138219.0110002,0.0216331,0.9783669
1699138223.0010002,0.0258741,0.9741259
1699138224.0010002,0.0232214,0.9767786
1699138224.0029998,0.0232214,0.9767786
1699138225.0010002,0.0222977,0.9777023
1699138226.0010002,0.0256566,0.9743434
1699138227.0010002,0.0236499,0.9763501
1699138227.0020001,0.0212123,0.9787877
1699138227.0039999,0.0236499,0.9763501
1699138229.0010002,0.0259770,0.9740230
1699138230.0010002,0.0263027,0.9736973
1699138231.0010002,0.0249621,0.9750379
1699138198.0010002,0.0274376,0.9725624
1699138252.0020001,0.0222977,0.9777023
1699138254.0010002,0.0245335,0.9754665
1699138254.0020001,0.0225244,0.9774756
1699138256.0010002,0.0265010,0.9734990
1699138258.0010002,0.0227523,0.9772477
1699138260.0010002,0.0229578,0.9770422
1699138384.0010002,0.0255961,0.9744039
1699138386.0010002,0.0249621,0.9750379
1699138388.0010002,0.0249621,0.9750379
1699138395.0010002,0.0251899,0.9748101
1699138397.0010002,0.0249621,0.9750379
1699138476.0010002,0.0232214,0.9767786
1699138383.0010002,0.2055655,0.7944345
1699138390.0010002,0.9879186,0.0120814
1699138476.0020001,0.0232214,0.9767786
1699138483.0020001,0.9899737,0.0100263
1699138508.0010002,0.9728585,0.0271415
1699138518.0020001,0.9884456,0.0115544
1699138527.0010002,0.9879792,0.0120208
1699138530.0010002,0.0269639,0.9730361
1699138444.0010002,0.9907112,0.0092888
1699138769.0010002,0.0254208,0.9745792
1699138769.0020001,0.0229578,0.9770422
1699138787.0029998,0.0236422,0.9763578
1699138787.0050001,0.0236422,0.9763578
1699138787.0100000,0.0232214,0.9767786
1699138787.0110002,0.0236422,0.9763578
1699138787.0120001,0.0236422,0.9763578
1699138787.0129998,0.0468696,0.9531304
1699138787.0139999,0.0232214,0.9767786
1699138787.0150001,0.0232214,0.9767786
1699138787.0160000,0.0236422,0.9763578
1699138787.0170002,0.0236422,0.9763578
1699138787.0190001,0.0236422,0.9763578
1699138787.0209999,0.0236422,0.9763578
1699138787.0220001,0.0232214,0.9767786
1699138787.0239999,0.0236422,0.9763578
1699138787.0250001,0.0232214,0.9767786
1699138787.0260000,0.0232214,0.9767786
1699138787.0200000,0.0232214,0.9767786
1699138787.0290000,0.0216331,0.9783669
1699138787.0300000,0.0212123,0.9787877
1699138787.0309999,0.0216331,0.9783669
1699138787.0320001,0.0212123,0.9787877
1699138787.0330000,0.0216331,0.9783669
1699138787.0339999,0.0212123,0.9787877
1699138787.0350001,0.0212123,0.9787877
1699138787.0360000,0.0212123,0.9787877
1699138787.0370002,0.0216331,0.9783669
1699138804.0010002,0.0248393,0.9751607
1699138804.0020001,0.0246302,0.9753698
1699138807.0010002,0.0282438,0.9717562
1699138810.0020001,0.0236499,0.9763501
1699138810.0039999,0.0236499,0.9763501
1699138810.0050001,0.0236499,0.9763501
1699138810.0060000,0.0212123,0.9787877
1699138818.0010002,0.0220432,0.9779568
1699138818.0039999,0.0244808,0.9755192
1699138845.0010002,0.0238590,0.9761410
1699138845.0020001,0.0236499,0.9763501
1699138845.0039999,0.0212123,0.9787877
1699138846.0010002,0.0225244,0.9774756
1699138864.0010002,0.0225244,0.9774756
1699138866.0010002,0.0249621,0.9750379
1699138871.0020001,0.0242476,0.9757524
1699140502.0010002,0.0213674,0.9786326
1699138982.0010002,0.0232214,0.9767786
1699138982.0029998,0.0234305,0.9765695
1699138982.0050001,0.0214214,0.9785786
1699140502.0020001,0.0213674,0.9786326
1699140507.0020001,0.0218100,0.9781900
1699140507.0029998,0.0218100,0.9781900
1699140513.0010002,0.0231129,0.9768871
1699140515.0010002,0.0212123,0.9787877
1699140515.0020001,0.0212123,0.9787877
