"esh_id","nces_cd","name","union_code","state_senate_district","state_assembly_district","ulocal","locale","district_size","ia_oversub_ratio","district_type","num_schools","num_campuses","num_students","num_teachers","num_aides","num_other_staff","frl_percent","discount_rate_c1","discount_rate_c2","address","city","zip","county","postal_cd","latitude","longitude","exclude_from_ia_analysis","exclude_from_ia_cost_analysis","exclude_from_wan_analysis","exclude_from_wan_cost_analysis","exclude_from_current_fiber_analysis","fiber_metric_calc_group","fiber_metric_status","include_in_universe_of_districts","flag_array","tag_array","num_open_district_flags","clean_categorization","ia_bandwidth_per_student_kbps","meeting_2014_goal_no_oversub","meeting_2014_goal_oversub","meeting_2014_goal_no_oversub_fcc_25","meeting_2018_goal_no_oversub","meeting_2018_goal_oversub","meeting_2018_goal_no_oversub_fcc_25","at_least_one_line_not_meeting_broadband_goal","bw_upgrade_indicator","ia_monthly_cost_per_mbps","ia_bw_mbps_total","ia_monthly_cost_total","ia_monthly_cost_direct_to_district","ia_monthly_cost_shared","wan_monthly_cost_per_line","wan_monthly_cost_total","meeting_3_per_mbps_affordability_target","hierarchy_ia_connect_category","all_ia_connectcat","current_known_scalable_campuses","current_assumed_scalable_campuses","current_known_unscalable_campuses","current_assumed_unscalable_campuses","sots_known_scalable_campuses","sots_assumed_scalable_campuses","sots_known_unscalable_campuses","sots_assumed_unscalable_campuses","fiber_internet_upstream_lines","fixed_wireless_internet_upstream_lines","cable_internet_upstream_lines","copper_internet_upstream_lines","satellite_lte_internet_upstream_lines","uncategorized_internet_upstream_lines","wan_lines","wan_bandwidth_low","wan_bandwidth_high","gt_1g_wan_lines","lt_1g_fiber_wan_lines","lt_1g_nonfiber_wan_lines","consortium_affiliation","ia_procurement_type","ia_applicants","dedicated_isp_sp","dedicated_isp_services","dedicated_isp_contract_expiration","bundled_internet_sp","bundled_internet_services","bundled_internet_contract_expiration","upstream_sp","upstream_services","upstream_contract_expiration","wan_applicants","wan_sp","wan_services","wan_contract_expiration","non_fiber_lines","non_fiber_lines_w_dirty","non_fiber_internet_upstream_lines_w_dirty","fiber_internet_upstream_lines_w_dirty","fiber_wan_lines_w_dirty","lines_w_dirty","line_items_w_dirty","fiber_wan_lines","most_recent_ia_contract_end_date","wan_lines_w_dirty","ia_monthly_cost_no_backbone","backbone_monthly_cost","needs_wifi","c2_prediscount_budget_15","c2_prediscount_remaining_15","c2_prediscount_remaining_16","c2_postdiscount_remaining_15","c2_postdiscount_remaining_16","received_c2_15","received_c2_16","budget_used_c2_15","budget_used_c2_16","fiber_target_status","bw_target_status","upgrade_indicator","ia_monthly_cost_district_applied","ia_monthly_cost_other_applied","ia_monthly_funding_total","target_bandwidth","affordability_goal_sots","affordability_goal_knapsack","knapsack_bw","knapsack_bw_per_student","knapsack_meeting_goal_2014","knapsack_meeting_goal_2018","num_students_knapsack_meeting_goal_2014","num_students_knapsack_meeting_goal_2018","currently_meeting_connectivity_2014","currently_meeting_connectivity_2018","students_currently_meeting_2014","students_currently_meeting_2018"
882285,804950,"WELD COUNTY SCHOOL DISTRICT NO. RE-7","000",NA,NA,41,"Rural","Small",1,"Traditional",3,2,1094,79.79,20.22,45.66,0.422303473491773,0.7,0.7,"501 CLARK ST","KERSEY",80644,"WELD COUNTY","CO",40.39,-104.5596,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_small}","{dqt_reviewed}",1,"dirty",91.4076782449726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,9.962,100,996.2,996.2,0,NA,0,FALSE,"Fiber","Lit Fiber",0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","PLATTE VALLEY SCH DIST R E 7 (dedicated Internet)","","","","EAGLE-Net Alliance","1 Lit Fiber line(s) at 100 Mbps from EAGLE-Net Alliance for $996.20/mth","EAGLE-Net Alliance - 6/2018","","","","","","","",0,0,0,1,0,1,5,0,"2018-06-30",0,996.2,0,TRUE,164100,0,0,0,0,TRUE,FALSE,TRUE,TRUE,"Not Target","Target",FALSE,996.2,0,697.34,50,0,1,100,45.7038391224863,0,0,0,0,0,0,0,0
882311,805100,"NORTH CONEJOS SCHOOL DISTRICT NO. RE1J","000",NA,NA,43,"Rural","Small",1,"Traditional",5,4,1005,71.44,3,52.46,0.644776119402985,0.8,0.8,"17890 US HWY 285","LA JARA",81140,"CONEJOS COUNTY","CO",37.2581,-105.9656,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_small}","{dqt_reviewed}",1,"dirty",99.5024875621891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,100,400,400,0,NA,0,FALSE,"Fiber","Lit Fiber",0,4,0,0,1,0,0,3,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","NORTH CONEJOS SCH DIST R E 1-J (dedicated Internet)","","","","Jade Communications LLC","1 Lit Fiber line(s) at 100 Mbps from Jade Communications LLC for $400.00/mth","Jade Communications LLC - 6/2017","","","","","","","",0,0,0,1,0,1,1,0,"2017-06-30",0,400,0,TRUE,151700,151700,151700,107707,107707,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",TRUE,400,0,320,0,0,1,100,0,0,0,0,0,0,0,0,0
882337,805220,"LAMAR SCHOOL DISTRICT NO. RE-2","000",NA,NA,33,"Town","Small",1,"Traditional",5,5,1537,100.86,34.45,57.56,0.678594664931685,0.8,0.8,"210 WEST PEARL","LAMAR",81052,"PROWERS COUNTY","CO",38.0839,-102.6211,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",32.5309043591412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10,50,500,500,0,225,1125,FALSE,"Fiber","Lit Fiber",0,5,0,0,5,0,0,0,1,0,0,0,0,0,5,250,250,0,5,0,"","Self-procured","LAMAR SCHOOL DISTRICT R E 2 (dedicated Internet)","","","","SECOM,Inc","1 Lit Fiber line(s) at 50 Mbps from SECOM,Inc for $500.00/mth","SECOM,Inc - 6/2017","","","","LAMAR SCHOOL DISTRICT R E 2","SECOM,Inc","5 Lit Fiber line(s) at 250 Mbps from SECOM,Inc for $1125.00/mth","SECOM,Inc - 6/2017",0,0,0,1,5,6,9,5,"2017-06-30",5,500,0,FALSE,230550,230550,230550,163690.5,163690.5,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,500,0,400,0,0,1,50,0,0,0,0,0,0,0,0,0
882471,601414,"SANTA BARBARA UNIFIED","000",NA,NA,13,"Urban","Large",1.75,"Traditional",24,18,14623,652.75,170.5,557.76,0.470419259968538,0.6,0.6,"720 SANTA BARBARA ST","SANTA BARBARA",93101,"SANTA BARBARA COUNTY","CA",34.4219,-119.6957,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_large}",NA,1,"dirty",68.3854202284073,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.4,1000,3400,3400,0,2815.304,42229.56,FALSE,"Fiber","Lit Fiber",0,18,0,0,16,0,0,2,1,0,0,0,0,0,15,100,1000,7,8,0,"","Self-procured","SANTA BARBARA UNIFIED SCHOOL DISTRICT (dedicated Internet)","","","","Cox California Telcom, LLC","1 Lit Fiber line(s) at 1000 Mbps from Cox California Telcom, LLC for $3400.00/mth","Cox California Telcom, LLC - 6/2018","","","","SANTA BARBARA UNIFIED SCHOOL DISTRICT","Cox California Telcom, LLC","7 Lit Fiber line(s) at 1000 Mbps from Cox California Telcom, LLC for $29936.76/mth | 8 Lit Fiber line(s) at 100 Mbps from Cox California Telcom, LLC for $12292.80/mth","Cox California Telcom, LLC - 6/2018 | Cox California Telcom, LLC - 6/2018",0,0,0,1,15,16,17,15,"2018-06-30",15,3400,0,FALSE,2229950,1822460.4,1822460.4,1093476.24,1093476.24,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,3400,0,2040,1000,0,1,1000,68.3854202284073,0,0,0,0,0,0,0,0
882560,602100,"ALPINE UNION ELEMENTARY","000",NA,NA,21,"Suburban","Medium",1.5,"Traditional",8,5,2093,70.91,16.5,75.91,0.259913999044434,0.5,0.5,"1323 ADMINISTRATION WAY","ALPINE",91901,"SAN DIEGO COUNTY","CA",32.8367,-116.7748,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",95.5566172957477,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.34314412563546,200,1068.62882512709,1017,51.6288251270914,394.5,1578,FALSE,"Fiber","Lit Fiber",0,5,0,0,5,0,0,0,2,0,0,0,0,0,4,20,100,0,4,0,"CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA","Consortium+District","ALPINE UNION ELEM SCHOOL DIST (dedicated Upstream) | CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (shared)","","","","","","","Pacific Bell Telephone Company","2 Lit Fiber line(s) at 100 Mbps from Pacific Bell Telephone Company for $1017.00/mth","Pacific Bell Telephone Company - 6/2018","ALPINE UNION ELEM SCHOOL DIST","Pacific Bell Telephone Company","3 Lit Fiber line(s) at 20 Mbps from Pacific Bell Telephone Company for $1069.50/mth | 1 Lit Fiber line(s) at 100 Mbps from Pacific Bell Telephone Company for $508.50/mth","Pacific Bell Telephone Company - 6/2018 | Pacific Bell Telephone Company - 6/2018",0,0,0,2,4,6,12,4,"2018-06-30",4,1017,51.6288251270914,FALSE,325000,325000,325000,227500,227500,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,1017,51.6288251270914,545.888917646917,50,0,1,200,23.8891543239369,0,0,0,0,0,0,0,0
882604,200060,"CORDOVA CITY SCHOOL DISTRICT","000",NA,NA,43,"Rural","Small",1,"Traditional",3,2,311,21,6.6,23.4,0.54375,0.8,0.8,"675 SECOND ST","CORDOVA",99574,"VALDEZ-CORDOVA CENSUS AREA","AK",60.5448,-145.7571,FALSE,TRUE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{schools_mapped}",NA,"machine_cleaned",64.3086816720257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,20,0,0,0,0,0,NA,"Fiber","Lit Fiber",0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,50,50,0,1,0,"","Self-procured","CORDOVA CITY SCHOOL DISTRICT (dedicated Internet)","","","","Alascom, Inc.","1 Lit Fiber line(s) at 20 Mbps from Alascom, Inc. for $0.00/mth","Alascom, Inc. - 6/2017","","","","CORDOVA CITY SCHOOL DISTRICT","District Owned","1 Dark Fiber line(s) at 50 Mbps from District Owned for $0.00/mth","District Owned - 6/2017",0,0,0,1,1,2,2,1,"2017-06-30",1,0,0,FALSE,55100,55100,55100,36917,36917,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",TRUE,0,0,0,0,NA,NA,20,0,0,0,0,0,0,0,0,0
882648,200210,"JUNEAU BOROUGH SCHOOL DISTRICT","000",NA,NA,33,"Town","Medium",1.5,"Traditional",14,12,4767,297.4,110.57,241.5,0.291867029061259,0.6,0.6,"1208 GLACIER AVE","JUNEAU",99801,"JUNEAU CITY AND BOROUGH","AK",58.3031,-134.4237,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,"{outlier_approved}",NA,"machine_cleaned",94.3989930774072,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.1,450,2295,2295,0,735.109285714286,10291.53,FALSE,"Fiber","Lit Fiber",0,10,0,2,12,0,0,0,1,0,0,0,0,0,14,1.544,300,0,12,2,"","Self-procured","JUNEAU BOROUGH SCHOOL DISTRICT (dedicated Internet)","","","","GCI Communication Corp","1 Lit Fiber line(s) at 450 Mbps from GCI Communication Corp for $2295.00/mth","GCI Communication Corp - 6/2019","","","","JUNEAU BOROUGH SCHOOL DISTRICT","Alaska Communications Systems Holdings, Inc.","1 T-1 line(s) at 1.544 Mbps from Alaska Communications Systems Holdings, Inc. for $488.99/mth | 1 T-1 line(s) at 1.544 Mbps from Alaska Communications Systems Holdings, Inc. for $488.54/mth | 1 Lit Fiber line(s) at 300 Mbps from Alaska Communications Systems Holdings, Inc. for $2464.00/mth | 1 Lit Fiber line(s) at 150 Mbps from Alaska Communications Systems Holdings, Inc. for $1190.00/mth | 10 Lit Fiber line(s) at 50 Mbps from Alaska Communications Systems Holdings, Inc. for $5660.00/mth","Alaska Communications Systems Holdings, Inc. - 6/2018 | Alaska Communications Systems Holdings, Inc. - 6/2018 | Alaska Communications Systems Holdings, Inc. - 6/2018 | Alaska Communications Systems Holdings, Inc. - 6/2018 | Alaska Communications Systems Holdings, Inc. - 6/2018",2,2,0,1,12,15,15,12,"2019-06-30",14,2295,0,FALSE,722950,722950,722950,484376.5,484376.5,FALSE,FALSE,FALSE,FALSE,"Target","Target",FALSE,2295,0,1377,200,0,1,450,41.9551080344032,0,0,0,0,0,0,0,0
882652,806960,"TRINIDAD, SCHOOL DISTRICT 1, IN THE COUNTY OF LAS ANIMAS AND","000",NA,NA,33,"Town","Small",1,"Traditional",3,3,1019,57,9.11,48.33,0.718351324828263,0.8,0.8,"1021 PIERCE ST","TRINIDAD",81082,"LAS ANIMAS COUNTY","CO",37.1631,-104.5081,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{dqt_reviewed,outlier_approved}",NA,"dqt_reviewed",58.8812561334642,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,12.5,60,750,750,0,233.333333333333,700,FALSE,"Fiber","Lit Fiber",0,3,0,0,3,0,0,0,1,0,0,0,0,0,3,100,100,0,3,0,"","Self-procured","TRINIDAD SCHOOL DISTRICT 1 (dedicated Internet)","","","","SECOM,Inc","1 Lit Fiber line(s) at 60 Mbps from SECOM,Inc for $750.00/mth","SECOM,Inc - 6/2019","","","","TRINIDAD SCHOOL DISTRICT 1","SECOM,Inc","3 Lit Fiber line(s) at 100 Mbps from SECOM,Inc for $700.00/mth","SECOM,Inc - 6/2019",0,0,0,1,3,4,4,3,"2019-06-30",3,750,0,FALSE,152850,152850,134731.299974207,122280,107785.039979365,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,750,0,600,50,0,1,60,49.0677134445535,0,0,0,0,0,0,0,0
882667,602850,"ANTIOCH UNIFIED","000",NA,NA,21,"Suburban","Large",1.75,"Traditional",26,23,18125,721.77,182.5,609.99,0.615668965517241,0.8,0.8,"510 G ST","ANTIOCH",94509,"CONTRA COSTA COUNTY","CA",38.0144,-121.8138,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",55.1724137931034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.94846264718156,1000,2948.46264718156,2313.09333333333,635.369313848226,1217.26833333333,29214.44,TRUE,"Fiber","Lit Fiber",0,23,0,0,23,0,0,0,1,0,0,0,0,0,24,100,4000,2,22,0,"","Self-procured","ANTIOCH UNIFIED SCHOOL DIST. (dedicated ISP only) | ANTIOCH UNIFIED SCHOOL DIST. (dedicated Upstream)","Contra Costa County Office of Ed.","1 line(s) at 1000 Mbps from Contra Costa County Office of Ed. for $708.33/mth","Contra Costa County Office of Ed. - 6/2017","","","","Pacific Bell Telephone Company","1 Lit Fiber line(s) at 1000 Mbps from Pacific Bell Telephone Company for $1604.76/mth","Pacific Bell Telephone Company - 6/2019","ANTIOCH UNIFIED SCHOOL DIST.","Pacific Bell Telephone Company","19 Lit Fiber line(s) at 100 Mbps from Pacific Bell Telephone Company for $10791.05/mth | 1 Lit Fiber line(s) at 4000 Mbps from Pacific Bell Telephone Company for $10271.94/mth | 3 Lit Fiber line(s) at 250 Mbps from Pacific Bell Telephone Company for $2153.37/mth | 1 Lit Fiber line(s) at 4000 Mbps from Pacific Bell Telephone Company for $5998.08/mth","Pacific Bell Telephone Company - 6/2019 | Pacific Bell Telephone Company - 6/2019 | Pacific Bell Telephone Company - 6/2019 | Pacific Bell Telephone Company - 6/2019",0,0,0,1,24,25,32,24,"2017-06-30",24,2313.09333333333,635.369313848226,TRUE,2723900,2704236.23,1307704.75799706,2163388.984,1046163.80639765,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",TRUE,2313.09333333333,635.369313848226,2292.04029918798,500,1,1,1000,27.5862068965517,0,0,0,0,0,0,0,0
882758,603690,"BALDWIN PARK UNIFIED","000",NA,NA,21,"Suburban","Large",1.75,"Traditional",21,18,18339,965.24,70.5,688,0.861933584164895,0.9,0.85,"3699 NORTH HOLLY AVE","BALDWIN PARK",91706,"LOS ANGELES COUNTY","CA",34.0821,-117.9608,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{fiber_not_target}",NA,"natively_clean",54.5286002508316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.00912408446853,1000,5009.12408446853,4776.26333333333,232.860751135197,1753.41,29807.97,FALSE,"Fiber","Lit Fiber",0,18,0,0,18,0,0,0,1,0,0,0,0,0,17,1000,1000,17,0,0,"","Self-procured","BALDWIN PARK UNIF SCHOOL DIST (dedicated ISP only) | BALDWIN PARK UNIF SCHOOL DIST (dedicated Upstream)","LA County Office of Education (LACOE)","1 line(s) at 1000 Mbps from LA County Office of Education (LACOE) for $3683.33/mth","LA County Office of Education (LACOE) - 6/2017","","","","Time Warner Cable Business LLC","1 Lit Fiber line(s) at 1000 Mbps from Time Warner Cable Business LLC for $1092.93/mth","Time Warner Cable Business LLC - 6/2017","BALDWIN PARK UNIF SCHOOL DIST","Sunesys, LLC","17 Lit Fiber line(s) at 1000 Mbps from Sunesys, LLC for $29807.97/mth","Sunesys, LLC - 6/2017",0,0,0,1,17,18,26,17,"2017-06-30",17,4776.26333333333,232.860751135197,FALSE,2750850,546382.17,546382.17,464424.8445,464424.8445,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,4776.26333333333,232.860751135197,4470.15442452127,1200,0,0,1200,65.4343203009979,0,0,0,0,0,0,0,0
882846,400680,"AMPHITHEATER UNIFIED DISTRICT","000",NA,NA,21,"Suburban","Large",1.75,"Traditional",20,20,14238,826.85,174.69,827.9,0.27736355502535,0.6,0.6,"701 WEST WETMORE","TUCSON",85705,"PIMA COUNTY","AZ",32.2865,-110.9825,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{fiber_not_target,outlier_approved}",NA,"natively_clean",28.0938334035679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,8.75,400,3500,3500,0,1294,25880,FALSE,"Fiber","Lit Fiber",0,20,0,0,20,0,0,0,1,0,0,0,0,0,20,100,1000,1,0,19,"","Self-procured","AMPHITHEATER UNIF SCH DIST 10 (dedicated Internet)","","","","TW Telecom Holdings, Inc.","1 Lit Fiber line(s) at 400 Mbps from TW Telecom Holdings, Inc. for $3500.00/mth","TW Telecom Holdings, Inc. - 6/2017","","","","AMPHITHEATER UNIF SCH DIST 10","Conterra Ultra Broadband, LLC","5 Fixed Wireless line(s) at 100 Mbps from Conterra Ultra Broadband, LLC for $6845.00/mth | 3 Fixed Wireless line(s) at 125 Mbps from Conterra Ultra Broadband, LLC for $3807.00/mth | 6 Fixed Wireless line(s) at 150 Mbps from Conterra Ultra Broadband, LLC for $7614.00/mth | 2 Fixed Wireless line(s) at 300 Mbps from Conterra Ultra Broadband, LLC for $2538.00/mth | 3 Fixed Wireless line(s) at 450 Mbps from Conterra Ultra Broadband, LLC for $3807.00/mth | 1 Lit Fiber line(s) at 1000 Mbps from Conterra Ultra Broadband, LLC for $1269.00/mth","Conterra Ultra Broadband, LLC - 6/2017 | Conterra Ultra Broadband, LLC - 6/2017 | Conterra Ultra Broadband, LLC - 6/2017 | Conterra Ultra Broadband, LLC - 6/2017 | Conterra Ultra Broadband, LLC - 6/2017 | Conterra Ultra Broadband, LLC - 6/2017",19,19,0,1,1,21,25,1,"2017-06-30",20,3500,0,FALSE,2135700,1707478.64,1707478.64,1024487.184,1024487.184,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",TRUE,3500,0,2100,1000,0,0,1000,70.2345835089198,0,0,0,0,0,0,0,0
882980,606100,"BROWNS ELEMENTARY","000",NA,NA,41,"Rural","Tiny",1,"Traditional",1,1,160,9,1.5,6.5,0.51875,0.7,0.7,"1248 PACIFIC AVE","RIO OSO",95674,"SUTTER COUNTY","CA",38.9469,-121.5245,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"machine_cleaned",62.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,63.3297557178713,10,633.297557178713,632.6,0.697557178712522,NA,0,FALSE,"Fiber","Lit Fiber",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,"CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA","Consortium+District","BROWNS ELEM SCHOOL DISTRICT (dedicated Upstream) | CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (shared)","","","","","","","Pacific Bell Telephone Company","1 Lit Fiber line(s) at 10 Mbps from Pacific Bell Telephone Company for $632.60/mth","Pacific Bell Telephone Company - 6/2017","","","","",0,0,0,1,0,1,3,0,"2017-06-30",0,632.6,0.697557178712522,TRUE,24000,24000,24000,16800,16800,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,632.6,0.697557178712522,443.32921674046,0,0,0,10,0,0,0,0,0,0,0,0,0
883046,607350,"CANYON ELEMENTARY","000",NA,NA,41,"Rural","Tiny",1,"Traditional",1,1,72,3.4,0.5,1.6,0.0972222222222222,0.5,0.5,"187 PINEHURST RD","CANYON",94516,"CONTRA COSTA COUNTY","CA",37.8308,-122.1665,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,NA,NA,"machine_cleaned",21.4444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,55.2648638769724,1.544,85.3289498260454,82.805,2.52394982604537,NA,0,FALSE,"Copper","T-1",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,"CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA","Consortium+District","CANYON ELEM SCHOOL DISTRICT (dedicated Upstream) | CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (shared)","","","","","","","Pacific Bell Telephone Company","1 T-1 line(s) at 1.544 Mbps from Pacific Bell Telephone Company for $82.81/mth","Pacific Bell Telephone Company - 6/2018","","","","",1,1,1,0,0,1,8,0,"2018-06-30",0,82.805,2.52394982604537,TRUE,10800,10800,5089.06,5400,2544.53,FALSE,TRUE,FALSE,FALSE,"Target","Target",FALSE,82.805,2.52394982604537,43.1565814091881,0,0,0,1.544,0,0,0,0,0,0,0,0,0
883050,607410,"CAPAY JOINT UNION ELEMENTARY","000",NA,NA,42,"Rural","Tiny",1,"Traditional",1,1,200,9,2,6,0.51,0.8,0.8,"7504 CUTTING AVE","ORLAND",95963,"GLENN COUNTY","CA",39.7973,-122.0842,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,NA,NA,"natively_clean",7.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,112.90281507344,1.544,174.321946473391,173.45,0.871946473390653,NA,0,FALSE,"Copper","T-1",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,0,0,0,"CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA","Consortium+District","CAPAY JT UNION ELEM SCH DIST (dedicated Upstream) | CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (shared)","","","","","","","Pacific Bell Telephone Company","1 T-1 line(s) at 1.544 Mbps from Pacific Bell Telephone Company for $173.45/mth","Pacific Bell Telephone Company - 6/2018","","","","",1,1,1,0,0,1,3,0,"2018-06-30",0,173.45,0.871946473390653,TRUE,30000,30000,30000,21000,21000,FALSE,FALSE,FALSE,FALSE,"Target","Target",FALSE,173.45,0.871946473390653,139.396520925575,0,0,0,1.544,0,0,0,0,0,0,0,0,0
883056,607500,"CARLSBAD UNIFIED","000",NA,NA,12,"Urban","Large",1.75,"Traditional",16,12,10978,394.83,74.5,308.47,0.173619967207142,0.5,0.5,"6225 EL CAMINO REAL","CARLSBAD",92009,"SAN DIEGO COUNTY","CA",33.1236,-117.2666,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"machine_cleaned",91.0912734560029,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.48379849127817,1000,2483.79849127817,2213,270.79849127817,821,12315,TRUE,"Fiber","Lit Fiber",0,12,0,0,12,0,0,0,1,0,0,0,0,0,15,250,1000,3,12,0,"CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA","Consortium+District","CARLSBAD UNIF SCHOOL DISTRICT (dedicated Upstream) | CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (shared)","","","","","","","Pacific Bell Telephone Company","1 Lit Fiber line(s) at 1000 Mbps from Pacific Bell Telephone Company for $2213.00/mth","Pacific Bell Telephone Company - 6/2018","CARLSBAD UNIF SCHOOL DISTRICT","Pacific Bell Telephone Company","12 Lit Fiber line(s) at 250 Mbps from Pacific Bell Telephone Company for $8448.00/mth | 3 Lit Fiber line(s) at 1000 Mbps from Pacific Bell Telephone Company for $3867.00/mth","Pacific Bell Telephone Company - 6/2018 | Pacific Bell Telephone Company - 6/2018",0,0,0,1,15,16,22,15,"2018-06-30",15,2213,270.79849127817,FALSE,1647500,1647500,1647500,1153250,1153250,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,2213,270.79849127817,1302.60871377346,200,1,1,1000,18.2182546912006,0,0,0,0,0,0,0,0
883065,401380,"BUCKEYE ELEMENTARY DISTRICT","000",NA,NA,31,"Town","Medium",1.5,"Traditional",6,6,4726,233.35,81.74,154.02,0.79253112033195,0.8,0.8,"25555 WEST DURANGO ST","BUCKEYE",85326,"MARICOPA COUNTY","AZ",33.4281,-112.6005,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",42.3190859077444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,13.075,200,2615,2615,0,914.98,5489.88,FALSE,"Fiber","Lit Fiber",0,6,0,0,6,0,0,0,1,0,0,0,0,0,6,200,200,0,6,0,"","Self-procured","BUCKEYE SCHOOL DISTRICT 33 (dedicated Internet)","","","","CenturyLink Qwest Communications Company, LLC","1 Lit Fiber line(s) at 200 Mbps from CenturyLink Qwest Communications Company, LLC for $2615.00/mth","CenturyLink Qwest Communications Company, LLC - 6/2019","","","","BUCKEYE SCHOOL DISTRICT 33","CenturyLink Qwest Corporation","6 Lit Fiber line(s) at 200 Mbps from CenturyLink Qwest Corporation for $5489.88/mth","CenturyLink Qwest Corporation - 6/2019",0,0,0,1,6,7,7,6,"2019-06-30",6,2615,0,FALSE,708900,295751.47,0,236601.176,0,TRUE,TRUE,FALSE,TRUE,"Not Target","Target",FALSE,2615,0,2092,250,0,0,250,52.8988573846805,0,0,0,0,0,0,0,0
