"esh_id","name","postal_cd","c2_prediscount_budget_15","c2_prediscount_remaining_17","c2_postdiscount_remaining_17","needs_wifi"
"886873","Smyrna School District","DE",814158.35,46517.34,32978.406,"t"
"888979","Brevard County School District","FL",10248061.51,23669.56,14229.248,"t"
"888991","Duval County School District","FL",16885639.01,954342.86,640172.202,"t"
"888993","Flagler County School District","FL",1859135.58,39439.63,31682.4535,"f"
"888995","Gadsden County School District","FL",739162.65,88130.38,74910.823,"t"
"889009","Lafayette County School Dist","FL",190302.8,5881.08,4704.8795,"f"
"889018","Marion County School District","FL",6191900.62,893413.65,713913.6185,NA
"889019","Martin County School District","FL",2844873.23,375896.86,205536.916,"f"
"888987","Miami-Dade County Public Schools","FL",41912298.77,6272362.02,4795641.1975,"f"
"889030","Pasco County School District","FL",10102418.48,683897.27,451604.862,"f"
"888988","School District Of Desoto County","FL",725299.22,34935.68,29695.328,"f"
"889038","St Lucie County School Dist","FL",5652095.42,245527.51,186791.5215,"f"
"889046","Walton County School Dist","FL",1305518.08,29525.1,19597.62,NA
"889047","Washington County School Dist","FL",494480.34,14272.24,12131.404,"f"
"889836","Atkinson County School Dist","GA",251230.39,24226.26,20592.321,"t"
"889840","Baldwin County School District","GA",801573.81,11237.24,8989.792,"t"
"889861","Berrien County School District","GA",468697.38,5483.7,4661.145,"f"
"889863","Bleckley County School Dist","GA",362700.74,17569.75,14521.626,"t"
"889865","Bremen City School District","GA",314613.5,39963.98,23978.388,"f"
"889870","Burke County Board Of Education","GA",662990.4,58220.4,49487.34,NA
"889872","Calhoun City School District","GA",601755.87,6882.84,4912.488,"t"
"889880","Charlton County School System","GA",244631.18,0,0,"f"
"889882","Chattahoochee Co Sch District","GA",126152.34,2689.35,2277.6435,"f"
"889885","Chickamauga City School Dist","GA",199204.06,8507.68,4253.84,"t"
"889888","Clayton County Public Schools","GA",8022337.31,134939.27,114698.3795,"f"
"889892","Colquitt Co School District","GA",1149490.3,136558.54,116074.759,"f"
"889893","Columbia County Board Of Education","GA",3979784.04,491227.23,284567.903,"f"
"889899","Dade County School District","GA",313539.21,10846.81,8677.448,"t"
"889901","Dawson County School District","GA",525788.22,11308.11,8855.238,"f"
"889904","De Kalb County School District","GA",14011196.96,304292.68,223566.876,"f"
"889905","Dodge County School District","GA",462405.11,0,0,"f"
"889906","Dooly County School System","GA",189688.92,10826.76,9202.746,"f"
"889912","Echols County Board Of Education","GA",119399.66,16984.68,14436.978,"t"
"889915","Emanuel County School Dist","GA",634035.7,9412.8,6588.96,NA
"889916","Evans County School District","GA",266730.86,0,0,"f"
"889917","Fannin County School District","GA",445216.47,37934.67,30347.736,"t"
"889919","Floyd County School District","GA",1463541.05,66297.1,52096.4,NA
"889924","Gilmer County School District","GA",640737.25,67593.83,54075.064,"f"
"889925","Glascock County School Dist","GA",84715.44,0,0,"f"
"889926","Glynn County School District","GA",1967638.87,120962.88,95090.3125,NA
"889928","Grady County School District","GA",675881.88,0,0,"t"
"889929","Greene County School District","GA",182322.36,0,0,"t"
"889932","Habersham County School Dist","GA",1024105.31,0,0,"t"
"889933","Hall County School System","GA",2823848,218080.9,165838.292,"f"
"889936","Harris County School District","GA",786380.28,76445.78,45867.468,"t"
"889938","Heard County School District","GA",295736.69,15228.06,12699.7595,"f"
"889944","Jeff Davis Co School District","GA",456726.72,13769.53,11015.624,"f"
"889945","Jefferson City School District","GA",480514.57,13335.99,8511.452,"f"
"889947","Jenkins County School District","GA",200124.88,18455.01,15686.7585,"f"
"889950","Jones County School District","GA",715067.86,61915.33,43340.731,"t"
"889951","Lamar County School District GA","GA",399942.82,22673.91,18139.128,"f"
"889952","Lanier County School District","GA",256908.78,15872.46,13491.591,"t"
"889954","Lee County School District","GA",944914.79,30207.07,21144.949,"f"
"889961","Macon County School System","GA",208719.2,16747.9,14235.715,"t"
"889962","Madison County School District","GA",729903.32,24109.58,19287.664,"f"
"889971","Monroe County School District","GA",590245.62,28797.48,20746.905,"f"
"889974","Murray County School District","GA",1098998.67,82974.7,67352.6185,"t"
"889976","Newton County School District","GA",2908256.5,124439.57,95802.7025,"t"
"889979","Paulding County School Dist","GA",4398757.14,9829.03,4914.515,"t"
"889981","Pelham City School District","GA",217160.05,5997.7,5098.045,"f"
"889982","Pickens County School District","GA",663757.75,36097.95,27012.613,"t"
"889984","Pike County School District (Boe)","GA",487420.72,43677.98,30574.586,"f"
"889985","Polk County School District","GA",1140640.17,66859.57,56830.6345,"t"
"889988","Pulaski County School District","GA",196902.01,10762.7,9148.295,NA
"889989","Putnam County School District","GA",433092.34,40117.15,33092.9655,"f"
"889993","Richmond County School Dist","GA",4459173.03,240248.7,198563.715,"f"
"889995","Rome City School District","GA",931255.96,103564.37,85897.8755,"t"
"889996","Schley County Board Of Educ","GA",188921.57,27346.36,19617.45,"t"
"889997","Screven County School District","GA",357278.16,27878.16,23696.436,"t"
"890001","Stewart County School District","GA",72744.78,0,0,"f"
"890002","Sumter County Schools","GA",558528.46,12923.43,10984.9155,"f"
"890005","Tattnall County School District","GA",544358.09,3915.38,3328.073,"f"
"890006","Taylor County School District","GA",214295.25,9412.8,8000.88,"t"
"890009","Thomas County Board Of Education","GA",812930.59,102463.84,83538.6875,"f"
"890011","Tift County School District","GA",1186476.57,50734.65,43124.4525,"f"
"890012","Toombs County School District","GA",370527.71,52277.16,43023.666,"f"
"890014","Treutlen County School Dist","GA",184164,0,0,"f"
"890016","Turner County School District","GA",199869.07,13094.58,11130.393,"f"
"890018","Twiggs County School District","GA",133416.56,9412.82,6588.977,"f"
"890021","Valdosta City School District","GA",1220751.51,174443.29,132853.7455,"f"
"890022","Vidalia City School District","GA",369862.7,0,0,"f"
"890023","Walker County School District","GA",1344243.73,100027.03,72868.1515,"t"
"890025","Ware County School District","GA",895497.45,92363.58,78509.043,"t"
"890034","Wilcox County School District","GA",185749.83,13400.6,9978.59,"f"
"894178","Ballard Community School Dist","IA",263201.05,29708.57,14854.285,"f"
"894182","Bedford Community School Dist","IA",61388,9194.88,6970.936,NA
"894212","Central Lee Comm School Dist","IA",169123.94,0,0,"f"
"894217","Cherokee Comm School District","IA",166054.54,0,0,"f"
"894251","Des Moines Public Schools","IA",4795221.28,210123.78,163434.707,NA
"894189","Eddyville Blakesburg Fremont Csd","IA",152242.24,16238.83,11367.181,"f"
"894276","Essex Community School Dist","IA",38060.56,526.05,368.235,"f"
"894278","Exira Comm School District","IA",60620.65,0,0,"f"
"894298","Glidden-Ralston Comm Sch Dist","IA",51565.92,4521.82,2713.092,"f"
"894319","Indianola Comm School District","IA",558477.33,83506.29,51926.881,NA
"894329","Keokuk Community School Dist","IA",275939.06,21902.97,17522.376,"f"
"894330","Keota Community School Dist","IA",53407.56,0,0,"t"
"894336","Laurens-Marathon School Dist","IA",41488.03,6075.53,4860.424,NA
"894348","Luverne Community School Dist","IA",13044.95,0,0,"f"
"894356","Maquoketa Comm School District","IA",211328.19,8439.1,6491.799,"t"
"894357","Maquoketa Valley Community School Dist.","IA",111572.69,4418.89,2651.334,"f"
"894373","Mormon Trail Comm School Dist","IA",38827.91,0,0,"f"
"894374","Morning Sun Community School District","IA",20411.51,911.51,638.057,"f"
"894376","Mount Ayr Community School District","IA",105433.89,15779.82,11045.874,"f"
"894390","North Kossuth Comm School Dist","IA",45120.18,6661.71,5134.406,"f"
"894140","Okoboji Community School District","IA",150400.6,8433.22,5859.59,"f"
"894427","Riceville Community Sch Dist","IA",50645.1,0,0,"f"
"894146","Riverside Community Sch Dist","IA",100215.91,10286.96,6172.176,"f"
"894428","Rock Valley Comm School Dist","IA",130602.97,0,0,"f"
"894441","Sheldon Community School Dist","IA",161757.38,0,0,"f"
"894443","Sidney Community School Dist","IA",68140.68,0,0,"f"
"894449","South Page Comm School Dist","IA",21690.4,0,0,"f"
"894472","Twin Rivers Comm School Dist","IA",9412.8,0,0,"f"
"894473","Underwood Comm School District","IA",123850.29,0,0,"f"
"894512","Winfield-Mount Union Comm S D","IA",70135.79,4660.39,3262.273,"f"
"894517","Woodward-Granger Comm Sch Dist","IA",105894.3,4301.29,2577.895,"f"
"895365","Aberdeen School District 58","ID",118785.78,13581.88,11544.598,"t"
"895400","Bliss School District 234","ID",19644.16,1001.16,850.986,"f"
"895407","Camas County School Dist 121","ID",23992.45,2009.65,1406.755,"f"
"895412","Castleford District","ID",47422.23,0,0,NA
"895414","Clark County School Dist 161","ID",20769.58,1696.28,1441.838,"t"
"895416","Cottonwood School District","ID",62922.7,352.19,281.752,"f"
"895420","Dietrich School District 314","ID",35911.98,0,0,"f"
"895431","Glenns Ferry Jt Sch Dist 192","ID",64150.46,0,0,"f"
"895438","Highland School District 305","ID",10896.37,0,0,"f"
"895444","Jerome Joint School Dist 261","ID",585027.64,60650.91,48932.1535,"f"
"895368","Joint School District Number 243","ID",21485.8,1030.96,824.768,"t"
"895449","Kootenai School District 274","ID",25373.68,0,0,"f"
"895460","Meadows Valley School Dist 11","ID",23173.97,0,0,"f"
"895464","Midvale School District 433","ID",9412.8,0,0,NA
"895466","Moscow School District 281","ID",350116.2,11946.8,7389.418,"t"
"895468","Mullan School District 392","ID",18825.6,0,0,"f"
"895470","Nampa School District 131","ID",2239741.18,259568.44,208348.6945,"f"
"895417","Plummer-Worley Jt Sch Dist 44","ID",55453.8,0,0,"t"
"895484","Richfield School District 316","ID",14426.18,2161.98,1729.584,"f"
"895485","Ririe Joint School Dist 252","ID",113414.33,0,0,"f"
"895486","Rockland School District 382","ID",26857.25,2430.66,1701.462,"f"
"895491","Soda Springs Jt Sch Dist 150","ID",126152.34,0,0,"f"
"895354","Troy School District #287","ID",39288.32,0,0,"f"
"895501","Weiser School District 431","ID",249286.41,9412.8,6588.96,"f"
"895503","West Jefferson School Dist 253","ID",101494.8,46.72,28.032,"f"
"895504","West Side School District 202","ID",104820.01,15266.18,11689.144,"f"
"1073523","Abingdon-Avon CUSD #276","IL",152549.18,4629.33,3703.464,"f"
"900674","A-C Comm Unit School Dist 262","IL",71363.55,1303.35,865.399,"f"
"900884","Akin Comm Cons School Dist 91","IL",11817.19,0,0,"f"
"900887","Allen Otter Creek Ccsd District 65","IL",14579.65,0,0,"f"
"900889","Alsip-Hazelgrn-Oaklawn S D 126","IL",239259.73,0,0,"f"
"900890","Altamont School District 10","IL",116176.79,4463.75,3571,"f"
"900891","Alton Comm Unit School Dist 11","IL",953867.18,124581.4,105894.19,"f"
"900893","Amboy Comm Unit Sch Dist 272","IL",106047.77,0,0,"f"
"900895","Anna Jonesboro Chsd 81","IL",82566.86,50.01,35.007,"t"
"900902","Arbor Park School District 145","IL",199817.94,6758.09,4054.854,"f"
"900905","Argo Comm High School Dist 217","IL",284072.97,35146.9,28117.52,"t"
"900911","Arthur C U School District 305","IL",186466.05,12768.42,9390.669,"f"
"900914","Astoria Comm Unit Sch Dist 1","IL",50952.04,5659.07,3961.349,"f"
"900916","Atwood Heights School Dist 125","IL",104359.6,0,0,"f"
"900925","Ball-Chatham School District 5","IL",725299.22,93456.66,37382.664,"f"
"900929","Bartonville School District 66","IL",39595.26,384.17,307.336,"f"
"900933","Beecher City C U Sch Dist 20","IL",46347.94,0,0,"f"
"900940","Bellwood School District 88","IL",387409.41,9412.8,6588.96,NA
"900958","Bloom High School District 206","IL",463939.81,3290.71,2797.1035,"f"
"900967","Bradford Comm Unit Sch Dist 1","IL",25527.15,0,0,"t"
"900968","Bradley School District 61","IL",210560.84,2552.75,2042.2,"f"
"900971","Breese Esd 12","IL",100062.44,13463.24,9424.268,NA
"900978","Brownstown C U School Dist 201","IL",56681.56,6882.17,5849.8445,"t"
"900981","Bunker Hill Community School District 8","IL",87170.96,9762.73,6833.911,"t"
"900987","Cahokia School District 187","IL",534689.48,79135.49,59829.545,"f"
"900990","Calumet School District 132","IL",174341.92,19592.39,16653.5315,NA
"900995","Carbon Cliff-Barstow Sd 36","IL",35451.57,1159.57,985.6345,"t"
"900996","Carbondale School District 95","IL",213630.24,15507.74,13181.579,"f"
"901010","Central A & M School District","IL",118171.9,0,0,"t"
"901014","Central City School Dist 133","IL",51872.86,4111.86,3495.081,"f"
"901017","Centralia High School Dist 200","IL",143494.45,3664.27,2931.416,"f"
"901018","Cerro Gordo School Dist 100","IL",91007.71,8434.07,5903.849,"f"
"901022","Channahon School District 17","IL",181094.6,17199.47,6879.788,"f"
"901026","Chester-E Lincoln C C S D 61","IL",46041,3637,2545.9,"f"
"901028","Chicago Heights Sch Dist 170","IL",462405.11,19190.89,16312.2565,"f"
"901039","Cobden School District 17","IL",85175.85,0,0,"t"
"901041","Colona C U School District 190","IL",53714.5,0,0,"t"
"901649","Community Cons School Dist 168","IL",253225.5,0,0,NA
"900962","Community High School Dist 218","IL",805103.62,0,0,"f"
"900714","Cowden-Herrick H S Dist 188","IL",56323.49,1096.14,876.912,"f"
"901068","Decatur School District 61","IL",1246534.47,174896.42,148661.957,"t"
"901071","Deerfield School District 109","IL",452276.09,10034.96,3021.286,"f"
"901078","De Soto Consol School Dist 86","IL",30694,0,0,"f"
"901077","Des Plaines School District 62","IL",663911.22,10926.02,8222.884,"t"
"901792","District 50 Schools","IL",120013.54,2565.94,2052.752,"f"
"901125","Du Page High Sch District 88","IL",584413.76,56126.08,33675.648,"f"
"901102","East Alton-Wood River Dist 14","IL",84868.91,2657.66,2126.128,"f"
"900623","Eastland C U School Dist 308","IL",88552.19,11406.19,7984.333,"f"
"901107","East Peoria H.S. Dist 309","IL",148865.9,6128.54,4902.832,"t"
"901112","Edgar County C U School Dist 6","IL",47115.29,0,0,"f"
"901120","Eldorado School District 4","IL",187233.4,17871.4,14297.12,"t"
"901128","Elmwood Park Comm Unit S D 401","IL",419433.51,10138.46,7083.234,"f"
"901140","Ewing-Northern Grade Sch Dist #115","IL",31000.94,0,0,"f"
"901142","Fairmont School District 89","IL",52947.15,553.88,470.798,"f"
"900641","Farmington Cen Comm Un S D 265","IL",202426.93,27438.39,19206.873,"f"
"901144","Farrington Ccsd 99","IL",9975.55,1005.66,703.962,"t"
"901145","Fenton High School Dist 100","IL",233888.28,0,0,"f"
"901172","Geff C C School District 14","IL",16114.35,0,0,"f"
"901540","General Patton School Dist 133","IL",52026.33,0,0,NA
"901194","Granite City School District 9","IL",929567.79,62717.95,50216.9085,"t"
"901196","Grant Comm High Sch Dist 124","IL",290365.24,0,0,"f"
"901211","Gurnee School District 56","IL",318143.31,0,0,"f"
"901044","Hamilton Co Comm Unit S D 10","IL",182936.24,17243.47,13599.484,NA
"901230","Havana School District 126","IL",139197.29,2073.93,1659.144,"f"
"901231","Hawthorn School District 73","IL",625236.78,0,0,"t"
"901297","Hiawatha C U School Dist 426","IL",78883.58,4169.61,2918.727,"t"
"901244","Hillside School District 93","IL",73972.54,1672.54,1338.032,NA
"901261","Hutsonville C U School Dist 1","IL",53867.97,2117.95,1556.686,"f"
"901262","Illini Bluffs C U Sch Dist 327","IL",136434.83,16852.27,10111.362,"f"
"901268","Irvington C U Sch District 11","IL",9515.14,497.02,422.467,"t"
"901271","Iuka Comm Cons School Dist 7","IL",32689.11,0,0,"t"
"901272","Jacksonville School Dist 117","IL",484658.26,17112.81,12196.5375,"f"
"901278","Johnsburg C U School Dist 12","IL",276706.41,15715.86,7857.93,"f"
"901282","Joliet Twp High Sch Dist 204","IL",962103.43,0,0,"f"
"900628","Joppa-Maple Grove Unit Dist 38","IL",41129.96,3537.93,3007.2405,"f"
"901287","Keeneyville School District 20","IL",229591.12,4823.3,3466.315,"f"
"901295","Kinnikinnick School Dist 131","IL",278548.05,0,0,"f"
"901296","Kirby School District 140","IL",528704.15,67545.25,27018.1,"f"
"901300","Komarek School District 94","IL",78423.17,0,0,"f"
"901307","La Grange School District 105","IL",205496.33,5643.31,4796.8135,"f"
"901309","Lake Bluff School District 65","IL",130756.44,0.01,0.004,"f"
"901330","Lemont Twp Hsd 210","IL",219462.1,15084.1,6033.64,NA
"901332","Leroy Comm School District 2","IL",114028.21,15315.67,9189.402,"f"
"901344","Limestone Walters #316","IL",27624.6,0,0,"f"
"901348","Lincoln Chsd 404","IL",125384.99,0,0,NA
"901015","Lockport School District 91","IL",98681.21,5777.44,3466.464,"f"
"901368","Lyons Township Hs District 204","IL",312618.39,0,0,"f"
"901370","Macomb School District 185","IL",303410.19,4491.06,3170.138,NA
"901376","Maercker School District 60","IL",198590.18,0,0,"f"
"901397","Martinsville C U Sch Dist 3 C","IL",59392.89,0,0,"f"
"901398","Mascoutah School District 19","IL",547887.9,11150,5575,"f"
"901410","Medinah Elem School Dist 11","IL",96839.57,13753.62,6000.652,"f"
"901416","Meridian Comm Un Sch Dist 223","IL",270874.55,0,0,"f"
"901449","Meridian School District 101","IL",80111.34,0,0,"t"
"901913","Midwest Comm Unit Sch Dist 191","IL",149479.78,2680.85,2144.68,"f"
