"esh_id","name","num_students","ia_bw_mbps_total","district_bw_per_student","district_meeting_goals_2014","service_provider_2016","bandwidth_in_mbps_2016","sp_bw_per_student","sp_meeting_goals_2014","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis","locale","district_size","city","postal_cd","zip"
902063,"SCHOOL CITY OF HOBART",4031,1000,248.077400148846,1,"Comcast",1000,248.077400148846,1,"2021-06-30","Internet",1,5904,TRUE,FALSE,"Suburban","Medium","HOBART","IN",46342
902064,"RIVER FOREST COMMUNITY SCH CORP",1478,300,202.97699594046,1,"Comcast",300,202.97699594046,1,"2017-06-30","Internet",1,2297.25,TRUE,FALSE,"Suburban","Small","HOBART","IN",46342
902065,"HUNTINGTON CO COM SCH CORP",5482,2000,364.830353885443,1,"ENA Services, LLC",2000,364.830353885443,1,"2018-06-30","Internet",1,8750,TRUE,FALSE,"Rural","Medium","HUNTINGTON","IN",46750
902066,"INDIANAPOLIS PUBLIC SCHOOLS",30074,5000,166.256567134402,1,"ENA Services, LLC",5000,166.256567134402,1,"2017-06-30","Internet",1,16700,TRUE,FALSE,"Urban","Mega","INDIANAPOLIS","IN",46204
902067,"JAC-CEN-DEL COMMUNITY SCH CORP",876,200,228.310502283105,1,"ENA Services, LLC",200,228.310502283105,1,"2018-06-30","Internet",1,7635,TRUE,FALSE,"Rural","Small","OSGOOD","IN",47037
902068,"JAY SCHOOL CORP",3465,1000,288.600288600289,1,"ENA Services, LLC",1000,288.600288600289,1,"2018-06-30","Internet",1,14400,TRUE,FALSE,"Rural","Medium","PORTLAND","IN",47371
902069,"JENNINGS COUNTY SCHOOLS",4648,1000,215.146299483649,1,"ENA Services, LLC",1000,215.146299483649,1,"2018-06-30","Internet",1,12470,TRUE,FALSE,"Rural","Medium","NORTH VERNON","IN",47265
902073,"KNOX COMMUNITY SCHOOL CORP",1913,400,209.095661265029,1,"ENA Services, LLC",400,209.095661265029,1,"2018-06-30","Internet",1,4400,TRUE,FALSE,"Town","Small","KNOX","IN",46534
902074,"KOKOMO SCHOOL CORPORATION",6252,1000,159.948816378759,1,"ENA Services, LLC",1000,159.948816378759,1,"2018-06-30","Internet",1,15750,TRUE,FALSE,"Urban","Medium","KOKOMO","IN",46904
902076,"LAKE CENTRAL SCHOOL CORP",9633,3000,311.429461227032,1,"AT&T",3000,311.429461227032,1,"2019-06-30","Internet",1,7406.77,TRUE,FALSE,"Suburban","Medium","SAINT JOHN","IN",46373
902077,"LAKE RIDGE SCHOOLS",1949,1000,513.083632632119,1,"ENA Services, LLC",1000,513.083632632119,1,"2018-06-30","Internet",1,15365,TRUE,FALSE,"Suburban","Small","GARY","IN",46408
902078,"LAKELAND SCHOOL CORPORATION",2160,800,370.37037037037,1,"ENA Services, LLC",500,231.481481481481,1,"2018-06-30","Internet",0.62,12525,TRUE,FALSE,"Town","Small","LAGRANGE","IN",46761
902080,"WAWASEE COMMUNITY SCHOOL CORP",3086,1000,324.044069993519,1,"ENA Services, LLC",1000,324.044069993519,1,"2018-06-30","Internet",1,14300,TRUE,FALSE,"Town","Small","SYRACUSE","IN",46567
902081,"LAPORTE COMMUNITY SCHOOL CORP",6379,1000,156.764383132152,1,"ENA Services, LLC",1000,156.764383132152,1,"2017-06-30","Internet",1,13915,TRUE,FALSE,"Urban","Medium","LAPORTE","IN",46350
902082,"M S D LAWRENCE TOWNSHIP",14549,5000,343.666231356107,1,"ENA Services, LLC",5000,343.666231356107,1,"2018-06-30","Internet",1,25800,TRUE,FALSE,"Suburban","Large","INDIANAPOLIS","IN",46236
902083,"LAWRENCEBURG COM SCHOOL CORP",1971,1000,507.356671740233,1,"ENA Services, LLC",1000,507.356671740233,1,"2018-06-30","Internet",1,10500,TRUE,FALSE,"Town","Small","LAWRENCEBURG","IN",47025
902084,"LEBANON COMMUNITY SCHOOL CORP",3527,700,198.468953785086,1,"ENA Services, LLC",500,141.763538417919,1,"2018-06-30","Internet",0.71,7345,TRUE,FALSE,"Town","Medium","LEBANON","IN",46052
902085,"LIBERTY-PERRY COM SCHOOL CORP",1097,250,227.894257064722,1,"Comcast",250,227.894257064722,1,"2017-06-30","Internet",1,708.76,TRUE,TRUE,"Rural","Small","SELMA","IN",47383
902087,"LINTON-STOCKTON SCHOOL CORP",1364,500,366.568914956012,1,"ENA Services, LLC",500,366.568914956012,1,"2018-06-30","Internet",1,12500,TRUE,FALSE,"Town","Small","LINTON","IN",47441
902089,"LOOGOOTEE COMMUNITY SCH CORP",942,250,265.392781316348,1,"ENA Services, LLC",250,265.392781316348,1,"2018-06-30","Internet",1,5440,TRUE,FALSE,"Rural","Small","LOOGOOTEE","IN",47553
902090,"M S D WARREN COUNTY",1135,400,352.422907488987,1,"ENA Services, LLC",400,352.422907488987,1,"2018-06-30","Internet",1,10000,TRUE,TRUE,"Rural","Small","WILLIAMSPORT","IN",47993
902091,"MACONAQUAH SCHOOL CORP",2218,500,225.428313796213,1,"ENA Services, LLC",500,225.428313796213,1,"2018-06-30","Internet",1,9500,TRUE,FALSE,"Rural","Small","BUNKER HILL","IN",46914
902093,"MADISON CONSOLIDATED SCHOOLS",3003,1000,333.000333000333,1,"ENA Services, LLC",1000,333.000333000333,1,"2018-06-30","Internet",1,16200,TRUE,FALSE,"Town","Medium","MADISON","IN",47250
902094,"MADISON-GRANT UNITED SCH CORP",1334,250,187.406296851574,1,"ENA Services, LLC",200,149.925037481259,1,"2018-06-30","Internet",0.8,4600,TRUE,FALSE,"Rural","Small","FAIRMOUNT","IN",46928
902096,"MARION COMMUNITY SCHOOLS",3727,900,241.481083981755,1,"ENA Services, LLC",900,241.481083981755,1,"2018-06-30","Internet",1,23950,TRUE,FALSE,"Town","Medium","MARION","IN",46953
902097,"SHERIDAN COMMUNITY SCHOOLS",1039,200,192.492781520693,1,"ENA Services, LLC",200,192.492781520693,1,"2018-06-30","Internet",1,7225,TRUE,FALSE,"Town","Small","SHERIDAN","IN",46069
902100,"MIDDLEBURY COMMUNITY SCHOOLS",4386,400,91.1992704058368,0,"ENA Services, LLC",300,68.3994528043776,0,"2017-06-30","Internet",0.75,9735,TRUE,FALSE,"Rural","Medium","MIDDLEBURY","IN",46540
902101,"MILAN COMMUNITY SCHOOLS",1175,600,510.63829787234,1,"ENA Services, LLC",600,510.63829787234,1,"2018-06-30","Internet",1,15080,TRUE,FALSE,"Rural","Small","MILAN","IN",47031
902103,"MILL CREEK COMMUNITY SCH CORP",1548,500,322.997416020672,1,"ENA Services, LLC",500,322.997416020672,1,"2018-06-30","Internet",1,7395,TRUE,FALSE,"Rural","Small","CLAYTON","IN",46118
902104,"SCHOOL CITY OF MISHAWAKA",5035,500,99.304865938431,0,"Comcast",500,99.304865938431,0,"2020-06-30","Internet",1,2695.73,TRUE,FALSE,"Urban","Medium","MISHAWAKA","IN",46544
902105,"MISSISSINEWA COMMUNITY SCHOOL CORP",2443,500,204.666393778142,1,"ENA Services, LLC",500,204.666393778142,1,"2018-06-30","Internet",1,11180,TRUE,FALSE,"Town","Small","GAS CITY","IN",46933
902106,"MITCHELL COMMUNITY SCHOOLS",1685,400,237.388724035608,1,"ENA Services, LLC",400,237.388724035608,1,"2018-06-30","Internet",1,6650,TRUE,FALSE,"Town","Small","MITCHELL","IN",47446
902107,"COWAN COMMUNITY SCHOOL CORP",751,100,133.155792276964,1,"ENA Services, LLC",100,133.155792276964,1,"2018-06-30","Internet",1,5285,TRUE,TRUE,"Rural","Small","MUNCIE","IN",47302
902108,"MONROE CENTRAL SCHOOL CORP",986,1000,1014.19878296146,1,"Frontier",1000,1014.19878296146,1,"2019-06-30","Internet",1,4875,TRUE,FALSE,"Rural","Small","PARKER CITY","IN",47368
902109,"EASTERN PULASKI COM SCH CORP",1272,210,165.094339622642,1,"ENA Services, LLC",200,157.232704402516,1,"2018-06-30","Internet",0.95,7910,TRUE,FALSE,"Town","Small","WINAMAC","IN",46996
902110,"MOORESVILLE CON SCHOOL CORP",4555,800,175.63117453348,1,"ENA Services, LLC",800,175.63117453348,1,"2018-06-30","Internet",1,8700,TRUE,FALSE,"Suburban","Medium","MOORESVILLE","IN",46158
902111,"YORKTOWN COMMUNITY SCHOOLS",2403,600,249.687890137328,1,"ENA Services, LLC",500,208.073241781107,1,"2018-06-30","Internet",0.83,4500,TRUE,FALSE,"Suburban","Small","YORKTOWN","IN",47396
902113,"M S D MOUNT VERNON",2173,1002,461.113667740451,1,"ENA Services, LLC",1000,460.193281178095,1,"2018-06-30","Internet",1,10000,TRUE,FALSE,"Town","Small","MOUNT VERNON","IN",47620
902114,"MUNCIE COMMUNITY SCHOOLS",6568,1000,152.253349573691,1,"AT&T",1000,152.253349573691,1,"2019-06-30","Internet",1,3180.6,TRUE,TRUE,"Urban","Medium","MUNCIE","IN",47304
902115,"SCHOOL TOWN OF MUNSTER",4081,500,122.518990443519,1,"AT&T",500,122.518990443519,1,"2018-06-30","Internet",1,4067.6,TRUE,TRUE,"Suburban","Small","MUNSTER","IN",46321
902116,"NETTLE CREEK SCHOOL CORP",1112,300,269.784172661871,1,"ENA Services, LLC",300,269.784172661871,1,"2018-06-30","Internet",1,7855,TRUE,FALSE,"Rural","Small","HAGERSTOWN","IN",47346
902117,"NEW ALBANY-FLOYD CO CON SCH",11212,1500,133.785230110596,1,"ENA Services, LLC",1500,133.785230110596,1,"2018-06-30","Internet",1,15000,TRUE,FALSE,"Suburban","Medium","NEW ALBANY","IN",47150
902119,"M S D OF NEW DURHAM TOWNSHIP",904,100,110.619469026549,1,"ENA Services, LLC",100,110.619469026549,1,"2017-06-30","Internet",1,5205,TRUE,FALSE,"Town","Small","WESTVILLE","IN",46391
902121,"NEW PRAIRIE UNITED SCHOOL CORP",2884,500,173.370319001387,1,"ENA Services, LLC",500,173.370319001387,1,"2018-06-30","Internet",1,11590,TRUE,FALSE,"Rural","Small","NEW CARLISLE","IN",46552
902122,"NINEVEH-HENSLEY-JACKSON UNITED",1824,600,328.947368421053,1,"ENA Services, LLC",500,274.122807017544,1,"2018-06-30","Internet",0.83,6800,TRUE,FALSE,"Rural","Small","TRAFALGAR","IN",46181
902123,"NOBLESVILLE SCHOOLS",9780,1500,153.374233128834,1,"ENA Services, LLC",1500,153.374233128834,1,"2018-06-30","Internet",1,11500,TRUE,FALSE,"Suburban","Medium","NOBLESVILLE","IN",46062
902124,"NORTH ADAMS COMMUNITY SCHOOLS",1762,300,170.261066969353,1,"ENA Services, LLC",300,170.261066969353,1,"2018-06-30","Internet",1,8875,TRUE,FALSE,"Town","Small","DECATUR","IN",46733
902125,"NORTH DAVIESS COM SCHOOLS",1185,250,210.970464135021,1,"ENA Services, LLC",250,210.970464135021,1,"2018-06-30","Internet",1,6000,TRUE,FALSE,"Rural","Small","ELNORA","IN",47529
902127,"NORTH GIBSON SCHOOL CORP",2091,225,107.604017216643,1,"ENA Services, LLC",225,107.604017216643,1,"2018-06-30","Internet",1,9065,TRUE,FALSE,"Town","Small","PRINCETON","IN",47670
902128,"NORTH JUDSON-SAN PIERRE SCH CORP",1197,150,125.31328320802,1,"ENA Services, LLC",150,125.31328320802,1,"2018-06-30","Internet",1,7350,TRUE,FALSE,"Rural","Small","NORTH JUDSON","IN",46366
902129,"NORTH KNOX SCHOOL CORP",1333,125,93.7734433608402,0,"ENA Services, LLC",125,93.7734433608402,0,"2018-06-30","Internet",1,4700,TRUE,FALSE,"Rural","Small","BICKNELL","IN",47512
902130,"NORTH LAWRENCE COM SCHOOLS",5120,1000,195.3125,1,"ENA Services, LLC",1000,195.3125,1,"2018-06-30","Internet",1,7500,TRUE,FALSE,"Rural","Large","BEDFORD","IN",47421
902131,"NORTH MIAMI COMMUNITY SCHOOLS",969,300,309.597523219814,1,"ENA Services, LLC",300,309.597523219814,1,"2018-06-30","Internet",1,9050,TRUE,FALSE,"Rural","Small","DENVER","IN",46926
902133,"NORTH MONTGOMERY COM SCH CORP",1904,300,157.563025210084,1,"ENA Services, LLC",300,157.563025210084,1,"2018-06-30","Internet",1,7500,TRUE,FALSE,"Rural","Small","CRAWFORDSVILLE","IN",47933
902135,"M S D NORTH POSEY CO SCHOOLS",1414,100,70.7213578500707,0,"ENA Services, LLC",100,70.7213578500707,0,"2018-06-30","Internet",1,6370,TRUE,FALSE,"Rural","Small","POSEYVILLE","IN",47633
902136,"NORTH PUTNAM COMMUNITY SCHOOLS",1544,100,64.7668393782383,0,"ENA Services, LLC",100,64.7668393782383,0,"2018-06-30","Internet",1,6075,TRUE,FALSE,"Rural","Small","BAINBRIDGE","IN",46105
902137,"NORTH SPENCER COUNTY SCH CORP",1915,500,261.096605744125,1,"ENA Services, LLC",500,261.096605744125,1,"2018-06-30","Internet",1,9735,TRUE,FALSE,"Rural","Medium","LINCOLN CITY","IN",47552
902138,"TRI-CENTRAL COMMUNITY SCHOOLS",828,400,483.091787439614,1,"Comcast",400,483.091787439614,1,"2017-06-30","Internet",1,2973.9,TRUE,TRUE,"Rural","Small","SHARPSVILLE","IN",46068
902139,"NORTH VERMILLION COM SCH CORP",736,200,271.739130434783,1,"ENA Services, LLC",200,271.739130434783,1,"2018-06-30","Internet",1,8750,TRUE,FALSE,"Rural","Small","CAYUGA","IN",47928
902140,"NORTH WEST HENDRICKS SCHOOLS",1904,250,131.302521008403,1,"ENA Services, LLC",250,131.302521008403,1,"2018-06-30","Internet",1,6250,TRUE,FALSE,"Rural","Small","LIZTON","IN",46149
902141,"NORTHEAST DUBOIS CO SCH CORP",954,150,157.232704402516,1,"ENA Services, LLC",150,157.232704402516,1,"2018-06-30","Internet",1,7245,TRUE,FALSE,"Rural","Small","DUBOIS","IN",47527
902142,"NORTH WHITE SCHOOL CORP",821,300,365.408038976857,1,"ENA Services, LLC",300,365.408038976857,1,"2018-06-30","Internet",1,7500,TRUE,FALSE,"Rural","Small","MONON","IN",47959
902143,"NORTHEAST SCHOOL CORP",1262,150,118.858954041204,1,"Comcast",150,118.858954041204,1,"2017-06-30","Upstream",1,255.9,TRUE,FALSE,"Rural","Medium","HYMERA","IN",47855
902144,"NORTHEASTERN WAYNE SCHOOLS",1247,170,136.327185244587,1,"Comcast",100,80.1924619085806,0,"2017-06-30","Internet",0.59,209.5,TRUE,TRUE,"Rural","Small","FOUNTAIN CITY","IN",47341
902145,"NORTHERN WELLS COM SCHOOLS",2383,500,209.819555182543,1,"ENA Services, LLC",500,209.819555182543,1,"2018-06-30","Internet",1,13900,TRUE,FALSE,"Rural","Small","OSSIAN","IN",46777
902146,"NORTHWEST ALLEN COUNTY SCHOOLS",6828,1010,147.920328060926,1,"Comcast",1000,146.455770357352,1,"2019-06-30","Upstream",0.99,1491,TRUE,FALSE,"Rural","Medium","FORT WAYNE","IN",46845
902147,"SHENANDOAH SCHOOL CORPORATION",1373,400,291.332847778587,1,"ENA Services, LLC",300,218.49963583394,1,"2018-06-30","Internet",0.75,4450,TRUE,FALSE,"Rural","Small","MIDDLETOWN","IN",47356
902148,"NORTHWESTERN CON SCHOOL CORP",1393,1200,861.450107681263,1,"ENA Services, LLC",1000,717.875089734386,1,"2018-06-30","Internet",0.83,12880,TRUE,TRUE,"Rural","Small","FAIRLAND","IN",46126
902150,"OAK HILL UNITED SCHOOL CORP",1628,500,307.125307125307,1,"ENA Services, LLC",500,307.125307125307,1,"2018-06-30","Internet",1,9225,TRUE,FALSE,"Rural","Small","CONVERSE","IN",46919
902151,"OREGON-DAVIS SCHOOL CORP",596,150,251.677852348993,1,"ENA Services, LLC",150,251.677852348993,1,"2018-06-30","Internet",1,9270,TRUE,FALSE,"Rural","Small","HAMLET","IN",46532
902152,"ORLEANS COMMUNITY SCHOOLS",851,150,176.263219741481,1,"ENA Services, LLC",150,176.263219741481,1,"2018-06-30","Internet",1,5345,TRUE,FALSE,"Rural","Small","ORLEANS","IN",47452
902153,"PAOLI COMMUNITY SCHOOL CORP",1569,250,159.337157425112,1,"ENA Services, LLC",250,159.337157425112,1,"2018-06-30","Internet",1,7380,TRUE,FALSE,"Town","Small","PAOLI","IN",47454
902154,"PENN-HARRIS-MADISON SCH CORP",10334,2000,193.535900909619,1,"Comcast",2000,193.535900909619,1,"2017-06-30","Internet",1,5996.95,TRUE,TRUE,"Suburban","Medium","MISHAWAKA","IN",46545
902155,"M S D PERRY TOWNSHIP",14612,2000,136.873802354229,1,"AT&T",2000,136.873802354229,1,"2019-06-30","Internet",1,14608.44,TRUE,FALSE,"Urban","Large","INDIANAPOLIS","IN",46227
902156,"PERU COMMUNITY SCHOOLS",2124,500,235.404896421846,1,"ENA Services, LLC",500,235.404896421846,1,"2018-06-30","Internet",1,6350,TRUE,FALSE,"Town","Small","PERU","IN",46970
902157,"PIKE COUNTY SCHOOL CORP",1912,500,261.506276150628,1,"ENA Services, LLC",500,261.506276150628,1,"2018-06-30","Internet",1,6650,TRUE,FALSE,"Rural","Small","PETERSBURG","IN",47567
902158,"M S D PIKE TOWNSHIP",10971,500,45.5746969282654,0,"AT&T",500,45.5746969282654,0,"2018-06-30","Internet",1,3377.2,TRUE,FALSE,"Urban","Medium","INDIANAPOLIS","IN",46268
902159,"PIONEER REGIONAL SCHOOL CORP",944,1000,1059.32203389831,1,"Frontier",1000,1059.32203389831,1,"2019-06-30","Internet",1,2598,TRUE,FALSE,"Rural","Small","ROYAL CENTER","IN",46978
902162,"PLYMOUTH COMMUNITY SCHOOL CORP",3700,1000,270.27027027027,1,"ENA Services, LLC",1000,270.27027027027,1,"2018-06-30","Internet",1,17000,TRUE,FALSE,"Town","Medium","PLYMOUTH","IN",46563
902164,"JOHN GLENN SCHOOL CORPORATION",1842,200,108.5776330076,1,"ENA Services, LLC",200,108.5776330076,1,"2018-06-30","Internet",1,5800,TRUE,FALSE,"Rural","Small","WALKERTON","IN",46574
902166,"PORTAGE TOWNSHIP SCHOOLS",7951,1000,125.770343353037,1,"ENA Services, LLC",1000,125.770343353037,1,"2018-06-30","Internet",1,10075,TRUE,FALSE,"Suburban","Medium","PORTAGE","IN",46368
902167,"PORTER TOWNSHIP SCHOOL CORP",1481,300,202.565833896016,1,"ENA Services, LLC",300,202.565833896016,1,"2017-06-30","Internet",1,5000,TRUE,FALSE,"Rural","Small","VALPARAISO","IN",46385
902168,"PRAIRIE HEIGHTS COM SCH CORP",1371,200,145.878920495988,1,"ENA Services, LLC",200,145.878920495988,1,"2018-06-30","Internet",1,5800,TRUE,FALSE,"Rural","Small","LAGRANGE","IN",46761
902170,"WEST CLARK COMMUNITY SCHOOLS",4645,500,107.642626480086,1,"ENA Services, LLC",500,107.642626480086,1,"2018-06-30","Internet",1,9000,TRUE,FALSE,"Rural","Medium","SELLERSBURG","IN",47172
902171,"RENSSELAER CENTRAL SCHOOL CORP",1623,1000,616.142945163278,1,"ENA Services, LLC",1000,616.142945163278,1,"2018-06-30","Internet",1,13300,TRUE,FALSE,"Town","Small","RENSSELAER","IN",47978
902172,"RICHLAND-BEAN BLOSSOM C S C",2704,300,110.94674556213,1,"ENA Services, LLC",300,110.94674556213,1,"2018-06-30","Internet",1,7140,TRUE,FALSE,"Rural","Medium","ELLETTSVILLE","IN",47429
902174,"RISING SUN-OHIO CO COM",843,300,355.871886120996,1,"ENA Services, LLC",300,355.871886120996,1,"2018-06-30","Internet",1,8420,TRUE,FALSE,"Rural","Small","RISING SUN","IN",47040
902177,"MERRILLVILLE COMMUNITY SCHOOL",6718,1000,148.853825543316,1,"ENA Services, LLC",1000,148.853825543316,1,"2018-06-30","Internet",1,16215,TRUE,TRUE,"Suburban","Medium","MERRILLVILLE","IN",46410
902181,"DALEVILLE COMMUNITY SCHOOLS",835,100,119.760479041916,1,"ENA Services, LLC",100,119.760479041916,1,"2018-06-30","Internet",1,3795,TRUE,FALSE,"Suburban","Small","DALEVILLE","IN",47334
902182,"SCOTT COUNTY SCHOOL DISTRICT 1",1259,400,317.712470214456,1,"ENA Services, LLC",300,238.284352660842,1,"2018-06-30","Internet",0.75,7785,TRUE,TRUE,"Town","Small","AUSTIN","IN",47102
902183,"SCOTT COUNTY SCHOOL DISTRICT 2",2673,600,224.466891133558,1,"ENA Services, LLC",600,224.466891133558,1,"2018-06-30","Internet",1,8995,TRUE,FALSE,"Town","Medium","SCOTTSBURG","IN",47170
902184,"SEYMOUR COMMUNITY SCHOOLS",4273,500,117.0138076293,1,"ENA Services, LLC",500,117.0138076293,1,"2018-06-30","Internet",1,11675,TRUE,FALSE,"Town","Medium","SEYMOUR","IN",47274
902185,"M S D SHAKAMAK SCHOOLS",821,60,73.0816077953715,0,"ENA Services, LLC",60,73.0816077953715,0,"2018-06-30","Internet",1,3350,TRUE,FALSE,"Rural","Small","JASONVILLE","IN",47438
902187,"SHOALS COMMUNITY SCHOOL CORP",586,150,255.972696245734,1,"ENA Services, LLC",150,255.972696245734,1,"2018-06-30","Internet",1,3575,TRUE,FALSE,"Rural","Small","SHOALS","IN",47581
902188,"SMITH-GREEN COMMUNITY SCHOOLS",1185,100,84.3881856540084,0,"ENA Services, LLC",100,84.3881856540084,0,"2018-06-30","Internet",1,5100,TRUE,FALSE,"Rural","Small","CHURUBUSCO","IN",46723
902189,"SOUTH ADAMS SCHOOLS",1301,200,153.727901614143,1,"ENA Services, LLC",200,153.727901614143,1,"2018-06-30","Internet",1,4500,TRUE,FALSE,"Town","Small","BERNE","IN",46711
902190,"SOUTH BEND COMMUNITY SCH CORP",18988,3570,188.013482199284,1,"AT&T",3570,188.013482199284,1,"2019-06-30","Internet",1,9512.18,TRUE,FALSE,"Urban","Large","SOUTH BEND","IN",46601
902192,"SOUTH GIBSON SCHOOL CORP",1993,1000,501.756146512795,1,"ENA Services, LLC",1000,501.756146512795,1,"2018-06-30","Internet",1,8700,TRUE,FALSE,"Rural","Small","FORT BRANCH","IN",47648
902193,"SOUTH HARRISON COM SCHOOLS",3062,1000,326.583932070542,1,"ENA Services, LLC",1000,326.583932070542,1,"2018-06-30","Internet",1,15000,TRUE,FALSE,"Town","Medium","CORYDON","IN",47112
902195,"SOUTH HENRY SCHOOL CORP",803,300,373.59900373599,1,"ENA Services, LLC",300,373.59900373599,1,"2018-06-30","Internet",1,6075,TRUE,FALSE,"Rural","Small","STRAUGHN","IN",47387
902196,"SOUTH KNOX SCHOOL CORP",1194,150,125.628140703518,1,"ENA Services, LLC",150,125.628140703518,1,"2018-06-30","Internet",1,7395,TRUE,FALSE,"Rural","Small","VINCENNES","IN",47591
902198,"SOUTH MONTGOMERY COM SCH CORP",1710,500,292.397660818713,1,"ENA Services, LLC",500,292.397660818713,1,"2018-06-30","Internet",1,10220,TRUE,FALSE,"Rural","Medium","NEW MARKET","IN",47965
902199,"SOUTH NEWTON SCHOOL CORP",866,300,346.420323325635,1,"ENA Services, LLC",300,346.420323325635,1,"2018-06-30","Internet",1,6700,TRUE,FALSE,"Rural","Small","KENTLAND","IN",47951
902200,"SOUTH PUTNAM COMMUNITY SCHOOLS",1147,200,174.3679163034,1,"ENA Services, LLC",200,174.3679163034,1,"2018-06-30","Internet",1,6000,TRUE,FALSE,"Rural","Small","GREENCASTLE","IN",46135
902201,"SOUTH RIPLEY COM SCH CORP",1165,300,257.510729613734,1,"ENA Services, LLC",300,257.510729613734,1,"2018-06-30","Internet",1,7725,TRUE,FALSE,"Rural","Small","VERSAILLES","IN",47042
902202,"SOUTH SPENCER COUNTY SCH CORP",1298,300,231.124807395994,1,"ENA Services, LLC",300,231.124807395994,1,"2018-06-30","Internet",1,7800,TRUE,FALSE,"Rural","Small","ROCKPORT","IN",47635
902203,"SOUTH VERMILLION COM SCH CORP",1793,250,139.431121026213,1,"ENA Services, LLC",250,139.431121026213,1,"2018-06-30","Internet",1,8535,TRUE,FALSE,"Town","Small","CLINTON","IN",47842
902204,"SOUTHEAST FOUNTAIN SCHOOL CORP",1151,500,434.404865334492,1,"ENA Services, LLC",500,434.404865334492,1,"2018-06-30","Internet",1,6300,TRUE,FALSE,"Rural","Small","VEEDERSBURG","IN",47987
902205,"SOUTHEAST DUBOIS CO SCH CORP",1308,200,152.905198776758,1,"ENA Services, LLC",200,152.905198776758,1,"2018-06-30","Internet",1,4320,TRUE,FALSE,"Rural","Small","FERDINAND","IN",47532
902208,"SOUTHEASTERN SCHOOL CORP",1483,1300,876.601483479434,1,"ENA Services, LLC",1300,876.601483479434,1,"2018-06-30","Internet",1,10375,TRUE,TRUE,"Rural","Small","WALTON","IN",46994
902210,"RANDOLPH SOUTHERN SCHOOL CORP",500,100,200,1,"ENA Services, LLC",100,200,1,"2018-06-30","Internet",1,3850,TRUE,TRUE,"Rural","Small","LYNN","IN",47355
902212,"SOUTHERN WELLS COM SCHOOLS",854,150,175.644028103044,1,"ENA Services, LLC",150,175.644028103044,1,"2018-06-30","Internet",1,6380,TRUE,FALSE,"Rural","Small","PONETO","IN",46781
902213,"SOUTHWESTERN-JEFFERSON CO CON",1317,250,189.825360668185,1,"ENA Services, LLC",250,189.825360668185,1,"2018-06-30","Internet",1,8250,TRUE,FALSE,"Rural","Small","HANOVER","IN",47243
902214,"SOUTHWESTERN CON SCH SHELBY CO",616,200,324.675324675325,1,"ENA Services, LLC",200,324.675324675325,1,"2018-06-30","Internet",1,8120,TRUE,FALSE,"Rural","Small","SHELBYVILLE","IN",46176
902215,"SOUTHWEST SCHOOL CORP",1742,450,258.323765786452,1,"Comcast",250,143.513203214696,1,"2017-06-30","Internet",1,629.8,TRUE,TRUE,"Rural","Small","SULLIVAN","IN",47882
902216,"SOUTHWEST DUBOIS CO SCH CORP",1754,250,142.531356898518,1,"ENA Services, LLC",250,142.531356898518,1,"2018-06-30","Internet",1,5570,TRUE,FALSE,"Rural","Small","HUNTINGBURG","IN",47542
