"esh_id","service_provider_2016","bandwidth_in_mbps_2016","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis"
941555,"XTel Communications",1000,"2020-06-30","Internet",1,2137.5,TRUE,FALSE
941557,"Cablevision",2000,"2018-06-30","Upstream",1,4120,TRUE,FALSE
941558,"Comcast",50,"2017-06-30","Internet",0.05,470,FALSE,FALSE
941558,"XTel Communications",1000,"2018-06-30","Internet",0.95,5985,TRUE,FALSE
941559,"CenturyLink",300,"2019-06-30","Internet",1,1699,TRUE,FALSE
941561,"XTel Communications",1000,"2019-06-30","Internet",0.91,2925,TRUE,FALSE
941561,"Comcast",100,"2017-06-30","Internet",0.09,224,FALSE,FALSE
941562,"Monmouth Internet",200,"2018-06-30","Internet",1,2319,TRUE,FALSE
941564,"Cablevision",1000,"2019-06-30","Internet",1,14601,TRUE,FALSE
941566,"Cablevision",1000,"2020-06-30","Internet",0.77,3298,TRUE,TRUE
941566,"Verizon",300,"2017-06-30","Internet",0.23,299.26,FALSE,TRUE
941568,"OV LLC",200,"2017-06-30","Internet",1,263.9,TRUE,FALSE
941570,"OV LLC",100,"2017-06-30","Internet",0.5,116.35,FALSE,TRUE
941570,"SLD Interim",100,"2019-06-30","Internet",0.5,955.45,FALSE,TRUE
941571,"Comcast",100,"2017-06-30","Internet",1,220,TRUE,FALSE
941572,"Comcast",100,"2017-06-30","Internet",1,190,TRUE,FALSE
941573,"Verizon",300,"2017-06-30","Internet",1,304.99,TRUE,FALSE
941574,"OV LLC",100,"2017-06-30","Internet",1,200,TRUE,FALSE
941575,"Cablevision",1000,"2019-06-30","Internet",1,4060,TRUE,TRUE
941580,"Fiber Optic LLC",1244,"2017-06-30","Internet",1,7999,TRUE,FALSE
941581,"Verizon",450,"2017-06-30","Internet",0.31,770.01,FALSE,TRUE
941581,"Business Automation",1000,"2017-06-30","Internet",0.69,800,TRUE,TRUE
941582,"Cablevision",1000,"2020-06-30","Internet",1,3606,TRUE,FALSE
941583,"Verizon",500,"2017-06-30","Internet",0.83,430.68,TRUE,FALSE
941583,"Comcast",100,"2017-06-30","Internet",0.17,287.8,FALSE,FALSE
941584,"Verizon",225,"2017-06-30","Internet",1,349.98,TRUE,FALSE
941585,"Comcast",500,"2019-06-30","Internet",1,2897.27,TRUE,FALSE
941586,"NetCarrier Telecom",200,"2017-06-30","Internet",1,4282.17,TRUE,FALSE
941587,"Cablevision",510,"2018-06-30","Internet",0.84,3749.78,TRUE,FALSE
941587,"OV LLC",100,"2017-06-30","Internet",0.16,129.95,FALSE,FALSE
941589,"OV LLC",100,"2017-06-30","Internet",1,180,TRUE,FALSE
941591,"XTel Communications",400,"2017-06-30","Internet",1,2555,TRUE,FALSE
941593,"Optimum",100,"2017-06-30","Internet",1,110,TRUE,FALSE
941595,"Cablevision",10000,"2018-06-30","Upstream",1,3090,TRUE,FALSE
941596,"Comcast",1000,"2020-06-30","Internet",1,3814.56,TRUE,FALSE
941598,"OV LLC",50,"2017-06-30","Internet",1,105,TRUE,FALSE
941600,"OV LLC",200,"2017-06-30","Internet",1,329.7,TRUE,FALSE
941602,"Metro Optical",1000,"2019-06-30","Internet",0.77,3700,TRUE,TRUE
941602,"TouchTone Comm",100,"2017-06-30","Internet",0.08,3300,FALSE,TRUE
941602,"Comcast",200,"2017-06-30","Internet",0.15,225,FALSE,TRUE
941603,"Block Line Systems, LLC",300,"2019-06-30","Internet",0.3,2995,FALSE,TRUE
941603,"Comcast",700,"2018-06-30","Internet",0.7,4755,TRUE,TRUE
941605,"Comcast",54,"2017-06-30","Internet",0.1,340.68,FALSE,TRUE
941605,"Cablevision",500,"2017-06-30","Internet",0.9,2271.34,TRUE,TRUE
941606,"XTel Communications",50,"2017-06-30","Internet",1,1192,TRUE,FALSE
941608,"Comcast",1000,"2017-06-30","Upstream",1,5657.56,TRUE,TRUE
941609,"Comcast",250,"2017-06-30","Internet",0.56,2954.78,TRUE,FALSE
941609,"XTel Communications",200,"2021-06-30","Internet",0.44,1750,FALSE,FALSE
941612,"Cablevision",1000,"2018-06-30","Upstream",1,1957,TRUE,FALSE
941614,"Verizon",300,"2017-06-30","Internet",1,300,TRUE,FALSE
941615,"Comcast",2000,"2017-06-30","Internet",1,7000,TRUE,FALSE
941616,"OV LLC",90,"2017-06-30","Internet",1,124.95,TRUE,FALSE
941617,"Comcast",100,"2017-06-30","Internet",1,205.81,TRUE,FALSE
941618,"Comcast",400,"2018-06-30","Internet",1,2451.06,TRUE,FALSE
941619,"Business Automation",1000,"2017-06-30","Internet",1,3850,TRUE,FALSE
941622,"Comcast",200,"2017-06-30","Internet",1,1421,TRUE,FALSE
941624,"Comcast",50,"2017-06-30","Internet",1,1540,TRUE,FALSE
941626,"Comcast",500,"2017-06-30","Internet",1,3074.04,TRUE,FALSE
941627,"Comcast",500,"2019-06-30","Internet",1,2500,TRUE,FALSE
941629,"CenturyLink",1000,"2017-06-30","Internet",1,7540,TRUE,FALSE
941631,"OV LLC",50,"2017-06-30","Internet",1,90.29,TRUE,FALSE
941632,"OV LLC",50,"2017-06-30","Internet",1,671.45,TRUE,FALSE
941633,"XTel Communications",1000,"2018-06-30","Internet",1,3325,TRUE,FALSE
941634,"Comcast",100,"2018-06-30","Internet",1,1188,TRUE,FALSE
941635,"XTel Communications",1000,"2019-06-30","Internet",1,2925,TRUE,FALSE
941636,"OV LLC",100,"2017-06-30","Internet",1,173.9,TRUE,FALSE
941637,"Net Access",100,"2017-06-30","Internet",1,2050,TRUE,FALSE
941639,"Comcast",100,"2017-06-30","Internet",1,190,TRUE,FALSE
941640,"XTel Communications",50,"2017-06-30","Internet",1,1727,TRUE,FALSE
941641,"XTel Communications",100,"2019-06-30","Internet",1,1740,TRUE,FALSE
941643,"Net Access",1000,"2017-06-30","Internet",1,2850,TRUE,FALSE
941644,"PenTeleData Limited",300,"2021-06-30","Internet",1,2425,TRUE,FALSE
941646,"Ed Info Resource Cen",1000,"2018-06-30","Internet",1,1560,TRUE,FALSE
941648,"XTel Communications",1000,"2021-06-30","Internet",0.91,3200,TRUE,FALSE
941648,"Cablevision",100,"2017-06-30","Internet",0.09,1800,FALSE,FALSE
941649,"Cablevision",1000,"2018-06-30","Internet",1,1803,TRUE,FALSE
941651,"Comcast",100,"2019-06-30","Internet",1,998.58,TRUE,FALSE
941652,"Comcast",500,"2019-06-30","Internet",1,2715,TRUE,FALSE
941655,"Verizon",100,"2017-06-30","Internet",0.17,91.99,FALSE,TRUE
941655,"Comcast",500,"2017-06-30","Internet",0.83,2200,TRUE,TRUE
941656,"Cablevision",300,"2019-06-30","Internet",1,2000,TRUE,FALSE
941657,"Fiber Optic LLC",10000,"2019-06-30","Internet",1,21518,TRUE,FALSE
941658,"Comcast",100,"2017-06-30","Internet",1,1547.6,TRUE,FALSE
941660,"OV LLC",100,"2017-06-30","Internet",1,131.95,TRUE,FALSE
941661,"OV LLC",100,"2017-06-30","Internet",0.05,288.18,FALSE,FALSE
941661,"Cablevision",2000,"2019-06-30","Internet",0.95,5770,TRUE,FALSE
941664,"XTel Communications",2500,"2018-06-30","Internet",1,10000,TRUE,TRUE
941667,"Comcast",100,"2017-06-30","Internet",1,409.85,TRUE,FALSE
941668,"Cablevision",300,"2017-06-30","Internet",1,2561.46,TRUE,FALSE
941669,"Comcast",100,"2017-06-30","Internet",1,1028.54,TRUE,TRUE
941670,"Cablevision",1000,"2018-06-30","Internet",1,2668,TRUE,FALSE
941671,"Comcast",200,"2018-06-30","Internet",1,4692,TRUE,FALSE
941672,"Comcast",200,"2017-06-30","Internet",1,1445.18,TRUE,FALSE
941673,"PenTeleData Limited",1000,"2019-06-30","Internet",1,4600,TRUE,FALSE
941677,"Comcast",500,"2018-06-30","Internet",1,3029.4,TRUE,FALSE
941678,"Cablevision",150,"2017-06-30","Internet",1,2127.1,TRUE,FALSE
941680,"CenturyLink",50,"2017-06-30","Internet",1,1742,TRUE,FALSE
941682,"Cablevision",300,"2017-06-30","Internet",1,3110,TRUE,FALSE
941684,"Cablevision",1000,"2018-06-30","Upstream",1,2266,TRUE,FALSE
941685,"Comcast",600,"2017-06-30","Internet",1,3830.3,TRUE,TRUE
941687,"Cablevision",2000,"2017-06-30","Internet",1,8000,TRUE,FALSE
941688,"Comcast",12,"2017-06-30","Internet",1,206.72,TRUE,FALSE
941690,"XTel Communications",1000,"2017-06-30","Internet",1,3849,TRUE,FALSE
941691,"OV LLC",125,"2017-06-30","Internet",0.2,479.6,FALSE,TRUE
941691,"Cablevision",500,"2019-06-30","Internet",0.8,2500,TRUE,TRUE
941692,"Comcast",300,"2018-02-25","Internet",1,2500,TRUE,FALSE
941693,"Comcast",100,"2018-06-30","Internet",1,707.85,TRUE,FALSE
941694,"Cablevision",100,"2020-06-30","Internet",1,855,TRUE,FALSE
941695,"Cablevision",1000,"2017-06-30","Internet",1,5625.83,TRUE,FALSE
941696,"Ed Info Resource Cen",300,"2017-06-30","Internet",1,3000,TRUE,FALSE
941698,"Verizon",400,"2017-06-30","Internet",1,5064.06,TRUE,FALSE
941700,"Comcast",400,"2018-06-30","Internet",1,2451.06,TRUE,FALSE
941701,"Comcast",50,"2017-06-30","Internet",1,129.9,TRUE,FALSE
941702,"Comcast",1000,"2018-06-30","Internet",1,3900,TRUE,FALSE
941703,"Cablevision",500,"2018-06-30","Internet",1,2936,TRUE,FALSE
941704,"Comcast",100,"2017-06-30","Internet",1,1700,TRUE,FALSE
941706,"Cablevision",1300,"2018-06-30","Internet",1,5862.55,TRUE,TRUE
941707,"XTel Communications",1000,"2021-06-30","Upstream",1,3400,TRUE,FALSE
941708,"Sunesys, LLC",10000,"2018-06-30","Internet",0.91,16000,TRUE,FALSE
941708,"Cablevision",1000,"2017-06-30","Internet",0.09,6500,FALSE,FALSE
941709,"Metropolitan Telecom",1000,"2018-06-30","Internet",1,4500,TRUE,FALSE
941713,"Verizon",300,"2017-06-30","Internet",0.12,304.99,FALSE,FALSE
941713,"Comcast",100,"2017-06-30","Internet",0.04,410.9,FALSE,FALSE
941713,"XTel Communications",2000,"2019-06-30","Internet",0.83,8905,TRUE,FALSE
941716,"Comcast",100,"2017-06-30","Internet",0.09,164.9,FALSE,FALSE
941716,"Cablevision",1000,"2017-06-30","Internet",0.91,4950,TRUE,FALSE
941718,"Comcast",100,"2017-06-30","Internet",1,160,TRUE,FALSE
941719,"NJ DataNet ",1000,"2017-06-30","Internet",1,2504,TRUE,FALSE
941720,"XTel Communications",50,"2017-06-30","Internet",1,1718.2,TRUE,FALSE
941722,"OV LLC",50,"2017-06-30","Internet",1,189.9,TRUE,FALSE
941723,"Comcast",50,"2017-06-30","Internet",1,129.9,TRUE,FALSE
941725,"Comcast",100,"2018-06-30","Internet",1,1924.52,TRUE,FALSE
941726,"Comcast",100,"2017-06-30","Upstream",1,898.92,TRUE,FALSE
941727,"XTel Communications",1000,"2121-06-30","Internet",1,2945,TRUE,FALSE
941728,"Comcast",100,"2017-06-30","Internet",1,212,TRUE,FALSE
941729,"Comcast",500,"2020-06-30","Internet",1,2780,TRUE,FALSE
941731,"Windstream",100,"2017-06-30","Internet",1,2203.37,TRUE,FALSE
941732,"NJ DataNet ",1000,"2018-06-30","Internet",1,3170,TRUE,FALSE
941733,"Comcast",50,"2017-06-30","Internet",1,109.95,TRUE,TRUE
941734,"Comcast",10,"2017-06-30","Internet",1,109.95,TRUE,FALSE
941735,"Cablevision",100,"2017-06-30","Internet",1,119.95,TRUE,TRUE
941736,"Windstream",1.544,"2017-06-30","Internet",1,928.79,TRUE,FALSE
941737,"Comcast",100,"2017-06-30","Internet",1,2970,TRUE,TRUE
941738,"Cablevision",1000,"2018-06-30","Upstream",1,2500,TRUE,FALSE
941740,"Comcast",1000,"2017-06-30","Internet",1,3427.24,TRUE,FALSE
941741,"Cablevision",1000,"2018-06-30","Internet",1,3606,TRUE,FALSE
941743,"Cablevision",2000,"2018-06-30","Internet",1,3606,TRUE,NA
941748,"OV LLC",100,"2017-06-30","Internet",1,124.95,TRUE,FALSE
941752,"Comcast",120,"2018-06-30","Internet",1,723.76,TRUE,FALSE
941754,"Comcast",50,"2017-06-30","Internet",1,120,TRUE,FALSE
942801,"Plateau Telecomm",100,"2017-06-30","Internet",1,440,TRUE,FALSE
942802,"Conterra, LLC",1000,"2019-06-30","Internet",1,9778,TRUE,FALSE
942805,"New Mexico State",51.48,"2017-06-30","Internet",1,1700,TRUE,NA
942809,"CenturyLink",200,"2018-06-30","Internet",0.93,3433.5,TRUE,FALSE
942809,"Tularosa Comm",15,"2017-06-30","Internet",0.07,100,FALSE,FALSE
942810,"CenturyLink",20000,"2019-06-30","Upstream",1,6728.6,TRUE,FALSE
942811,"Valley",40,"2017-06-30","Internet",1,410,TRUE,FALSE
942813,"CenturyLink",30,"2019-06-30","Internet",1,1512,TRUE,NA
942814,"Windstream",100,"2018-06-30","Internet",1,1705,TRUE,NA
942819,"CenturyLink",40,"2017-06-30","Internet",1,2500,TRUE,NA
942823,"CenturyLink",40,"2017-06-30","Internet",0.96,310,TRUE,NA
942823,"Mega Path",1.544,"2017-06-30","Internet",0.04,1073.06,FALSE,NA
942824,"CenturyLink",622.08,"2017-06-30","Internet",1,3200,TRUE,NA
942826,"Comcast",100,"2017-06-30","Internet",0.98,577.77,TRUE,NA
942826,"Windstream",1.544,"2017-06-30","Internet",0.02,1105,FALSE,NA
942827,"PVT Networks, Inc.",400,"2017-06-30","Internet",1,8695,TRUE,FALSE
942829,"Comcast",100,"2018-06-30","Internet",1,1542.69,TRUE,NA
942831,"Comcast",100,"2018-03-03","Internet",0.93,257.14,TRUE,NA
942831,"CenturyLink",7,"2017-06-30","Internet",0.07,11.99,FALSE,NA
942836,"CenturyLink",50,"2017-03-25","Internet",1,1325,TRUE,NA
942840,"CenturyLink",100,"2018-06-30","Internet",1,2121.26,TRUE,NA
942841,"TW Telecom Holdings",125,"2017-06-30","Internet",1,3392.36,TRUE,NA
942842,"CenturyLink",200,"2019-06-30","Internet",1,944.5,TRUE,NA
942844,"TW Telecom Holdings",125,"2017-06-30","Internet",1,3392.36,TRUE,NA
942846,"TW Telecom Holdings",125,"2017-06-30","Internet",1,3392.36,TRUE,NA
942847,"Comcast",200,"2017-06-30","Internet",1,474.86,TRUE,NA
942854,"CenturyLink",7,"2017-06-30","Internet",0.03,43.99,FALSE,NA
942854,"Comcast",200,"2017-06-30","Internet",0.97,1964.21,TRUE,NA
942856,"Kit Carson",50,"2017-06-30","Internet",1,1143.48,TRUE,NA
942858,"CenturyLink",20,"2017-06-30","Internet",1,102,TRUE,NA
942866,"Network Serv Solut",1000,"2018-06-30","Internet",1,9925,TRUE,FALSE
942869,"Kit Carson",100,"2017-06-30","Internet",1,1846.92,TRUE,NA
942870,"Comcast",250,"2017-06-30","Internet",1,2008.65,TRUE,NA
942874,"Windstream",12,"2017-06-30","Internet",1,268.72,TRUE,NA
942876,"Plateau Telecomm",1000,"2020-02-11","Internet",1,1300,TRUE,FALSE
942877,"Zayo Group, LLC",1000,"2021-06-30","Internet",1,1950,TRUE,FALSE
942878,"FastTrack Comm",3000,"2021-06-30","Internet",1,5700,TRUE,TRUE
942879,"Windstream",100,"2021-06-30","Internet",0.67,1750,TRUE,TRUE
942879,"TDS Baja",50,"2017-06-30","Internet",0.33,1875,FALSE,TRUE
942880,"TDS Baja",150,"2017-06-30","Internet",1,1041.51,TRUE,FALSE
942881,"Tularosa Comm",150,"2017-06-30","Internet",1,650,TRUE,TRUE
942882,"NTUA Wireless, LLC",10,"2017-03-20","Internet",0.02,1365,FALSE,TRUE
942882,"Sacred Wind",100,"2017-03-19","Internet",0.16,5619,FALSE,TRUE
942882,"Frontier",300,"2017-02-25","Internet",0.49,12596.33,FALSE,TRUE
942882,"CenturyLink",200,"2017-02-28","Internet",0.33,3410.02,FALSE,TRUE
942883,"Windstream",120,"2017-06-30","Internet",1,7991.7,TRUE,FALSE
942885,"Sierra Comm",100,"2017-06-30","Internet",0.67,1259.96,TRUE,FALSE
942885,"Kit Carson",50,"2017-06-30","Internet",0.33,1488.01,FALSE,FALSE
942888,"Plateau Telecomm",1000,"2017-06-30","Internet",1,3700,TRUE,FALSE
942889,"CenturyLink",44.736,"2017-06-30","Internet",1,5938,TRUE,FALSE
942890,"Plateau Telecomm",100,"2021-06-30","Internet",1,800,TRUE,FALSE
942891,"Windstream",100,"2017-06-30","Internet",1,4068.28,TRUE,FALSE
942892,"CenturyLink",1600,"2018-06-30","Internet",0.94,4243.73,TRUE,TRUE
942892,"Valley",100,"2017-06-30","Internet",0.06,1500,FALSE,TRUE
942893,"Sierra Comm",20,"2017-06-30","Internet",1,187.5,TRUE,FALSE
942894,"Leaco Rural",750,"2017-06-30","Internet",1,5510.68,TRUE,FALSE
942895,"Yucca",250,"2017-06-22","Internet",1,1000,TRUE,TRUE
942896,"Windstream",100,"2018-06-30","Internet",1,3402,TRUE,FALSE
942897,"Yucca",200,"2017-06-22","Internet",1,1000,TRUE,TRUE
942899,"Windstream",200,"2017-06-30","Internet",1,750,TRUE,FALSE
942900,"Plateau Telecomm",100,"2017-06-30","Internet",1,2400,TRUE,FALSE
942901,"Leaco Rural",100,"2017-06-30","Internet",0.5,3224.71,FALSE,FALSE
942901,"Windstream",100,"2016-07-01","Internet",0.5,3300,FALSE,FALSE
942902,"Brainstorm Internet",1000,"2017-06-30","Internet",1,3300,TRUE,TRUE
942903,"Yucca",250,"2017-06-22","Internet",1,1000,TRUE,TRUE
942904,"Plateau",300,"2017-06-22","Internet",1,1050,TRUE,TRUE
942905,"Cogent",10000,"2019-06-30","Internet",1,7210,TRUE,FALSE
942906,"CenturyLink",1000,"2017-06-30","Internet",1,7811.2,TRUE,FALSE
942907,"Plateau",150,"2017-06-22","Internet",1,525,TRUE,TRUE
942908,"CenturyLink",1300,"2017-06-30","Internet",1,25715.62,TRUE,FALSE
942909,"Leaco Rural",250,"2017-06-30","Internet",1,3440.94,TRUE,FALSE
942910,"CenturyLink",200,"2017-06-30","Internet",1,3401.02,TRUE,FALSE
942911,"Windstream",400,"2017-06-30","Internet",0.29,1844,FALSE,FALSE
942911,"Leaco Rural",1000,"2017-06-30","Internet",0.71,9232.2,TRUE,FALSE
942912,"PVT Networks, Inc.",100,"2017-06-30","Internet",1,8100,TRUE,FALSE
942913,"Plateau",120,"2017-06-22","Internet",1,420,TRUE,TRUE
942914,"Windstream",500,"2017-06-30","Internet",1,2500,TRUE,FALSE
942915,"Sacred Wind",100,"2017-06-30","Internet",0.5,6500,FALSE,FALSE
942915,"GCI Comm",100,"2017-06-30","Internet",0.5,4396,FALSE,FALSE
942916,"Network Serv Solut",200,"2017-06-30","Internet",1,3019.2,TRUE,FALSE
942917,"PVT Networks, Inc.",50,"2018-06-30","Internet",1,5884.62,TRUE,FALSE
942918,"CenturyLink",3000,"2020-06-30","Internet",1,33621.66,TRUE,FALSE
942920,"CenturyLink",100,"2017-06-22","Internet",1,4500,TRUE,TRUE
942921,"Plateau Telecomm",1200,"2019-06-30","Internet, Upstream",1,7107.14,TRUE,TRUE
942922,"Plateau",250,"2017-06-22","Internet",1,875,TRUE,TRUE
942925,"WNM Comm",100,"2019-06-30","Internet",1,4170.33,TRUE,FALSE
942927,"Plateau Telecomm",250,"2017-06-30","Internet",1,3300,TRUE,FALSE
942928,"CenturyLink",1000,"2017-06-30","Upstream",1,543,TRUE,FALSE
942930,"Windstream",100,"2017-06-30","Internet",1,3390,TRUE,FALSE
942932,"Leaco Rural",500,"2018-06-30","Internet",1,6058.95,TRUE,FALSE
942933,"WNM Comm",50,"2020-04-16","Internet",1,3457.19,TRUE,FALSE
942935,"Sierra Comm",20,"2017-06-30","Internet",1,187.5,TRUE,FALSE
942937,"Yucca",250,"2017-06-22","Internet",1,1000,TRUE,TRUE
942938,"La Jicarita",50,"2017-06-30","Internet",1,2973.03,TRUE,FALSE
942941,"Plateua",25,"2017-06-22","Internet",1,233,TRUE,TRUE
942942,"New Mexico RSA4",100,"2017-06-30","Internet",1,1002,TRUE,FALSE
942943,"Windstream",100,"2017-06-30","Internet",1,2608.52,TRUE,FALSE
942944,"Network Serv Solut",45,"2017-06-30","Internet",1,5206.31,TRUE,FALSE
942945,"Kit Carson",50,"2017-06-30","Internet",0.83,1497.86,TRUE,FALSE
942945,"CenturyLink",10.5,"2017-06-30","Internet",0.17,3028.42,FALSE,FALSE
942946,"Cyber Mesa",89.472,"2017-06-30","Internet",1,5000,TRUE,FALSE
942948,"CenturyLink",3.088,"2017-06-30","Internet",0.03,840,FALSE,FALSE
942948,"Yucca Telecomm",100,"2017-06-30","Internet",0.97,4320,TRUE,FALSE
942949,"WNM Comm",22,"2017-06-30","Internet",1,3622.97,TRUE,FALSE
942951,"Sierra Comm",1000,"2019-06-30","Internet",1,6299.96,TRUE,FALSE
942952,"WNM Comm",60,"2017-06-30","Internet",1,4324.37,TRUE,FALSE
942953,"Plateau Telecomm",1000,"2017-06-30","Internet",1,3876.04,TRUE,FALSE
942954,"Plateau Telecomm",48,"2017-06-30","Internet",1,642.29,TRUE,FALSE
942955,"TDS Baja",150,"2017-06-30","Internet",1,3414.5,TRUE,FALSE
942956,"Plateau",180,"2017-06-22","Internet",1,630,TRUE,TRUE
942957,"CenturyLink",1000,"2019-06-30","Internet",0.33,9950,FALSE,FALSE
942957,"Comcast",2000,"2019-06-30","Internet",0.67,5280,TRUE,FALSE
942958,"Plateau Telecomm",100,"2020-06-30","Internet",1,2100.43,TRUE,FALSE
942959,"CenturyLink",200,"2020-06-30","Upstream",1,4464.72,TRUE,FALSE
942960,"New Mexico Tech",500,"2017-06-30","Internet",1,3611.25,TRUE,FALSE
942961,"Plateau Telecomm",50,"2017-06-30","Internet",1,480,TRUE,FALSE
942962,"CenturyLink",3,"2017-06-30","Internet",0,112.5,FALSE,FALSE
942962,"Affiniti",600,"2019-06-30","Internet",1,4675,TRUE,FALSE
942963,"Leaco Rural",100,"2017-06-30","Internet",1,3400.73,TRUE,TRUE
942965,"Yucca",500,"2017-06-22","Internet",1,1001,TRUE,FALSE
942966,"Windstream",200,"2017-06-30","Internet",0.67,2934.56,TRUE,FALSE
942966,"CenturyLink",100,"2017-06-30","Internet",0.33,400,FALSE,FALSE
942967,"Plateau Telecomm",50,"2017-06-30","Internet",1,1502,TRUE,FALSE
942968,"Tularosa Comm",100,"2017-06-30","Internet",1,499,TRUE,FALSE
942969,"La Jicarita",20,"2017-06-30","Internet",1,1723.01,TRUE,FALSE
942970,"CenturyLink",100,"2021-06-30","Internet",1,1760,TRUE,FALSE
942976,"Verizon",100,"2022-09-30","Internet",1,14181.84,TRUE,TRUE
942977,"Smith Bagley, Inc.",20,"2017-06-30","Internet",1,5000,TRUE,TRUE
942979,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
942980,"WNM Comm",51.544,"2017-06-30","Internet",1,8350.54,TRUE,TRUE
942981,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
942982,"CenturyLink",3000,"2020-06-30","Internet",1,33621.66,TRUE,TRUE
942983,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
942984,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
942985,"Verizon",100,"2022-09-30","Internet",1,10333.84,TRUE,TRUE
942986,"NC NM Econ Dev",200,"2017-06-30","Internet",0.5,1437,FALSE,TRUE
942986,"Airespring, Inc.",100,"2019-06-30","Internet",0.25,2899,FALSE,TRUE
942986,"Verizon",100,"2022-09-30","Internet",0.25,16053.84,FALSE,TRUE
942988,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
942991,"Verizon",100,"2022-09-30","Internet",1,13279.35,TRUE,TRUE
942992,"Verizon",100,"2022-09-30","Internet",1,3344.84,TRUE,TRUE
942994,"Mescalero Apache",100,"2017-06-30","Internet",1,2615.93,TRUE,TRUE
942995,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
942998,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
942999,"Comcast",100,"2017-06-30","Internet",0.33,230.37,FALSE,TRUE
942999,"Verizon",100,"2022-09-30","Internet",0.33,3344.84,FALSE,TRUE
942999,"Windstream",100,"2019-06-30","Internet",0.33,2006,FALSE,TRUE
943000,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
943001,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
943003,"Frontier",150,"2017-02-25","Internet",1,6228.85,TRUE,TRUE
943006,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
943007,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
943009,"Verizon",100,"2022-09-30","Internet",1,10978.84,TRUE,TRUE
943010,"Comcast",2000,"2019-06-30","Internet",0.67,5280,TRUE,TRUE
943010,"CenturyLink",1000,"2019-06-30","Internet",0.33,9950,FALSE,TRUE
943011,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
943012,"Verizon",100,"2022-09-30","Internet",1,3344.84,TRUE,TRUE
943013,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
943014,"Verizon",100,"2022-09-30","Internet",1,3344.84,TRUE,TRUE
943016,"Verizon",100,"2022-09-30","Internet",1,15751.84,TRUE,TRUE
943018,"Verizon",20,"2022-09-30","Internet",1,1633.18,TRUE,TRUE
943019,"Verizon",100,"2022-09-30","Internet",1,13279.35,TRUE,TRUE
943020,"Verizon",100,"2022-09-30","Internet",0.91,15751.84,TRUE,TRUE
943020,"SW Comm Systems",10,"2017-06-30","Internet",0.09,2520,FALSE,TRUE
943023,"Verizon",100,"2022-09-30","Internet",1,26796.84,TRUE,TRUE
943026,"Verizon",100,"2022-09-30","Internet",1,12122.84,TRUE,TRUE
943382,"Churchill County",1000,"2017-06-30","Internet",1,3927.55,TRUE,FALSE
943383,"CenturyLink",20010,"2017-06-30","Internet",1,41329.94,TRUE,FALSE
