"","postal_cd","district_esh_id","pct_scalable"
"4363","NM",942912,1
"4364","NM",942914,0.5
"4365","NM",942916,1
"4366","NM",942917,1
"4367","NM",942918,0.973684210526316
"4368","NM",942922,1
"4369","NM",942925,0.2
"4370","NM",942927,0.142857142857143
"4371","NM",942928,1
"4372","NM",942930,1
"4373","NM",942933,1
"4374","NM",942935,1
"4375","NM",942937,0.5
"4376","NM",942940,0.857142857142857
"4377","NM",942944,0.333333333333333
"4378","NM",942948,1
"4379","NM",942949,0.5
"4380","NM",942950,0.2
"4381","NM",942952,0.5
"4382","NM",942953,0.952380952380952
"4383","NM",942955,1
"4384","NM",942956,1
"4385","NM",942957,1
"4386","NM",942961,0.5
"4387","NM",942962,1
"4388","NM",942965,1
"4389","NM",942967,0.333333333333333
"4390","NM",942968,0.5
"4391","NM",942970,1
"4392","NV",943382,1
"4393","NV",943383,0.975975975975976
"4394","NV",943385,1
"4395","NV",943386,1
"4396","NV",943387,1
"4397","NV",943388,0.5
"4398","NV",943389,0.583333333333333
"4399","NV",943391,1
"4400","NV",943393,1
"4401","NV",943394,1
"4402","NV",943396,0.5
"4403","NV",943397,0.470588235294118
"4404","NV",943399,1
"4405","NV",943401,0.8
"4406","NV",943402,1
"4407","NV",943404,0.9375
"4408","NV",943406,1
"4409","NY",945858,1
"4410","NY",945859,1
"4411","NY",945863,1
"4412","NY",945864,1
"4413","NY",945867,1
"4414","NY",945869,0.5
"4415","NY",945870,1
"4416","NY",945871,1
"4417","NY",945872,0.5
"4418","NY",945873,1
"4419","NY",945875,1
"4420","NY",945877,1
"4421","NY",945879,1
"4422","NY",945883,0.5
"4423","NY",945973,0.5
"4424","NY",946183,1
"4425","NY",946184,0.666666666666667
"4426","NY",946185,1
"4427","NY",946186,1
"4428","NY",946188,1
"4429","NY",946189,1
"4430","NY",946191,1
"4431","NY",946192,1
"4432","NY",946193,1
"4433","NY",946194,0.333333333333333
"4434","NY",946200,1
"4435","NY",946201,1
"4436","NY",946202,1
"4437","NY",946205,1
"4438","NY",946208,1
"4439","NY",946210,1
"4440","NY",946211,1
"4441","NY",946214,1
"4442","NY",946215,1
"4443","NY",946216,1
"4444","NY",946218,1
"4445","NY",946220,0.5
"4446","NY",946222,1
"4447","NY",946227,1
"4448","NY",946228,1
"4449","NY",946230,1
"4450","NY",946234,1
"4451","NY",946236,1
"4452","NY",946237,1
"4453","NY",946244,1
"4454","NY",946245,1
"4455","NY",946246,1
"4456","NY",946249,1
"4457","NY",946250,0.25
"4458","NY",946251,1
"4459","NY",946253,1
"4460","NY",946256,1
"4461","NY",946257,1
"4462","NY",946263,0.333333333333333
"4463","NY",946267,1
"4464","NY",946268,1
"4465","NY",946271,1
"4466","NY",946272,1
"4467","NY",946273,1
"4468","NY",946276,0.333333333333333
"4469","NY",946278,0.6
"4470","NY",946279,0.666666666666667
"4471","NY",946280,1
"4472","NY",946281,1
"4473","NY",946282,1
"4474","NY",946283,0
"4475","NY",946286,0.833333333333333
"4476","NY",946287,0.333333333333333
"4477","NY",946289,1
"4478","NY",946290,1
"4479","NY",946291,1
"4480","NY",946293,1
"4481","NY",946295,0.5
"4482","NY",946296,0.5
"4483","NY",946298,1
"4484","NY",946299,1
"4485","NY",946301,0.5
"4486","NY",946302,0.6
"4487","NY",946305,1
"4488","NY",946308,0.333333333333333
"4489","NY",946309,1
"4490","NY",946312,1
"4491","NY",946314,1
"4492","NY",946315,0.4
"4493","NY",946316,0.25
"4494","NY",946319,1
"4495","NY",946320,0.5
"4496","NY",946321,1
"4497","NY",946329,1
"4498","NY",946335,1
"4499","NY",946337,1
"4500","NY",946338,1
"4501","NY",946339,0.5
"4502","NY",946340,1
"4503","NY",946341,1
"4504","NY",946344,1
"4505","NY",946345,1
"4506","NY",946348,1
"4507","NY",946350,1
"4508","NY",946354,1
"4509","NY",946355,1
"4510","NY",946358,0.5
"4511","NY",946361,1
"4512","NY",946362,1
"4513","NY",946363,1
"4514","NY",946365,1
"4515","NY",946370,1
"4516","NY",946374,1
"4517","NY",946380,1
"4518","NY",946381,1
"4519","NY",946382,0.5
"4520","NY",946383,1
"4521","NY",946386,0.333333333333333
"4522","NY",946390,1
"4523","NY",946391,0.5
"4524","NY",946392,0.5
"4525","NY",946393,0.666666666666667
"4526","NY",946395,1
"4527","NY",946396,1
"4528","NY",946398,1
"4529","NY",946400,1
"4530","NY",946405,1
"4531","NY",946407,0.5
"4532","NY",946408,1
"4533","NY",946409,1
"4534","NY",946411,1
"4535","NY",946415,0.5
"4536","NY",946416,1
"4537","NY",946417,1
"4538","NY",946419,0.833333333333333
"4539","NY",946424,1
"4540","NY",946426,1
"4541","NY",946427,1
"4542","NY",946431,1
"4543","NY",946435,1
"4544","NY",946440,0.5
"4545","NY",946447,0.5
"4546","NY",946452,0.5
"4547","NY",946455,1
"4548","NY",946459,1
"4549","NY",946460,1
"4550","NY",946461,1
"4551","NY",946463,1
"4552","NY",946464,0
"4553","NY",946465,0.5
"4554","NY",946466,0.5
"4555","NY",946467,1
"4556","NY",946468,1
"4557","NY",946479,1
"4558","NY",946481,1
"4559","NY",946484,1
"4560","NY",946486,1
"4561","NY",946490,0.75
"4562","NY",946491,1
"4563","NY",946492,1
"4564","NY",946493,1
"4565","NY",946496,1
"4566","NY",946498,0.666666666666667
"4567","NY",946499,0.666666666666667
"4568","NY",946500,1
"4569","NY",946501,1
"4570","NY",946503,1
"4571","NY",946507,1
"4572","NY",946515,1
"4573","NY",946517,1
"4574","NY",946521,0.5
"4575","NY",946522,0.75
"4576","NY",946523,0.2
"4577","NY",946524,1
"4578","NY",946525,1
"4579","NY",946526,1
"4580","NY",946527,0.333333333333333
"4581","NY",946528,1
"4582","NY",946531,1
"4583","NY",946533,0.75
"4584","NY",946539,0
"4585","NY",946540,1
"4586","NY",946544,1
"4587","NY",946545,0.666666666666667
"4588","NY",946546,1
"4589","NY",946548,0.5
"4590","NY",946549,1
"4591","NY",946550,0.8
"4592","NY",946552,1
"4593","NY",946554,0.5
"4594","NY",946556,1
"4595","NY",946557,1
"4596","NY",946563,1
"4597","NY",946565,1
"4598","NY",946568,1
"4599","NY",946569,1
"4600","NY",946574,1
"4601","NY",946575,1
"4602","NY",946576,1
"4603","NY",946577,1
"4604","NY",946578,1
"4605","NY",946579,1
"4606","NY",946580,1
"4607","NY",946581,1
"4608","NY",946582,0.5
"4609","NY",946584,1
"4610","NY",946587,1
"4611","NY",946588,1
"4612","NY",946589,0.666666666666667
"4613","NY",946591,1
"4614","NY",946592,1
"4615","NY",946594,0.5
"4616","NY",946596,0.333333333333333
"4617","NY",946597,1
"4618","NY",946601,1
"4619","NY",946602,1
"4620","NY",946606,1
"4621","NY",946607,1
"4622","NY",946609,0.25
"4623","NY",946610,1
"4624","NY",946614,1
"4625","NY",946616,1
"4626","NY",946618,1
"4627","NY",946619,1
"4628","NY",946622,1
"4629","NY",946631,1
"4630","NY",946633,1
"4631","NY",946634,1
"4632","NY",946636,0.5
"4633","NY",946639,1
"4634","NY",946645,1
"4635","NY",946646,1
"4636","NY",946647,1
"4637","NY",946649,1
"4638","NY",946654,1
"4639","NY",946656,1
"4640","NY",946661,0.333333333333333
"4641","NY",946662,1
"4642","NY",946663,1
"4643","NY",946665,0.4
"4644","NY",946667,1
"4645","NY",946669,0.5
"4646","NY",946671,1
"4647","NY",946674,1
"4648","NY",946675,1
"4649","NY",946679,0
"4650","NY",946680,1
"4651","NY",946689,0.5
"4652","NY",946691,0.666666666666667
"4653","NY",946693,1
"4654","NY",946697,1
"4655","NY",946699,1
"4656","NY",946701,1
"4657","NY",946702,0.5
"4658","NY",946703,0.5
"4659","NY",946705,1
"4660","NY",946707,1
"4661","NY",946708,1
"4662","NY",946710,1
"4663","NY",946713,1
"4664","NY",946726,0.333333333333333
"4665","NY",946729,1
"4666","NY",946734,1
"4667","NY",946738,1
"4668","NY",946739,1
"4669","NY",946741,0.5
"4670","NY",946746,1
"4671","NY",946750,1
"4672","NY",946756,1
"4673","NY",946763,1
"4674","NY",946764,0
"4675","NY",946765,1
"4676","NY",946768,1
"4677","NY",946771,1
"4678","NY",946773,1
"4679","NY",946776,0.888888888888889
"4680","NY",946782,1
"4681","NY",946783,1
"4682","NY",946784,0.5
"4683","NY",946792,0.333333333333333
"4684","NY",946794,0.5
"4685","NY",946795,1
"4686","NY",946803,1
"4687","NY",946806,0.666666666666667
"4688","NY",946807,1
"4689","NY",946808,1
"4690","NY",946811,1
"4691","NY",946812,1
"4692","NY",946814,0.5
"4693","NY",946817,1
"4694","NY",946818,0
"4695","NY",946823,1
"4696","NY",946824,1
"4697","NY",946825,0.2
"4698","NY",946826,1
"4699","NY",946827,1
"4700","NY",946828,0.333333333333333
"4701","NY",946830,1
"4702","NY",946834,1
"4703","NY",946841,1
"4704","NY",946842,1
"4705","NY",946845,0.5
"4706","NY",946846,1
"4707","NY",946847,1
"4708","NY",946852,1
"4709","NY",946854,0.75
"4710","NY",946856,1
"4711","NY",946857,1
"4712","NY",946859,1
"4713","NY",946862,1
"4714","NY",946864,1
"4715","NY",946867,1
"4716","NY",946869,1
"4717","NY",946871,1
"4718","NY",946873,0.333333333333333
"4719","NY",946874,1
"4720","NY",946877,1
"4721","NY",946880,1
"4722","NY",946882,0.5
"4723","NY",946885,1
"4724","NY",946886,1
"4725","NY",946887,1
"4726","NY",946889,1
"4727","NY",946890,1
"4728","NY",946892,1
"4729","NY",946896,0.833333333333333
"4730","NY",946901,1
"4731","NY",946902,1
"4732","NY",946909,1
"4733","NY",946910,1
"4734","NY",946912,0.333333333333333
"4735","NY",946917,0.5
"4736","NY",946919,1
"4737","NY",946920,1
"4738","NY",946923,1
"4739","NY",946924,1
"4740","NY",946926,0.285714285714286
"4741","NY",946929,1
"4742","NY",946930,1
"4743","NY",946931,1
"4744","NY",946934,1
"4745","NY",946936,1
"4746","NY",946938,0.5
"4747","NY",946944,1
"4748","NY",946945,1
"4749","NY",946950,1
"4750","NY",946952,0.333333333333333
"4751","NY",946954,1
"4752","NY",946956,1
"4753","NY",946957,1
"4754","NY",946958,1
"4755","NY",946961,1
"4756","NY",946964,0.333333333333333
"4757","OH",949538,0
"4758","OH",949559,0.92
"4759","OH",949560,1
"4760","OH",949561,0.714285714285714
"4761","OH",949562,1
"4762","OH",949564,0.666666666666667
"4763","OH",949565,0.25
"4764","OH",949567,1
"4765","OH",949568,0.6
"4766","OH",949569,0.25
"4767","OH",949571,0.142857142857143
"4768","OH",949574,0.666666666666667
"4769","OH",949575,1
"4770","OH",949579,1
"4771","OH",949580,1
"4772","OH",949581,1
"4773","OH",949582,1
"4774","OH",949585,0.91304347826087
"4775","OH",949587,1
"4776","OH",949592,1
"4777","OH",949596,1
"4778","OH",949602,1
"4779","OH",949606,1
"4780","OH",949612,1
"4781","OH",949613,1
"4782","OH",949615,0.25
"4783","OH",949619,1
"4784","OH",949622,0.25
"4785","OH",949623,1
"4786","OH",949625,0.666666666666667
"4787","OH",949631,1
"4788","OH",949632,1
"4789","OH",949633,1
"4790","OH",949636,0.2
"4791","OH",949637,0.285714285714286
"4792","OH",949640,1
"4793","OH",949643,0.333333333333333
"4794","OH",949646,0.5
"4795","OH",949647,1
"4796","OH",949648,1
"4797","OH",949649,0.666666666666667
"4798","OH",949651,1
"4799","OH",949654,0.5
"4800","OH",949658,1
"4801","OH",949659,1
"4802","OH",949661,1
"4803","OH",949662,1
"4804","OH",949667,0.25
"4805","OH",949670,1
"4806","OH",949671,1
"4807","OH",949673,1
"4808","OH",949675,1
"4809","OH",949676,0.8
"4810","OH",949679,1
"4811","OH",949684,1
"4812","OH",949688,1
"4813","OH",949690,0.333333333333333
"4814","OH",949694,0.5
"4815","OH",949697,1
"4816","OH",949698,1
"4817","OH",949699,0.25
"4818","OH",949701,0.333333333333333
"4819","OH",949702,1
"4820","OH",949703,1
"4821","OH",949707,1
"4822","OH",949712,1
"4823","OH",949715,1
"4824","OH",949718,0.714285714285714
"4825","OH",949722,1
"4826","OH",949723,1
"4827","OH",949724,0.833333333333333
"4828","OH",949725,1
"4829","OH",949726,1
"4830","OH",949728,1
"4831","OH",949730,0.5
"4832","OH",949737,1
"4833","OH",949738,0.75
"4834","OH",949741,0.727272727272727
"4835","OH",949745,1
"4836","OH",949747,0.5
"4837","OH",949749,1
"4838","OH",949751,0.5
"4839","OH",949752,1
"4840","OH",949756,0.5
"4841","OH",949758,1
"4842","OH",949760,0.333333333333333
"4843","OH",949761,0.5
"4844","OH",949762,1
"4845","OH",949766,0.5
"4846","OH",949767,0.5
"4847","OH",949770,1
"4848","OH",949773,1
"4849","OH",949775,0.5
"4850","OH",949777,0.333333333333333
"4851","OH",949779,1
"4852","OH",949780,1
"4853","OH",949781,1
"4854","OH",949785,1
"4855","OH",949786,1
"4856","OH",949787,1
"4857","OH",949794,1
"4858","OH",949795,0.333333333333333
"4859","OH",949802,1
"4860","OH",949803,1
"4861","OH",949805,1
"4862","OH",949806,0.666666666666667
"4863","OH",949811,1
"4864","OH",949814,1
"4865","OH",949820,1
"4866","OH",949822,1
"4867","OH",949823,0.5
"4868","OH",949824,1
"4869","OH",949825,1
"4870","OH",949826,0.5
"4871","OH",949833,0.666666666666667
"4872","OH",949838,1
"4873","OH",949839,1
"4874","OH",949842,1
"4875","OH",949843,0.333333333333333
"4876","OH",949844,0.2
"4877","OH",949845,1
"4878","OH",949846,0.5
"4879","OH",949849,1
"4880","OH",949851,1
"4881","OH",949854,1
"4882","OH",949855,0.5
"4883","OH",949856,1
"4884","OH",949858,1
"4885","OH",949860,0.333333333333333
"4886","OH",949861,0.5
"4887","OH",949862,1
"4888","OH",949863,1
"4889","OH",949865,0.9
"4890","OH",949866,0.5
"4891","OH",949869,1
"4892","OH",949877,1
"4893","OH",949879,0.5
"4894","OH",949881,1
"4895","OH",949885,1
"4896","OH",949886,0.333333333333333
"4897","OH",949888,1
"4898","OH",949893,1
"4899","OH",949896,1
"4900","OH",949898,1
"4901","OH",949902,0.75
"4902","OH",949903,0.842105263157895
"4903","OH",949905,0
"4904","OH",949907,0.75
"4905","OH",949908,0.333333333333333
"4906","OH",949912,0.5
"4907","OH",949913,1
"4908","OH",949915,1
"4909","OH",949916,1
"4910","OH",949918,1
"4911","OH",949920,0.5
"4912","OH",949922,0.5
"4913","OH",949923,0.181818181818182
"4914","OH",949924,1
"4915","OH",949925,0.25
"4916","OH",949926,1
"4917","OH",949927,1
"4918","OH",949928,1
"4919","OH",949929,1
"4920","OH",949930,1
"4921","OH",949932,1
"4922","OH",949936,1
"4923","OH",949940,1
"4924","OH",949945,0.333333333333333
"4925","OH",949946,1
"4926","OH",949947,1
"4927","OH",949948,1
"4928","OH",949950,1
"4929","OH",949951,1
"4930","OH",949952,1
"4931","OH",949954,0.333333333333333
"4932","OH",949962,1
"4933","OH",949968,0.25
"4934","OH",949972,1
"4935","OH",949973,0.5
"4936","OH",949975,0.5
"4937","OH",949976,0.5
"4938","OH",949977,1
"4939","OH",949980,1
"4940","OH",949981,0.5
"4941","OH",949982,1
"4942","OH",949983,1
"4943","OH",949984,0.666666666666667
"4944","OH",949985,1
"4945","OH",949988,0.5
"4946","OH",949989,1
"4947","OH",949993,1
"4948","OH",949995,1
"4949","OH",949996,1
"4950","OH",949997,1
"4951","OH",950001,1
"4952","OH",950003,0.8
"4953","OH",950007,0.5
"4954","OH",950008,1
"4955","OH",950009,1
"4956","OH",950011,1
"4957","OH",950013,1
"4958","OH",950016,1
"4959","OH",950018,0.5
"4960","OH",950026,0.333333333333333
"4961","OH",950034,1
"4962","OH",950038,1
"4963","OH",950040,0.5
"4964","OH",950041,0.5
"4965","OH",950055,0.5
"4966","OH",950061,1
"4967","OH",950069,0.25
"4968","OH",950071,1
"4969","OH",950076,1
"4970","OH",950077,0.5
"4971","OH",950078,1
"4972","OH",950080,0.666666666666667
"4973","OH",950081,1
"4974","OH",950083,1
"4975","OH",950084,1
"4976","OH",950087,1
"4977","OH",950088,1
"4978","OH",950089,1
"4979","OH",950095,1
"4980","OH",950101,0.333333333333333
"4981","OH",950102,1
"4982","OH",950109,1
"4983","OH",950111,1
"4984","OH",950112,1
"4985","OH",950113,1
"4986","OH",950115,1
"4987","OH",950118,1
"4988","OH",950119,1
"4989","OH",950123,1
"4990","OH",950124,1
"4991","OH",950126,1
"4992","OH",950131,1
"4993","OH",950133,0.5
"4994","OH",950135,1
"4995","OH",950138,1
"4996","OH",950139,0.25
"4997","OH",950141,1
"4998","OH",950142,0.5
"4999","OH",950143,1
"5000","OH",950145,1
"5001","OH",950146,0.666666666666667
"5002","OH",950147,1
"5003","OH",950151,1
"5004","OH",950155,1
"5005","OH",950156,1
"5006","OH",950157,1
"5007","OH",950158,0.5
"5008","OH",950160,1
"5009","OH",950161,0.5
"5010","OH",950162,1
"5011","OH",950163,1
"5012","OH",950165,0.5
"5013","OH",950167,1
"5014","OH",950169,0.5
"5015","OH",950174,1
"5016","OH",950175,1
"5017","OH",950176,1
"5018","OH",950177,1
"5019","OH",950178,0.333333333333333
"5020","OH",950180,1
"5021","OH",950182,1
"5022","OH",950183,0.666666666666667
"5023","OH",950184,0.5
"5024","OH",950185,0.5
"5025","OH",950186,0.5
"5026","OH",950187,0.5
"5027","OH",950189,1
"5028","OH",950193,1
"5029","OH",950194,1
"5030","OH",950196,1
"5031","OH",950197,1
"5032","OH",950198,0.5
"5033","OH",950199,1
"5034","OH",950200,1
"5035","OH",950204,1
"5036","OH",950205,1
"5037","OH",950206,1
"5038","OH",950207,0.4
"5039","OH",950209,0.6
"5040","OH",950210,1
"5041","OH",950211,0.333333333333333
"5042","OH",950214,1
"5043","OH",950215,1
"5044","OH",950216,1
"5045","OH",950219,1
"5046","OH",950222,1
"5047","OH",950232,0.75
"5048","OH",950234,0.333333333333333
"5049","OH",950238,1
"5050","OH",950240,1
"5051","OH",950243,1
"5052","OH",950245,1
"5053","OH",950253,0.666666666666667
"5054","OH",950261,0.333333333333333
"5055","OH",950263,0.6
"5056","OH",950266,0.5
"5057","OH",950269,1
"5058","OH",950270,1
"5059","OH",950271,1
"5060","OH",950277,1
"5061","OH",950282,0.333333333333333
"5062","OH",950283,1
"5063","OH",950286,1
"5064","OH",950288,1
"5065","OH",950290,1
"5066","OH",950291,1
"5067","OH",950292,1
"5068","OH",950296,1
"5069","OH",950298,0.333333333333333
"5070","OH",950299,0.5
"5071","OH",950348,1
"5072","OH",950362,1
"5073","OH",950364,1
"5074","OH",950368,0.5
"5075","OH",950373,0.666666666666667
"5076","OH",950375,1
"5077","OH",950376,0.333333333333333
"5078","OH",950378,0.5
"5079","OH",950380,1
"5080","OH",950381,1
"5081","OH",950382,1
"5082","OH",950391,1
"5083","OH",950392,1
"5084","OH",950393,0.25
"5085","OH",950394,1
"5086","OH",950395,1
"5087","OH",950396,0.333333333333333
"5088","OH",950400,0.25
"5089","OH",950401,0.5
"5090","OK",950975,1
"5091","OK",950977,1
"5092","OK",950980,1
"5093","OK",950982,0.333333333333333
"5094","OK",950983,0
"5095","OK",951063,0
"5096","OK",951065,0.166666666666667
"5097","OK",951066,0.333333333333333
"5098","OK",951069,1
"5099","OK",951078,1
"5100","OK",951081,1
"5101","OK",951084,0.2
"5102","OK",951087,1
"5103","OK",951090,1
"5104","OK",951092,1
"5105","OK",951094,1
"5106","OK",951096,1
"5107","OK",951104,0.2
"5108","OK",951105,1
"5109","OK",951108,1
"5110","OK",951114,1
"5111","OK",951115,0.333333333333333
"5112","OK",951119,1
"5113","OK",951123,0.714285714285714
"5114","OK",951124,1
"5115","OK",951126,0
"5116","OK",951128,1
"5117","OK",951133,0.5
"5118","OK",951135,0.666666666666667
"5119","OK",951141,1
"5120","OK",951143,1
"5121","OK",951145,0.5
"5122","OK",951147,0.333333333333333
"5123","OK",951149,1
"5124","OK",951152,0
"5125","OK",951157,0.5
"5126","OK",951160,1
"5127","OK",951162,0.25
"5128","OK",951167,1
"5129","OK",951169,1
"5130","OK",951174,1
"5131","OK",951184,1
"5132","OK",951189,1
"5133","OK",951190,1
"5134","OK",951192,0.333333333333333
"5135","OK",951193,1
"5136","OK",951196,0.5
"5137","OK",951197,0.25
"5138","OK",951204,1
"5139","OK",951210,1
"5140","OK",951211,1
"5141","OK",951216,1
"5142","OK",951220,0.5
"5143","OK",951223,1
"5144","OK",951228,1
"5145","OK",951231,1
"5146","OK",951233,1
"5147","OK",951245,0.5
"5148","OK",951246,1
"5149","OK",951250,1
"5150","OK",951252,1
"5151","OK",951257,0.5
"5152","OK",951258,1
"5153","OK",951261,1
"5154","OK",951262,1
"5155","OK",951263,1
"5156","OK",951264,1
"5157","OK",951266,1
"5158","OK",951267,1
"5159","OK",951268,0
"5160","OK",951271,1
"5161","OK",951276,1
"5162","OK",951277,1
"5163","OK",951278,1
"5164","OK",951280,1
"5165","OK",951284,0.5
"5166","OK",951285,1
"5167","OK",951286,1
"5168","OK",951291,1
"5169","OK",951295,0.5
"5170","OK",951305,1
"5171","OK",951311,0.333333333333333
"5172","OK",951313,1
"5173","OK",951320,0.5
"5174","OK",951322,1
"5175","OK",951325,0.5
"5176","OK",951328,0.333333333333333
"5177","OK",951329,0
"5178","OK",951336,1
"5179","OK",951338,1
"5180","OK",951339,1
"5181","OK",951340,0.5
"5182","OK",951343,1
"5183","OK",951344,1
"5184","OK",951345,1
"5185","OK",951347,1
"5186","OK",951349,0
"5187","OK",951353,0.5
"5188","OK",951354,1
"5189","OK",951366,1
"5190","OK",951367,1
"5191","OK",951369,0.333333333333333
"5192","OK",951370,0.5
"5193","OK",951371,0.5
"5194","OK",951373,0.333333333333333
"5195","OK",951376,1
"5196","OK",951384,1
"5197","OK",951387,0.5
"5198","OK",951394,1
"5199","OK",951395,1
"5200","OK",951396,1
"5201","OK",951397,1
"5202","OK",951406,1
"5203","OK",951414,1
"5204","OK",951417,0.75
"5205","OK",951420,1
"5206","OK",951427,1
"5207","OK",951429,1
"5208","OK",951431,1
"5209","OK",951435,1
"5210","OK",951445,1
"5211","OK",951448,0.5
"5212","OK",951449,0.5
"5213","OK",951452,0.333333333333333
"5214","OK",951456,1
"5215","OK",951458,1
"5216","OK",951459,0
"5217","OK",951460,1
"5218","OK",951468,1
"5219","OK",951471,1
"5220","OK",951472,1
"5221","OK",951477,1
"5222","OK",951479,1
"5223","OK",951495,1
"5224","OK",951496,1
"5225","OK",951506,0.5
"5226","OK",951511,1
"5227","OK",951512,0.5
"5228","OK",951527,1
"5229","OK",951529,1
"5230","OK",951531,1
"5231","OK",951533,1
"5232","OK",951536,0.5
"5233","OK",951540,0.333333333333333
"5234","OK",951541,0.5
"5235","OK",951545,1
"5236","OK",951548,1
"5237","OK",951550,1
"5238","OK",951554,1
"5239","OK",951556,1
"5240","OK",951558,1
"5241","OK",951567,1
"5242","OK",951568,0.5
"5243","OK",951573,0.5
"5244","OK",951574,1
"5245","OK",951577,0.5
"5246","OK",951582,0
"5247","OK",951585,0.5
"5248","OK",951589,1
"5249","OK",951594,1
"5250","OK",951596,1
"5251","OK",951599,1
"5252","OK",951603,1
"5253","OK",951604,1
"5254","OK",951608,0.5
"5255","OK",951609,1
"5256","OK",951613,1
"5257","OK",951614,1
"5258","OK",951619,0.666666666666667
"5259","OK",951622,1
"5260","OK",951623,1
"5261","OK",951626,0.4
"5262","OK",951628,0.884615384615385
"5263","OK",951630,1
"5264","OK",951636,0
"5265","OK",951638,1
"5266","OK",951640,0.333333333333333
"5267","OK",951643,0.5
"5268","OK",951645,0.5
"5269","OK",951656,1
"5270","OK",951660,1
"5271","OK",951661,1
"5272","OK",951665,1
"5273","OK",951666,1
"5274","OK",951668,1
"5275","OK",951669,1
"5276","OK",951672,1
"5277","OK",951673,1
"5278","OK",951674,1
"5279","OK",951677,1
"5280","OK",951679,0.5
"5281","OK",951681,1
"5282","OK",951687,1
"5283","OK",951688,1
"5284","OK",951693,1
"5285","OK",951694,0.5
"5286","OK",951696,0
"5287","OK",951703,0.666666666666667
"5288","OK",951705,0.666666666666667
"5289","OK",951706,0
"5290","OK",951707,0.666666666666667
"5291","OK",951711,1
"5292","OK",951714,0.25
"5293","OK",951721,1
"5294","OK",951722,1
"5295","OK",951725,0
"5296","OK",951728,1
"5297","OK",951729,0.5
"5298","OK",951730,0.5
"5299","OK",951733,1
"5300","OK",951734,1
"5301","OK",951736,1
"5302","OK",951737,1
"5303","OK",951738,0.0416666666666667
"5304","OK",951739,1
"5305","OK",951740,1
"5306","OK",951742,0.5
"5307","OK",951750,1
"5308","OK",951753,0.882352941176471
"5309","OK",951758,1
"5310","OK",951763,1
"5311","OK",951768,0.5
"5312","OK",951774,1
"5313","OK",951775,1
"5314","OK",951781,1
"5315","OK",951785,0.5
"5316","OK",951788,0.666666666666667
"5317","OK",951793,1
"5318","OK",951795,1
"5319","OK",951797,0.5
"5320","OK",951799,0
"5321","OK",951801,1
"5322","OK",951803,0.5
"5323","OK",951804,0.5
"5324","OK",951807,1
"5325","OK",951817,1
"5326","OK",951821,1
"5327","OK",951833,1
"5328","OK",951838,1
"5329","OK",951840,1
"5330","OK",951843,0.5
"5331","OK",951845,0
"5332","OR",952127,1
"5333","OR",952135,0.5
"5334","OR",952136,0
"5335","OR",952137,1
"5336","OR",952141,1
"5337","OR",952147,0
"5338","OR",952149,1
"5339","OR",952153,1
"5340","OR",952156,0.5
"5341","OR",952157,0.5
"5342","OR",952159,1
"5343","OR",952160,1
"5344","OR",952163,0.666666666666667
"5345","OR",952168,1
"5346","OR",952169,0.6
"5347","OR",952173,1
"5348","OR",952176,1
"5349","OR",952178,1
"5350","OR",952180,1
"5351","OR",952181,0.25
"5352","OR",952183,1
"5353","OR",952184,1
"5354","OR",952190,1
"5355","OR",952191,0.333333333333333
"5356","OR",952195,1
"5357","OR",952199,1
"5358","OR",952201,1
"5359","OR",952202,1
"5360","OR",952209,1
"5361","OR",952210,0.5
"5362","OR",952212,0.333333333333333
"5363","OR",952214,1
"5364","OR",952215,1
"5365","OR",952216,0
"5366","OR",952217,1
"5367","OR",952218,0.5
"5368","OR",952221,1
"5369","OR",952229,1
"5370","OR",952230,1
"5371","OR",952231,0.944444444444444
"5372","OR",952233,1
"5373","OR",952239,0.333333333333333
"5374","OR",952242,1
"5375","OR",952243,0.75
"5376","OR",952244,0.666666666666667
"5377","OR",952246,1
"5378","OR",952248,0
"5379","OR",952253,1
"5380","OR",952255,0.25
"5381","OR",952257,1
"5382","OR",952258,1
"5383","OR",952261,0.5
"5384","OR",952263,1
"5385","OR",952265,1
"5386","OR",952268,1
"5387","OR",952271,1
"5388","OR",952272,1
"5389","OR",952274,1
"5390","OR",952278,1
"5391","OR",952279,1
"5392","OR",952280,1
"5393","OR",952284,1
"5394","OR",952286,0.833333333333333
"5395","OR",952288,1
"5396","OR",952290,1
"5397","OR",952291,1
"5398","OR",952292,1
"5399","OR",952293,0.2
"5400","OR",952295,1
"5401","OR",952300,0
"5402","OR",952302,0
"5403","OR",952303,1
"5404","OR",952306,1
"5405","OR",952308,1
"5406","OR",952309,1
"5407","OR",952310,1
"5408","OR",952312,1
"5409","OR",952314,0.333333333333333
"5410","OR",952315,1
"5411","OR",952316,1
"5412","OR",952319,1
"5413","OR",952320,0.5
"5414","OR",952324,1
"5415","OR",952325,1
"5416","OR",952327,0
"5417","OR",952331,0
"5418","OR",952334,0.5
"5419","OR",952339,0.833333333333333
"5420","OR",952347,0.5
"5421","OR",952352,1
"5422","OR",952353,1
"5423","OR",952356,1
"5424","PA",953604,1
"5425","PA",953605,0.666666666666667
"5426","PA",953606,0.9
"5427","PA",953607,1
"5428","PA",953608,0.769230769230769
"5429","PA",953611,1
"5430","PA",953623,1
"5431","PA",953625,0.333333333333333
"5432","PA",953629,1
"5433","PA",953632,0.6
"5434","PA",953633,1
