recipient_id,recipient_name,postal_cd,line_item_id,consortium_shared,shared_service,quantity_of_lines_received_by_district,bandwidth_in_mbps,connect_type,connect_category,purpose,wan,line_item_district_monthly_cost,line_item_total_monthly_cost,cat.1_allocations_to_district,line_item_total_num_lines,line_item_total_cost,line_item_recurring_elig_cost,line_item_one-time_cost,orig_r_months_of_service,applicant_id,applicant_name,isp_conditions_met,internet_conditions_met,ia_conditions_met,wan_conditions_met,upstream_conditions_met,broadband,service_provider_name,exclude,open_flags,dqs_excluded,district_monthly_ia_cost_per_mbps,district_total_ia_rounded_to_nearest_mbps,ia_bandwidth_per_student,num_students,num_students_and_staff,num_schools,latitude,longitude,locale,district_size,exclude_from_analysis,consortium_member,recipient_districts,recipient_postal_cd,dirty_status,reporting_name
882007,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,CO,487189,FALSE,District-dedicated,1,10,Digital Subscriber Line (DSL),Cable / DSL,Transport,N,783.93,783.93,1,1,9407.16,783.93,0,12,1006650,CO ALLIANCE OF RESEARCH LIBS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CenturyLink Qwest Corporation,TRUE,"possible_neca, funded, wan_product, unknown_purpose, cost_per_qty",FALSE,3.991666667,3200,47.92,66783,77257,137,39.73082,-104.983171,Urban,Mega,TRUE,TRUE,n/a,n/a,exclude dirty,CenturyLink
882010,CABOT SCHOOL DISTRICT,AR,215489,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Internet,N,1800,1800,1,1,21600,1800,0,12,881470,BATESVILLE PUBLIC SCHOOL DIST,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"TCA Communications, LLC",FALSE,funded,FALSE,5.380833333,2100,210.65,9969,11338,16,34.974845,-92.008117,Suburban,Large,FALSE,TRUE,n/a,n/a,include clean,TCA Communications
882011,JACKSON COUNTY,AL,248487,FALSE,District-dedicated,19,1000,Lit Fiber Service,Fiber,Transport,Y,15000.5,15000.5,19,19,180006,15000.5,0,12,882011,JACKSON COUNTY SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Charter Fiberlink - Alabama, LLC",FALSE,funded,FALSE,5.643333333,800,140.3,5702,6143,19,34.675754,-86.061705,Rural,Large,TRUE,TRUE,n/a,n/a,exclude dirty,Charter
882011,JACKSON COUNTY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,33.17307746,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,5.643333333,800,140.3,5702,6143,19,34.675754,-86.061705,Rural,Large,TRUE,TRUE,n/a,n/a,exclude dirty,Computer Sciences
882012,DOLORES SCHOOL DISTRICT NO. RE-4A,CO,160717,FALSE,District-dedicated,2,2500,Lit Fiber Service,Fiber,Internet,N,513,513,2,2,6156,513,0,12,1006292,SAN JUAN BOCES,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Zippytech,FALSE,"funded, previously_assumed_fiber, likely_fiber",FALSE,0.734166667,5008,6993.72,716,817,3,37.47449,-108.502321,Rural,Small,TRUE,FALSE,n/a,n/a,exclude dirty,Zippytech
882012,DOLORES SCHOOL DISTRICT NO. RE-4A,CO,160725,FALSE,District-dedicated,1,1.5,Digital Subscriber Line (DSL),Cable / DSL,Internet,N,64,64,1,1,768,64,0,12,1006292,SAN JUAN BOCES,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Brainstorm Internet, Inc.",FALSE,funded,FALSE,0.734166667,5008,6993.72,716,817,3,37.47449,-108.502321,Rural,Small,TRUE,FALSE,n/a,n/a,exclude dirty,Brainstorm Internet
882015,JACKSONVILLE CITY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,8.848868962,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,2.988333333,800,525.97,1521,1625,2,33.815402,-85.761476,Urban,Small,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882017,DOLORES COUNTY SCHOOL DISTRICT RE-2J,CO,160717,FALSE,District-dedicated,2,2500,Lit Fiber Service,Fiber,Internet,N,513,513,2,2,6156,513,0,12,1006292,SAN JUAN BOCES,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Zippytech,FALSE,"funded, previously_assumed_fiber, likely_fiber",FALSE,0.115,5002,19162.84,261,308,3,37.76541,-108.903939,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Zippytech
882017,DOLORES COUNTY SCHOOL DISTRICT RE-2J,CO,160725,FALSE,District-dedicated,1,1.5,Digital Subscriber Line (DSL),Cable / DSL,Internet,N,64,64,1,1,768,64,0,12,1006292,SAN JUAN BOCES,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Brainstorm Internet, Inc.",FALSE,funded,FALSE,0.115,5002,19162.84,261,308,3,37.76541,-108.903939,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Brainstorm Internet
882017,DOLORES COUNTY SCHOOL DISTRICT RE-2J,CO,251108,FALSE,District-dedicated,1,30,Broadband Over Power Lines,Other / Uncategorized,Internet,N,1080,1080,1,1,12960,1080,0,12,882017,DOLORES CO SCHOOL DIST R E 2 J,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Farmers Telephone Company, Inc.",TRUE,"funded, possible_neca, neca, rare_conn_type",FALSE,0.115,5002,19162.84,261,308,3,37.76541,-108.903939,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Farmers Telephone
882017,DOLORES COUNTY SCHOOL DISTRICT RE-2J,CO,251115,FALSE,District-dedicated,2,768,Digital Subscriber Line (DSL),Cable / DSL,Internet,N,144.14,216.21,2,3,2594.52,216.21,0,12,882017,DOLORES CO SCHOOL DIST R E 2 J,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"CenturyLink CenturyTel of Eagle, Inc.",TRUE,"funded, possible_neca, product_bandwidth, not_ia",FALSE,0.115,5002,19162.84,261,308,3,37.76541,-108.903939,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CenturyLink
882017,DOLORES COUNTY SCHOOL DISTRICT RE-2J,CO,251122,FALSE,District-dedicated,1,2,"E.g., Microwave Service",Fixed Wireless,Internet,N,44.95,44.95,1,1,539.4,44.95,0,12,882017,DOLORES CO SCHOOL DIST R E 2 J,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Farmers Telephone Company, Inc.",TRUE,"funded, possible_neca, neca, cost_per_qty, product_bandwidth",FALSE,0.115,5002,19162.84,261,308,3,37.76541,-108.903939,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Farmers Telephone
882020,JASPER CITY,AL,309307,FALSE,District-dedicated,1,800,Lit Fiber Service,Fiber,Transport,N,1497.99,1497.99,1,1,17975.88,1497.99,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Computer Sciences Corporation,FALSE,"funded, entities_to_lines, upstream_circuit, likely_fiber",FALSE,1.8725,800,298.4,2681,2889,6,33.8348,-87.279669,Small Town,Medium,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882020,JASPER CITY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,15.59751327,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,1.8725,800,298.4,2681,2889,6,33.8348,-87.279669,Small Town,Medium,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882021,CALICO ROCK SCHOOL DISTRICT,AR,333322,FALSE,District-dedicated,1,200,Lit Fiber Service,Fiber,Internet,N,1773,1773,1,1,21276,1773,0,12,882021,CALICO ROCK SCHOOL DISTRICT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"CenturyLink CenturyTel of Arkansas, Inc.",FALSE,"funded, previously_assumed_ia, possible_neca, likely_ia",FALSE,11.05,300,748.13,401,485,2,36.118531,-92.135707,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,CenturyLink
882021,CALICO ROCK SCHOOL DISTRICT,AR,333323,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Internet,N,1542,1542,1,1,18504,1542,0,12,882021,CALICO ROCK SCHOOL DISTRICT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"CenturyLink CenturyTel of Arkansas, Inc.",FALSE,"funded, previously_assumed_ia, possible_neca, likely_ia",FALSE,11.05,300,748.13,401,485,2,36.118531,-92.135707,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,CenturyLink
882022,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",CO,208299,FALSE,District-dedicated,1,3000,Lit Fiber Service,Fiber,Internet,N,3840,3840,1,1,46080,3840,0,12,882022,DOUGLAS CO SCHOOL DIST R E 1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,CenturyLink Qwest Corporation,FALSE,"funded, possible_neca, previously_assumed_fiber, likely_fiber",FALSE,1.28,3000,56.19,53393,59974,70,39.37926,-104.870171,Suburban,Mega,FALSE,FALSE,n/a,n/a,include clean,CenturyLink
882025,DURANGO SCHOOL DISTRICT NO. 9-R,CO,160717,FALSE,District-dedicated,2,2500,Lit Fiber Service,Fiber,Internet,N,513,513,2,2,6156,513,0,12,1006292,SAN JUAN BOCES,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Zippytech,FALSE,"funded, previously_assumed_fiber, likely_fiber",FALSE,0.745833333,5802,1298.46,4468,5033,11,37.27692,-107.878361,Small Town,Medium,TRUE,TRUE,n/a,n/a,exclude dirty,Zippytech
882025,DURANGO SCHOOL DISTRICT NO. 9-R,CO,160725,FALSE,District-dedicated,1,1.5,Digital Subscriber Line (DSL),Cable / DSL,Internet,N,64,64,1,1,768,64,0,12,1006292,SAN JUAN BOCES,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Brainstorm Internet, Inc.",FALSE,funded,FALSE,0.745833333,5802,1298.46,4468,5033,11,37.27692,-107.878361,Small Town,Medium,TRUE,TRUE,n/a,n/a,exclude dirty,Brainstorm Internet
882025,DURANGO SCHOOL DISTRICT NO. 9-R,CO,199721,FALSE,District-dedicated,1,500,Lit Fiber Service,Fiber,Internet,N,2250,2250,1,1,27000,2250,0,12,882025,DURANGO SCHOOL DISTRICT 9-R,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"FastTrack Communications, Inc.",FALSE,funded,FALSE,0.745833333,5802,1298.46,4468,5033,11,37.27692,-107.878361,Small Town,Medium,TRUE,TRUE,n/a,n/a,exclude dirty,FastTrack Comm
882026,JEFFERSON COUNTY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,209.3941431,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,1.5525,2000,55.57,35992,38532,62,33.48761,-86.793791,Suburban,Mega,TRUE,TRUE,n/a,n/a,exclude dirty,Computer Sciences
882030,KIOWA COUNTY SCHOOL DISTRICT NO. RE-1,CO,288563,FALSE,District-dedicated,1,45,DS-3 (T-3),Copper,Internet,Y,1500,18000,1,12,216000,18000,0,12,881619,SOUTHEASTERN BOCES,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"SECOM,Inc",TRUE,"funded, unknown_purpose, ia_or_wan",FALSE,,,Insufficient data,158,195,3,38.482909,-102.783263,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,"SECOM,Inc"
882030,KIOWA COUNTY SCHOOL DISTRICT NO. RE-1,CO,288598,FALSE,District-dedicated,1,100,DS-3 (T-3),Copper,Internet,N,900,900,1,1,10800,900,,12,882030,EADS SCHOOL DISTRICT R E 1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"SECOM,Inc",TRUE,"product_bandwidth, funded, cost_per_qty",FALSE,,,Insufficient data,158,195,3,38.482909,-102.783263,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,"SECOM,Inc"
882030,KIOWA COUNTY SCHOOL DISTRICT NO. RE-1,CO,312374,FALSE,District-dedicated,1,1.5,DS-1 (T-1),Copper,Internet,N,9.166666667,55,1,6,660,55,0,12,882030,EADS SCHOOL DISTRICT R E 1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Eastern Slope Rural Telephone Association, Inc.",TRUE,"funded, entities_to_lines, not_ia, cost_per_qty",FALSE,,,Insufficient data,158,195,3,38.482909,-102.783263,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Eastern Slope
882031,LAMAR COUNTY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,13.78817846,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,34.18416667,50,21.1,2370,2531,5,33.752837,-88.118612,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882032,WESTSIDE CONS. SCHOOL DISTRICT,AR,197104,FALSE,District-dedicated,1,1000,Dark Fiber Service,Fiber,Transport,Y,240,1200,1,5,14400,1200,0,12,882725,SEARCY SPECIAL SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"White County Video, Inc",FALSE,"funded, bundled_services",FALSE,11.8875,400,242.28,1651,1929,3,35.853887,-90.803804,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,White County Video
882036,LANETT CITY,AL,309154,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Transport,Y,1154.88,1154.88,1,1,13858.56,1154.88,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,FALSE,funded,FALSE,7.083333333,400,475.06,842,902,3,32.868124,-85.191325,Small Town,Small,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882036,LANETT CITY,AL,309189,FALSE,District-dedicated,1,200,Lit Fiber Service,Fiber,Transport,Y,2359.91,2359.91,1,1,28318.92,2359.91,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,FALSE,"funded, likely_fiber",FALSE,7.083333333,400,475.06,842,902,3,32.868124,-85.191325,Small Town,Small,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882036,LANETT CITY,AL,309303,FALSE,District-dedicated,1,400,Lit Fiber Service,Fiber,Transport,N,2833.33,2833.33,1,1,33999.96,2833.33,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Computer Sciences Corporation,FALSE,"funded, upstream_circuit, likely_fiber",FALSE,7.083333333,400,475.06,842,902,3,32.868124,-85.191325,Small Town,Small,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882036,LANETT CITY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,4.898584922,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,7.083333333,400,475.06,842,902,3,32.868124,-85.191325,Small Town,Small,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882038,CAVE CITY SCHOOL DISTRICT,AR,82252,FALSE,District-dedicated,1,1000,Lit Fiber Service,Fiber,Internet,N,2310,2310,1,1,27720,2310,0,12,882038,CAVE CITY PUBLIC SCHOOL DIST,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Southwestern Bell Telephone Company,FALSE,"funded, possible_neca",FALSE,2.31,1000,734.21,1362,1586,5,35.951168,-91.548455,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,AT&T
882041,LAUDERDALE COUNTY,AL,309144,FALSE,District-dedicated,1,800,Lit Fiber Service,Fiber,Transport,N,1774.11,1774.11,1,1,21289.32,1774.11,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Computer Sciences Corporation,FALSE,"funded, upstream_circuit, entities_to_lines, likely_fiber",FALSE,2.2175,800,92.96,8606,9183,13,34.832601,-87.621279,Rural,Medium,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882041,LAUDERDALE COUNTY,AL,329432,FALSE,District-dedicated,11,1000,Lit Fiber Service,Fiber,Transport,Y,16400,16400,11,11,196800,16400,0,12,882041,LAUDERDALE COUNTY SCHOOL DIST,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Information Transport Solutions, Inc.",FALSE,"funded, previously_assumed_fiber, likely_fiber",FALSE,2.2175,800,92.96,8606,9183,13,34.832601,-87.621279,Rural,Medium,FALSE,TRUE,n/a,n/a,include clean,Info Transport
882041,LAUDERDALE COUNTY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,50.06795943,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,2.2175,800,92.96,8606,9183,13,34.832601,-87.621279,Rural,Medium,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,CO,85584,FALSE,District-dedicated,3,100,"E.g., Microwave Service",Fixed Wireless,Transport,Y,3800,3800,3,3,45600,3800,0,12,882045,EAGLE CO SCHOOL DIST RE 50 J,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"CenturyLink CenturyTel of Eagle, Inc.",FALSE,"funded, possible_neca, entities_to_lines",FALSE,,,Insufficient data,5858,6644,17,39.66348,-106.816221,Small Town,Large,TRUE,FALSE,n/a,n/a,exclude dirty,CenturyLink
882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,CO,85586,FALSE,District-dedicated,3,1000,Lit Fiber Service,Fiber,Transport,Y,8403,11204,3,4,134448,11204,0,12,882045,EAGLE CO SCHOOL DIST RE 50 J,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"CenturyLink CenturyTel of Eagle, Inc.",FALSE,"funded, possible_neca, entities_to_lines",FALSE,,,Insufficient data,5858,6644,17,39.66348,-106.816221,Small Town,Large,TRUE,FALSE,n/a,n/a,exclude dirty,CenturyLink
882045,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,CO,85587,FALSE,District-dedicated,7,100,Lit Fiber Service,Fiber,Transport,Y,8573.59125,9798.39,7,8,117580.68,9798.39,0,12,882045,EAGLE CO SCHOOL DIST RE 50 J,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"CenturyLink CenturyTel of Eagle, Inc.",FALSE,"funded, possible_neca, entities_to_lines",FALSE,,,Insufficient data,5858,6644,17,39.66348,-106.816221,Small Town,Large,TRUE,FALSE,n/a,n/a,exclude dirty,CenturyLink
882046,GENOA CENTRAL SCHOOL DISTRICT,AR,333030,FALSE,District-dedicated,2,100,Digital Subscriber Line (DSL),Cable / DSL,Transport and Internet,Y,1389.85,1389.85,2,2,16678.2,1389.85,0,12,882046,GENOA CENTRAL SCHOOL DIST,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Southwest Arkansas Telephone Cooperative, Inc.",TRUE,"funded, possible_neca, neca, product_bandwidth, unknown_purpose, bundled_services, cost_per_qty",FALSE,,,Insufficient data,1073,1231,3,33.37346,-93.874241,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,SW AR Tele
882050,LAWRENCE COUNTY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,29.11807308,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,1.8725,800,159.84,5005,5390,16,34.47517,-87.296531,Rural,Large,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882050,LAWRENCE COUNTY,AL,330081,FALSE,District-dedicated,1,800,Lit Fiber Service,Fiber,Transport,N,1497.96,1497.96,1,1,17975.52,1497.96,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Computer Sciences Corporation,FALSE,"funded, entities_to_lines, upstream_circuit, likely_fiber",FALSE,1.8725,800,159.84,5005,5390,16,34.47517,-87.296531,Rural,Large,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882057,LEE COUNTY,AL,149153,FALSE,District-dedicated,14,1000,Lit Fiber Service,Fiber,Transport,Y,15575,17800,14,16,213600,17800,0,12,882057,LEE COUNTY SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Charter Fiberlink - Alabama, LLC",FALSE,funded,FALSE,3.474166667,800,81.69,9793,10435,14,32.649731,-85.376515,Rural,Medium,FALSE,TRUE,n/a,n/a,include clean,Charter
882057,LEE COUNTY,AL,329742,FALSE,District-dedicated,1,800,Lit Fiber Service,Fiber,Transport,N,2779.24,2779.24,1,1,33350.88,2779.24,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Computer Sciences Corporation,FALSE,"funded, upstream_circuit, entities_to_lines, likely_fiber",FALSE,3.474166667,800,81.69,9793,10435,14,32.649731,-85.376515,Rural,Medium,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882057,LEE COUNTY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,56.97368425,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,3.474166667,800,81.69,9793,10435,14,32.649731,-85.376515,Rural,Medium,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882058,CHARLESTON SCHOOL DISTRICT,AR,136305,FALSE,District-dedicated,1,100,OC-N,Fiber,Internet,N,3247,3247,1,1,38964,3247,0,12,882058,CHARLESTON SCHOOL DISTRICT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"CenturyLink CenturyTel of Arkansas, Inc.",FALSE,"funded, possible_neca",FALSE,32.47,100,114.94,870,980,2,35.29666,-94.044418,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,CenturyLink
882062,LIMESTONE COUNTY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,51.97619678,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,3.4275,1800,201.48,8934,9534,13,34.801245,-86.972319,Rural,Medium,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882063,CLARENDON SCHOOL DISTRICT,AR,335292,TRUE,Shared IA,Shared Circuit,10000,Lit Fiber Service,Fiber,Internet,N,323.2530792,17081,1,1,204972,17081,0,12,881564,GREAT RIVERS ED COOPERATIVE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Windstream Communications, LLC",TRUE,"funded, possible_neca, consortium_shared",FALSE,,,Insufficient data,547,651,2,34.69479,-91.307706,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Winstream
882068,LINDEN CITY,AL,309155,FALSE,District-dedicated,1,400,Lit Fiber Service,Fiber,Transport,N,2971.79,2971.79,1,1,35661.48,2971.79,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Computer Sciences Corporation,FALSE,"funded, upstream_circuit, upstream_circuit, likely_fiber",FALSE,7.429166667,400,800,500,540,4,32.307207,-87.797913,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882068,LINDEN CITY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,2.90889841,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,7.429166667,400,800,500,540,4,32.307207,-87.797913,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
882071,"ELLICOTT, SCHOOL DISTRICT NO. 22, IN THE COUNTY OF EL PASO A",CO,355786,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Internet,N,790.9,790.9,1,1,9490.8,790.9,0,12,882071,ELLICOTT SCHOOL DISTRICT 22,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,CenturyLink The El Paso County Telephone Company,FALSE,"funded, possible_neca, neca",FALSE,7.909166667,100,106.16,942,1063,3,38.825838,-104.386875,Rural,Small,FALSE,FALSE,n/a,n/a,include clean,CenturyLink
882073,LOWNDES COUNTY,AL,329943,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,9.919343577,4247.62,4,4,50971.44,4247.62,0,12,1005870,ALABAMA SUPERCOMPUTER AUTHORITY,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Computer Sciences Corporation,TRUE,"funded, previously_assumed_wan, backbone, consortium_shared_manual, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,13.24583333,200,117.3,1705,1838,9,32.183506,-86.580789,Rural,Medium,FALSE,TRUE,n/a,n/a,include clean,Computer Sciences
