esh_id,id,MEMBER,TOTET
,11042,2068,2068
969180,84335,2067,2067
,10069,2067,2067
901686,31528,2065,2065
929576,66471,2065,2065
919923,46475,2064,2064
901316,30325,2064,2064
901432,30614,2064,2064
920016,46995,2063,2063
951277,72275,2063,2063
952158,73794,2063,2063
915459,41458,2062,2062
,5558,2062,2062
969721,88606,2062,2062
975518,93426,2062,2062
,12548,2061,2061
975536,93711,2060,2060
889010,22021,2060,2060
969197,84454,2059,2059
929546,65772,2058,2058
954141,77672,2056,2056
962267,79000,2056,2056
889890,24798,2056,2056
969673,88320,2055,2055
901495,30797,2055,2055
,30998,2055,2055
949663,69326,2055,2055
902047,32698,2054,2054
969612,87922,2053,2053
888980,20034,2053,2053
,7590,2053,2053
946543,63136,2052,2052
,4906,2052,2052
,3979,2052,2052
889931,25596,2051,2051
889963,25988,2050,2050
924440,52475,2050,2050
,3330,2050,2050
889029,23008,2049,2049
924630,53318,2049,2049
902146,33300,2048,2048
946670,63623,2048,2048
,11995,2048,2048
975603,94292,2046,2046
965986,80223,2045,2045
969481,86735,2045,2045
893740,26800,2045,2045
888987,20780,2045,2045
984137,99958,2044,2044
889939,25808,2044,2044
972210,92108,2044,2044
888987,20999,2042,2042
969139,84153,2041,2041
,13505,2041,2041
969976,90172,2041,2041
903686,36706,2041,2041
969247,85055,2040,2040
889019,22423,2039,2039
,15136,2039,2039
900908,28189,2039,2039
924517,52780,2039,2039
,17402,2039,2039
,4966,2039,2039
,30100,2037,2037
,9690,2037,2037
,19015,2037,2037
,14672,2036,2036
915459,41366,2035,2035
,8341,2035,2035
922554,48332,2035,2035
941239,57320,2035,2035
901520,30881,2035,2035
953698,75519,2035,2035
911297,43398,2034,2034
969491,86895,2034,2034
920016,46990,2034,2034
,16671,2034,2034
901955,32156,2034,2034
889004,21708,2034,2034
969491,86891,2033,2033
962255,78870,2032,2032
969652,88138,2032,2032
,10443,2032,2032
950217,71325,2032,2032
952315,74658,2031,2031
889032,23484,2030,2030
949838,70153,2030,2030
967196,81939,2029,2029
,12771,2028,2028
,4218,2028,2028
919923,46473,2028,2028
,9694,2028,2028
984064,99708,2027,2027
915459,41423,2027,2027
,15312,2027,2027
983201,96693,2026,2026
951511,72772,2026,2026
,14674,2025,2025
943383,55346,2025,2025
888980,20079,2025,2025
967191,81850,2023,2023
969453,86652,2023,2023
900908,28187,2023,2023
,15422,2023,2023
969265,85231,2022,2022
888979,19978,2022,2022
889028,22871,2021,2021
902011,32409,2021,2021
888980,20093,2021,2021
,7474,2021,2021
893740,26647,2020,2020
922749,49292,2019,2019
983082,95966,2018,2018
903608,36282,2017,2017
888984,20463,2017,2017
,2866,2017,2017
975647,94830,2015,2015
969928,89803,2015,2015
,28432,2015,2015
983082,95950,2014,2014
929576,66467,2014,2014
983088,96030,2013,2013
962255,78851,2013,2013
,9074,2012,2012
975656,94896,2010,2010
969052,83718,2010,2010
969367,86108,2010,2010
,13973,2010,2010
943404,55887,2010,2010
,3440,2010,2010
969367,86124,2009,2009
,8908,2009,2009
889004,21709,2009,2009
983902,98824,2008,2008
968984,83199,2008,2008
,9291,2008,2008
,61516,2007,2007
969857,89396,2006,2006
920010,46947,2006,2006
902117,33172,2005,2005
919547,44504,2004,2004
,3457,2004,2004
889032,23446,2003,2003
889030,23229,2002,2002
919886,46309,2002,2002
,6088,2002,2002
,29755,2002,2002
949613,69064,2002,2002
954027,77230,2001,2001
,9321,2001,2001
889027,22617,2000,2000
962303,79439,2000,2000
889888,24750,2000,2000
889931,25695,2000,2000
,7685,1999,1999
969657,88172,1999,1999
,15510,1999,1999
889931,25692,1998,1998
969982,90197,1998,1998
889004,21771,1998,1998
,12583,1997,1997
969606,87868,1997,1997
970000,90272,1997,1997
924270,51801,1997,1997
984084,99771,1996,1996
962239,78752,1995,1995
,13038,1995,1995
,13790,1995,1995
975536,93605,1995,1995
975583,94145,1994,1994
969263,85189,1994,1994
,8731,1994,1994
901637,31365,1994,1994
,3939,1994,1994
888992,21366,1994,1994
946395,62634,1993,1993
,5770,1992,1992
911156,42775,1991,1991
970095,90780,1991,1991
,14176,1990,1990
900891,28127,1990,1990
,6516,1990,1990
,13433,1989,1989
,8237,1989,1989
904477,37419,1989,1989
911101,42550,1988,1988
901892,31952,1988,1988
,6944,1988,1988
889011,22072,1988,1988
962319,79574,1987,1987
967191,81864,1987,1987
922542,48275,1987,1987
901040,29356,1987,1987
,61522,1987,1987
,12249,1987,1987
,9676,1986,1986
,30372,1985,1985
929615,67178,1985,1985
972228,92325,1984,1984
,8866,1984,1984
972200,91917,1983,1983
929615,67282,1983,1983
,11949,1983,1983
969139,84174,1981,1981
920016,47002,1981,1981
,10619,1981,1981
915460,41652,1980,1980
969294,85367,1980,1980
889890,24840,1980,1980
975656,94964,1979,1979
,8254,1979,1979
919803,45948,1979,1979
970234,91456,1979,1979
,14602,1979,1979
900908,28188,1979,1979
975656,94917,1978,1978
,8907,1978,1978
946552,63174,1978,1978
951628,73128,1978,1978
929584,66649,1977,1977
929615,67233,1977,1977
,3484,1977,1977
,41995,1976,1976
972226,92297,1976,1976
969645,88115,1975,1975
922589,48491,1975,1975
901174,29918,1975,1975
,11623,1975,1975
969380,86259,1974,1974
983313,97465,1973,1973
928799,53528,1973,1973
,7191,1973,1973
909656,38480,1973,1973
969736,88679,1972,1972
967196,81931,1971,1971
969856,89356,1970,1970
969362,86065,1969,1969
941429,57950,1969,1969
952263,74280,1969,1969
962274,79078,1967,1967
,15796,1966,1966
901560,31090,1966,1966
,17133,1966,1966
983283,97320,1965,1965
965986,80216,1965,1965
889035,23687,1965,1965
889890,24835,1965,1965
,11627,1965,1965
889028,22883,1964,1964
889890,24863,1964,1964
,9682,1964,1964
901524,30920,1964,1964
941351,57681,1964,1964
949662,69317,1964,1964
915444,40478,1963,1963
969376,86182,1963,1963
969450,86609,1963,1963
969388,86315,1962,1962
975536,93594,1962,1962
943383,55635,1961,1961
,3955,1961,1961
953640,75242,1961,1961
,1081,1960,1960
,61038,1960,1960
969296,85395,1959,1959
,13823,1959,1959
969673,88337,1959,1959
,6066,1959,1959
,13833,1958,1958
900930,28286,1958,1958
,12674,1957,1957
962320,79598,1957,1957
,58472,1957,1957
888985,20517,1957,1957
889004,21601,1957,1957
952315,74663,1957,1957
982997,95417,1956,1956
941199,57158,1956,1956
969623,87973,1955,1955
922713,49098,1955,1955
924339,52125,1955,1955
969974,90137,1954,1954
,8803,1954,1954
889017,22320,1953,1953
941426,57934,1953,1953
889976,26123,1952,1952
,9279,1952,1952
941239,57321,1952,1952
946663,63585,1952,1952
,19039,1952,1952
,12034,1952,1952
983048,95699,1951,1951
952315,74661,1951,1951
969101,83948,1950,1950
975604,94322,1949,1949
915444,40446,1949,1949
965979,80148,1949,1949
922784,49599,1949,1949
941657,58747,1949,1949
,10452,1949,1949
954049,77357,1948,1948
,14187,1948,1948
929553,65972,1948,1948
975633,94651,1947,1947
889032,23496,1947,1947
,9111,1947,1947
,16663,1947,1947
,10323,1947,1947
894500,35312,1947,1947
,14000,1946,1946
941094,56815,1946,1946
952340,74816,1946,1946
969356,85834,1945,1945
911019,42075,1944,1944
,9053,1944,1944
894321,34682,1944,1944
888979,19904,1944,1944
909733,39072,1944,1944
,7856,1943,1943
969612,87891,1943,1943
902075,32926,1943,1943
929340,64912,1943,1943
,14489,1942,1942
,9722,1942,1942
,16959,1942,1942
967196,81929,1941,1941
946602,63344,1941,1941
889012,22195,1941,1941
969600,87816,1939,1939
,29754,1939,1939
,7156,1939,1939
953841,76131,1939,1939
904483,37521,1938,1938
889976,26108,1937,1937
915444,40528,1936,1936
,18009,1936,1936
949647,69258,1936,1936
975536,93612,1935,1935
,3487,1934,1934
975562,93873,1934,1934
901121,29702,1934,1934
936200,55268,1934,1934
950206,71284,1934,1934
962281,79200,1933,1933
,13614,1933,1933
889922,25489,1933,1933
,3658,1933,1933
901194,29974,1933,1933
949708,69569,1932,1932
911094,42487,1931,1931
,3978,1930,1930
889012,22171,1930,1930
975656,94910,1929,1929
,7661,1929,1929
975625,94547,1929,1929
889031,23286,1929,1929
,61025,1929,1929
,61291,1929,1929
902247,33793,1929,1929
890021,26434,1928,1928
,13841,1927,1927
975518,93387,1927,1927
888974,19750,1927,1927
,11629,1927,1927
,7551,1927,1927
,12546,1926,1926
889884,24654,1926,1926
919770,45783,1926,1926
888987,20787,1926,1926
,17998,1925,1925
929563,66178,1925,1925
888982,20386,1925,1925
,6368,1924,1924
975646,94811,1923,1923
,12878,1923,1923
969215,84644,1923,1923
975498,93177,1923,1923
943383,55689,1923,1923
915459,41401,1922,1922
936099,54813,1922,1922
,9946,1922,1922
983141,96336,1921,1921
,9049,1921,1921
924065,51143,1920,1920
902253,33847,1920,1920
888980,20109,1920,1920
,4157,1919,1919
924562,53029,1919,1919
894452,35134,1919,1919
889012,22211,1919,1919
,10453,1918,1918
904452,37175,1918,1918
984043,99529,1917,1917
903582,36179,1917,1917
983290,97357,1917,1917
889044,23980,1916,1916
901349,30387,1916,1916
888987,20991,1916,1916
983183,96580,1915,1915
954030,77248,1915,1915
,61029,1915,1915
929615,67201,1915,1915
889904,25096,1914,1914
922534,48249,1914,1914
902074,32914,1914,1914
,6775,1914,1914
949928,70506,1914,1914
983049,95722,1913,1913
,17004,1913,1913
929553,65942,1913,1913
949612,69054,1913,1913
889023,22526,1912,1912
967173,81574,1912,1912
946727,63829,1912,1912
903474,35702,1912,1912
950364,71655,1912,1912
975647,94827,1911,1911
967191,81849,1911,1911
984041,99442,1911,1911
889931,25589,1911,1911
,12466,1910,1910
911219,43055,1910,1910
969413,86439,1910,1910
889994,26303,1910,1910
,10844,1910,1910
888980,20192,1910,1910
915459,41437,1909,1909
967224,82194,1909,1909
,14939,1909,1909
889017,22338,1908,1908
919847,46145,1908,1908
972094,91562,1907,1907
889006,21930,1906,1906
965986,80208,1905,1905
,8430,1904,1904
,8901,1904,1904
983977,99141,1903,1903
953733,75672,1903,1903
983049,95736,1902,1902
967225,82219,1902,1902
,4148,1902,1902
915459,41499,1901,1901
968984,83179,1901,1901
909713,38730,1901,1901
,15076,1900,1900
,9097,1900,1900
941427,57942,1900,1900
967110,80872,1899,1899
,8405,1899,1899
,61705,1899,1899
,11340,1899,1899
,3598,1897,1897
970120,90859,1897,1897
902081,32966,1897,1897
,10781,1897,1897
889023,22515,1896,1896
967140,81058,1896,1896
,8098,1896,1896
,13660,1896,1896
924351,52187,1896,1896
,31611,1896,1896
,5056,1896,1896
904483,37552,1896,1896
901488,30760,1895,1895
889979,26172,1894,1894
946903,64548,1894,1894
982985,95369,1893,1893
909713,38693,1893,1893
,15344,1892,1892
929576,66449,1892,1892
950271,71486,1892,1892
,11884,1892,1892
983211,96747,1891,1891
970133,90924,1890,1890
975518,93413,1890,1890
928809,53550,1890,1890
951399,72525,1890,1890
983882,98243,1888,1888
889029,22922,1888,1888
888980,20114,1888,1888
,3990,1888,1888
889011,22054,1888,1888
922513,48110,1887,1887
922534,48239,1887,1887
982974,95307,1886,1886
969700,88466,1886,1886
894243,34368,1886,1886
969247,84872,1885,1885
,5761,1885,1885
936099,54790,1885,1885
901949,32118,1884,1884
952315,74659,1884,1884
953691,75460,1884,1884
915444,40560,1883,1883
,12879,1883,1883
889034,23668,1883,1883
919489,44261,1883,1883
942810,59255,1883,1883
983775,97597,1882,1882
,6160,1882,1882
942810,59203,1882,1882
949631,69146,1882,1882
889029,22985,1881,1881
943383,55605,1881,1881
,9693,1881,1881
889031,23314,1880,1880
969315,85673,1880,1880
969717,88556,1880,1880
972094,91541,1880,1880
924562,53026,1880,1880
945974,61547,1880,1880
888987,20796,1880,1880
,3479,1880,1880
919804,45984,1879,1879
,19206,1879,1879
888984,20474,1879,1879
969612,87906,1878,1878
970007,90306,1878,1878
,10830,1878,1878
975656,94895,1877,1877
,8432,1877,1877
,5746,1877,1877
,7096,1877,1877
,7588,1877,1877
969973,90040,1876,1876
,16934,1876,1876
915446,40791,1875,1875
924517,52791,1875,1875
943383,55600,1875,1875
946860,64362,1875,1875
953648,75289,1875,1875
,1582,1874,1874
901725,31614,1874,1874
983745,98504,1873,1873
,3953,1873,1873
889027,22801,1872,1872
970234,91485,1872,1872
,5902,1872,1872
,9677,1872,1872
946687,63686,1872,1872
919147,43782,1871,1871
926592,50071,1871,1871
924513,52752,1871,1871
937626,56334,1871,1871
983051,95795,1870,1870
,13006,1870,1870
975646,94802,1870,1870
967191,81866,1870,1870
893740,26620,1870,1870
,10991,1870,1870
983099,96103,1868,1868
888985,20528,1868,1868
889913,25264,1867,1867
,10572,1867,1867
954018,77104,1866,1866
889035,23698,1866,1866
969367,86117,1866,1866
969918,89707,1866,1866
922513,48118,1865,1865
901027,28993,1865,1865
,6159,1865,1865
902036,32610,1865,1865
929546,65733,1865,1865
953608,75135,1865,1865
,13966,1864,1864
888987,20784,1864,1864
983048,95682,1863,1863
889027,22799,1863,1863
889922,25450,1863,1863
,14465,1863,1863
,16436,1863,1863
,30813,1863,1863
941716,58994,1860,1860
,17469,1859,1859
,10086,1859,1859
,10890,1859,1859
904483,37498,1859,1859
889032,23545,1858,1858
889931,25631,1858,1858
,6467,1858,1858
952219,74074,1857,1857
969294,85354,1856,1856
970229,91408,1856,1856
941619,58630,1856,1856
,10393,1855,1855
946459,62827,1855,1855
919595,44712,1854,1854
889931,25600,1854,1854
975656,94918,1853,1853
889019,22433,1853,1853
969606,87866,1852,1852
,10745,1852,1852
,7639,1851,1851
919705,45417,1851,1851
942810,59286,1851,1851
942918,59735,1851,1851
,10686,1851,1851
,11873,1851,1851
,12669,1850,1850
889028,22870,1850,1850
,14516,1850,1850
,15342,1850,1850
901057,29424,1850,1850
946816,64199,1850,1850
984004,99274,1849,1849
967139,81002,1849,1849
972244,92548,1849,1849
922596,48556,1849,1849
900962,28413,1849,1849
,9194,1849,1849
937609,56270,1849,1849
,12768,1848,1848
911167,42855,1847,1847
,4256,1847,1847
,15225,1847,1847
,17363,1847,1847
967140,81099,1846,1846
972244,92516,1846,1846
975536,93687,1846,1846
922749,49293,1846,1846
901057,29422,1846,1846
894343,34766,1846,1846
903652,36476,1846,1846
949962,70600,1846,1846
954215,78008,1845,1845
889908,25214,1845,1845
975536,93597,1845,1845
,8910,1845,1845
904452,37194,1845,1845
950104,71017,1845,1845
922783,49535,1844,1844
936099,54791,1844,1844
968966,82908,1843,1843
919803,45967,1843,1843
,4420,1843,1843
903478,35732,1843,1843
950271,71489,1843,1843
983245,97048,1842,1842
915464,41771,1842,1842
967196,81928,1842,1842
919950,46618,1842,1842
,9441,1842,1842
949592,68837,1842,1842
888987,21010,1842,1842
,1811,1841,1841
969350,85805,1841,1841
924562,53034,1841,1841
952340,74808,1841,1841
953690,75448,1841,1841
969357,85990,1840,1840
,61735,1840,1840
,29985,1839,1839
902008,32390,1839,1839
904483,37623,1839,1839
919702,45330,1838,1838
922783,49540,1838,1838
,9404,1838,1838
943383,55622,1838,1838
969600,87823,1837,1837
888980,20261,1837,1837
909656,38475,1837,1837
975583,94088,1836,1836
889922,25465,1836,1836
970157,91079,1836,1836
970171,91170,1836,1836
946221,62034,1836,1836
915459,41329,1835,1835
969215,84641,1835,1835
941426,57936,1835,1835
888987,20860,1835,1835
975656,94970,1834,1834
,6176,1834,1834
929555,66075,1834,1834
889011,22091,1834,1834
,13874,1833,1833
924517,52794,1833,1833
954015,76883,1832,1832
915459,41488,1832,1832
924469,52604,1832,1832
904471,37365,1832,1832
888987,21056,1832,1832
969315,85594,1831,1831
969491,86789,1831,1831
,9671,1831,1831
952230,74101,1831,1831
,4380,1830,1830
889034,23656,1829,1829
889044,23977,1829,1829
969974,90104,1829,1829
888987,21057,1829,1829
889922,25447,1828,1828
975565,93981,1828,1828
,15062,1828,1828
900908,28191,1828,1828
983264,97228,1827,1827
,15066,1827,1827
919624,44835,1826,1826
920030,47070,1826,1826
970103,90808,1826,1826
922633,48700,1826,1826
929561,66135,1826,1826
,786,1825,1825
889038,23877,1825,1825
,16231,1825,1825
975583,94148,1824,1824
889890,24813,1824,1824
902264,33936,1824,1824
929615,67326,1824,1824
953740,75710,1824,1824
953899,76392,1824,1824
922656,48780,1823,1823
943404,55938,1823,1823
967164,81438,1822,1822
919961,46700,1822,1822
,8521,1822,1822
893740,26652,1822,1822
984893,100783,1821,1821
969974,90097,1821,1821
952158,73802,1821,1821
911187,42934,1820,1820
911251,43160,1820,1820
949639,69195,1820,1820
889011,22118,1820,1820
969623,87961,1819,1819
,14520,1819,1819
975517,93372,1819,1819
951399,72524,1819,1819
984137,99959,1818,1818
969736,88687,1818,1818
901027,28884,1818,1818
943383,55647,1818,1818
941109,56859,1818,1818
941266,57394,1818,1818
888991,21193,1818,1818
954018,77063,1817,1817
942810,59191,1817,1817
,60668,1817,1817
951628,73121,1816,1816
,12909,1815,1815
902028,32502,1815,1815
,6731,1815,1815
929576,66448,1815,1815
951286,72324,1815,1815
889004,21635,1815,1815
,12620,1813,1813
943383,55576,1813,1813
,10824,1813,1813
889922,25449,1812,1812
951435,72594,1812,1812
952264,74299,1812,1812
968966,82913,1811,1811
901349,30389,1811,1811
941089,56802,1811,1811
902046,32688,1811,1811
889004,21638,1811,1811
983261,97147,1810,1810
889018,22378,1810,1810
969367,86095,1810,1810
972200,91826,1810,1810
,10039,1810,1810
941364,57717,1809,1809
902228,33713,1809,1809
889004,21610,1809,1809
889890,24792,1808,1808
,3667,1808,1808
936141,55037,1808,1808
888991,21159,1808,1808
952314,74614,1808,1808
967216,82119,1807,1807
902012,32417,1807,1807
975647,94839,1806,1806
,13436,1806,1806
,1401,1805,1805
920029,47061,1805,1805
,9106,1805,1805
,9687,1805,1805
902247,33794,1805,1805
,4527,1804,1804
911049,42307,1803,1803
,12983,1803,1803
889032,23533,1803,1803
,4274,1803,1803
889038,23887,1802,1802
920039,47154,1802,1802
922687,48917,1802,1802
901725,31613,1802,1802
,18511,1802,1802
903652,36474,1802,1802
903669,36583,1802,1802
,11960,1802,1802
969208,84542,1801,1801
902099,33076,1801,1801
889010,22036,1801,1801
962237,78708,1800,1800
,13062,1800,1800
,19737,1800,1800
,12707,1799,1799
911009,42019,1799,1799
969508,87142,1799,1799
975553,93825,1799,1799
942810,59234,1799,1799
889002,21551,1799,1799
953602,75082,1799,1799
,1009,1798,1798
969857,89382,1798,1798
975518,93397,1798,1798
901378,30452,1798,1798
946284,62286,1798,1798
946840,64290,1798,1798
929553,65930,1798,1798
,11278,1798,1798
,12258,1798,1798
983977,99134,1797,1797
,7653,1797,1797
919724,45505,1797,1797
888979,19998,1797,1797
888987,20786,1797,1797
983765,97518,1796,1796
915460,41609,1796,1796
,5674,1796,1796
,14598,1796,1796
,11564,1796,1796
889922,25420,1795,1795
889931,25576,1795,1795
,14145,1795,1795
,31179,1795,1795
970018,90353,1794,1794
,4273,1794,1794
895409,27038,1794,1794
889931,25628,1793,1793
924339,52123,1793,1793
929576,66391,1793,1793
903409,35482,1793,1793
,13682,1792,1792
972226,92292,1792,1792
969406,86405,1791,1791
975467,93007,1791,1791
975536,93584,1791,1791
922784,49650,1791,1791
901628,31296,1791,1791
,6560,1791,1791
929540,65625,1791,1791
969312,85577,1790,1790
,10675,1790,1790
903608,36300,1790,1790
953625,75186,1790,1790
929340,64874,1789,1789
975604,94336,1788,1788
975565,93988,1788,1788
,16495,1788,1788
951548,72857,1788,1788
968991,83241,1787,1787
919952,46628,1787,1787
,15435,1787,1787
942918,59716,1787,1787
,14126,1786,1786
,14258,1786,1786
943383,55685,1786,1786
904452,37189,1786,1786
889017,22289,1785,1785
915460,41539,1785,1785
969101,83898,1785,1785
,16986,1785,1785
924384,52281,1784,1784
924560,52972,1784,1784
967196,81953,1783,1783
889858,24344,1783,1783
922656,48770,1783,1783
922783,49554,1783,1783
949722,69736,1783,1783
915446,40774,1782,1782
924468,52600,1782,1782
,60160,1782,1782
929584,66673,1782,1782
949711,69619,1782,1782
969612,87901,1781,1781
903652,36472,1781,1781
888987,21037,1781,1781
,1840,1779,1779
,15780,1779,1779
,61639,1779,1779
901585,31146,1778,1778
,11622,1778,1778
888992,21376,1778,1778
909761,39600,1778,1778
889893,24925,1777,1777
