school_esh_id,campus_id
899286,campus_2129
899287,campus_27878
899288,campus_12443
899289,campus_12444
899290,campus_25069
899291,campus_1355
899292,campus_165
899293,campus_29751
899295,campus_29752
899296,campus_27879
899297,campus_2129
899298,campus_14170
899299,campus_12445
899300,campus_25070
899301,campus_631
899302,campus_1355
899303,campus_631
899304,campus_10331
899305,campus_29753
899306,campus_27880
899307,campus_34986
899308,campus_12446
899310,campus_25071
899311,campus_21291
899312,campus_14171
899313,campus_10332
899314,campus_10333
899315,campus_29754
899316,campus_34987
899317,campus_34988
899318,campus_27881
899319,campus_12447
899320,campus_25072
899321,campus_21292
899322,campus_632
899323,campus_10335
899324,campus_29755
899325,campus_27882
899326,campus_34989
899327,campus_12448
899328,campus_25073
899329,campus_21293
899330,campus_14172
899331,campus_10336
899332,campus_29756
899333,campus_27883
899334,campus_34990
899335,campus_12449
899336,campus_21294
899337,campus_25074
899338,campus_10337
899339,campus_14173
899340,campus_29757
899341,campus_27884
899342,campus_2130
899343,campus_2130
899344,campus_12450
899345,campus_21295
899346,campus_25075
899347,campus_10338
899348,campus_14174
899349,campus_29758
899350,campus_27885
899351,campus_2131
899352,campus_2131
899353,campus_632
899354,campus_12451
899355,campus_12452
899356,campus_21296
899357,campus_25076
899358,campus_10339
899359,campus_2301
899360,campus_27886
899361,campus_2301
899362,campus_2302
899363,campus_2302
899364,campus_29759
899365,campus_34991
899366,campus_14175
899367,campus_12453
899368,campus_21297
899369,campus_25077
899370,campus_10340
899371,campus_27887
899372,campus_29760
899373,campus_34992
899374,campus_12454
899375,campus_14176
899376,campus_12455
899377,campus_21298
899378,campus_25078
899379,campus_10341
899380,campus_29761
899381,campus_27888
899382,campus_34993
899383,campus_2132
899384,campus_14177
899385,campus_2132
899386,campus_21299
899387,campus_12456
899388,campus_25079
899389,campus_166
899390,campus_27889
899391,campus_29762
899392,campus_34994
899393,campus_21300
899394,campus_14178
899395,campus_12457
899396,campus_25080
899397,campus_10342
899399,campus_29763
899400,campus_27890
899401,campus_2133
899402,campus_14179
899403,campus_21301
899404,campus_12458
899405,campus_25081
899406,campus_10343
899407,campus_29764
899409,campus_27891
899410,campus_2133
899411,campus_14180
899412,campus_21302
899413,campus_12459
899414,campus_25082
899415,campus_166
899416,campus_29765
899417,campus_27892
899419,campus_34995
899420,campus_34996
899421,campus_21303
899422,campus_633
899423,campus_12460
899424,campus_25083
899425,campus_10344
899426,campus_29766
899427,campus_34997
899428,campus_14181
899429,campus_21304
899430,campus_12461
899431,campus_25084
899432,campus_10345
899433,campus_29767
899434,campus_29768
899435,campus_27893
899436,campus_34998
899437,campus_1356
899438,campus_14182
899439,campus_12462
899440,campus_21305
899442,campus_10346
899443,campus_1741
899444,campus_167
899445,campus_29769
899446,campus_27894
899447,campus_29770
899448,campus_633
899449,campus_34999
899450,campus_21306
899451,campus_12463
899452,campus_21307
899453,campus_25085
899454,campus_10347
899455,campus_27895
899456,campus_29771
899457,campus_14183
899458,campus_12464
899459,campus_1356
899461,campus_168
899462,campus_25086
899463,campus_27896
899464,campus_29772
899465,campus_35000
899466,campus_14184
899467,campus_12465
899468,campus_35001
899469,campus_2134
899470,campus_2134
899471,campus_21308
899472,campus_168
899473,campus_27897
899475,campus_29773
899476,campus_27898
899477,campus_14185
899478,campus_12466
899479,campus_35002
899480,campus_21309
899481,campus_21310
899482,campus_10348
899483,campus_10349
899484,campus_167
899485,campus_25087
899486,campus_29774
899487,campus_27899
899488,campus_14186
899489,campus_12467
899490,campus_35003
899491,campus_21311
899492,campus_21312
899494,campus_10350
899495,campus_25088
899496,campus_29775
899497,campus_27900
899498,campus_12468
899499,campus_35004
899501,campus_634
899502,campus_21313
899503,campus_169
899504,campus_634
899505,campus_25089
899507,campus_2303
899508,campus_27901
899509,campus_12469
899510,campus_35005
899511,campus_21314
899512,campus_169
899513,campus_14188
899514,campus_25090
899515,campus_29776
899516,campus_12470
899517,campus_27902
899518,campus_35006
899519,campus_21315
899520,campus_21316
899521,campus_10351
899522,campus_14189
899523,campus_25091
899524,campus_29777
899525,campus_29778
899526,campus_12471
899527,campus_27903
899528,campus_35007
899529,campus_1357
899530,campus_10352
899531,campus_25092
899532,campus_14190
899533,campus_2303
899535,campus_27904
899536,campus_12472
899537,campus_35008
899538,campus_1357
899539,campus_10353
899540,campus_1742
899541,campus_14191
899542,campus_29779
899543,campus_12473
899544,campus_27905
899545,campus_35009
899546,campus_10354
899547,campus_21317
899548,campus_14192
899549,campus_25093
899550,campus_29780
899551,campus_12474
899553,campus_27906
899556,campus_10355
899557,campus_21318
899558,campus_14193
899560,campus_25094
899561,campus_29781
899563,campus_14194
899564,campus_12475
899565,campus_27907
899567,campus_35010
899569,campus_10356
899570,campus_21319
899571,campus_25095
899572,campus_29782
899576,campus_14195
899577,campus_12476
899578,campus_27908
899579,campus_35012
899580,campus_10357
899581,campus_21320
899582,campus_25096
899583,campus_29783
899584,campus_14196
899585,campus_27909
899586,campus_12477
899587,campus_35013
899588,campus_10358
899589,campus_21321
899590,campus_1358
899591,campus_25097
899592,campus_1358
899594,campus_2304
899595,campus_14197
899596,campus_27910
899597,campus_12478
899598,campus_35014
899600,campus_10359
899601,campus_25098
899602,campus_1359
899603,campus_2304
899604,campus_29784
899605,campus_14198
899606,campus_12479
899607,campus_27911
899608,campus_35015
899609,campus_35016
899610,campus_35017
899611,campus_35018
899612,campus_10360
899613,campus_25099
899614,campus_1359
899615,campus_2305
899616,campus_14199
899617,campus_27912
899618,campus_496
899619,campus_2135
899620,campus_10361
899621,campus_1359
899622,campus_25100
899623,campus_27913
899624,campus_2305
899625,campus_29785
899626,campus_14200
899627,campus_29786
899628,campus_498
899629,campus_2135
899630,campus_2136
899631,campus_2136
899632,campus_35019
899633,campus_10362
899634,campus_1360
899635,campus_25101
899636,campus_27914
899638,campus_14201
899639,campus_12480
899640,campus_498
899641,campus_35020
899642,campus_8696
899643,campus_1360
899644,campus_25102
899645,campus_27915
899646,campus_29787
899647,campus_14202
899648,campus_12481
899649,campus_35021
899651,campus_10363
899652,campus_21322
899653,campus_27916
899654,campus_1743
899655,campus_2306
899656,campus_14203
899657,campus_495
899659,campus_2137
899660,campus_12482
899661,campus_12483
899664,campus_495
899666,campus_21324
899667,campus_27917
899668,campus_29788
899669,campus_25103
899670,campus_14204
899671,campus_2306
899672,campus_2306
899673,campus_29789
899674,campus_2137
899675,campus_12484
899676,campus_27918
899677,campus_14205
899678,campus_25104
899679,campus_29790
899680,campus_2138
899681,campus_12485
899685,campus_10364
899686,campus_27919
899687,campus_21325
899688,campus_14206
899689,campus_29791
899690,campus_25105
899691,campus_29792
899692,campus_2138
899693,campus_12486
899695,campus_12487
899696,campus_10365
899697,campus_12488
899698,campus_27920
899699,campus_21326
899700,campus_25106
899701,campus_2307
899702,campus_635
899703,campus_35022
899704,campus_12489
899705,campus_10366
899706,campus_8696
899707,campus_27921
899708,campus_21327
899709,campus_14207
899710,campus_25107
899711,campus_2307
899714,campus_2308
899715,campus_2308
899716,campus_29793
899718,campus_35023
899719,campus_499
899720,campus_10367
899721,campus_27922
899722,campus_21328
899724,campus_14208
899726,campus_25108
899727,campus_29794
899728,campus_35024
899730,campus_12490
899731,campus_10368
899732,campus_27923
899733,campus_21329
899734,campus_14209
899735,campus_25109
899736,campus_29795
899737,campus_35026
899738,campus_12491
899739,campus_170
899740,campus_27924
899741,campus_8818
899742,campus_21330
899744,campus_14210
899745,campus_25110
899746,campus_29796
899747,campus_35027
899748,campus_499
899749,campus_12492
899750,campus_10369
899751,campus_10370
899752,campus_10371
899753,campus_27925
899754,campus_14211
899755,campus_1361
899756,campus_29797
899757,campus_25111
899758,campus_2139
899759,campus_12493
899760,campus_10372
899761,campus_27926
899762,campus_14212
899763,campus_1361
899767,campus_35028
899768,campus_25112
899769,campus_12494
899770,campus_10373
899771,campus_1361
899772,campus_27927
899773,campus_14213
899774,campus_1361
899776,campus_1362
899777,campus_1362
899778,campus_1362
899780,campus_2139
899781,campus_25113
899782,campus_500
899783,campus_500
899784,campus_170
899785,campus_27928
899786,campus_14214
899787,campus_21331
899788,campus_29799
899789,campus_35029
899790,campus_25114
899791,campus_501
899792,campus_10374
899793,campus_27929
899794,campus_635
899795,campus_21332
899796,campus_29800
899797,campus_35030
899798,campus_25115
899799,campus_12495
899800,campus_10375
899801,campus_27930
899802,campus_14215
899803,campus_21333
899804,campus_29801
899805,campus_35031
899806,campus_2309
899807,campus_12496
899808,campus_25116
899809,campus_10376
899810,campus_27931
899811,campus_21334
899812,campus_14216
899813,campus_35032
899814,campus_29802
899815,campus_502
899816,campus_25117
899817,campus_10377
899818,campus_27932
899819,campus_21335
899820,campus_2140
899821,campus_14217
899822,campus_29803
899823,campus_502
899824,campus_25118
899825,campus_10378
899826,campus_27933
899827,campus_21336
899828,campus_14218
899829,campus_29804
899830,campus_2140
899831,campus_501
899832,campus_25119
899833,campus_10379
899834,campus_27934
899835,campus_21337
899836,campus_2141
899837,campus_14219
899838,campus_29805
899839,campus_2141
899840,campus_35033
899841,campus_35034
899842,campus_500
899844,campus_636
899845,campus_25120
899846,campus_636
899847,campus_10380
899848,campus_14220
899849,campus_21338
899850,campus_29806
899851,campus_35035
899852,campus_12497
899853,campus_12498
899854,campus_25121
899855,campus_10381
899856,campus_14221
899857,campus_21339
899858,campus_27935
899859,campus_29807
899860,campus_35036
899861,campus_8712
899862,campus_25122
899863,campus_10382
899864,campus_21340
899865,campus_14222
899866,campus_27936
899867,campus_29808
899868,campus_35037
899869,campus_12499
899870,campus_10383
899871,campus_25123
899872,campus_21341
899874,campus_29809
899875,campus_14223
899876,campus_35038
899877,campus_12500
899878,campus_10384
899879,campus_25124
899880,campus_21342
899881,campus_27937
899882,campus_29810
899883,campus_29811
899884,campus_14224
899885,campus_35039
899886,campus_12501
899887,campus_10385
899888,campus_10386
899889,campus_25125
899890,campus_27938
899891,campus_21343
899892,campus_29812
899893,campus_14225
899894,campus_35040
899895,campus_12502
899896,campus_10387
899897,campus_27939
899898,campus_21344
899899,campus_1744
899900,campus_25126
899901,campus_29813
899902,campus_14226
899903,campus_35041
899904,campus_12503
899905,campus_10388
899906,campus_21345
899907,campus_27940
899908,campus_29814
899909,campus_25127
899910,campus_14227
899911,campus_35042
899912,campus_12504
899913,campus_10389
899914,campus_21346
899915,campus_27941
899916,campus_29815
899917,campus_14228
899918,campus_25128
899919,campus_35043
899920,campus_12505
899921,campus_10390
899922,campus_21347
899923,campus_27942
899924,campus_29816
899925,campus_27943
899926,campus_25129
899927,campus_14229
899928,campus_35044
899929,campus_12506
899930,campus_10391
899931,campus_21348
899932,campus_29817
899933,campus_1970
899934,campus_14230
899935,campus_25130
899936,campus_2142
899937,campus_12507
899938,campus_10392
899939,campus_21349
899940,campus_29818
899941,campus_2309
899942,campus_27944
899943,campus_27945
899944,campus_25131
899945,campus_1970
899946,campus_14231
899947,campus_27946
899948,campus_35045
899949,campus_2142
899950,campus_12508
899951,campus_10393
899952,campus_21350
899955,campus_29819
899956,campus_29820
899959,campus_2309
899960,campus_14232
899961,campus_25132
899962,campus_1971
899963,campus_35046
899964,campus_12509
899965,campus_21351
899966,campus_171
899967,campus_29821
899968,campus_2310
899969,campus_14233
899970,campus_27947
899971,campus_25133
899972,campus_2143
899973,campus_12510
899974,campus_21352
899975,campus_10394
899976,campus_171
899977,campus_10395
899978,campus_29822
899979,campus_2311
899980,campus_14234
899981,campus_1971
899982,campus_25134
899983,campus_27948
899984,campus_2143
899985,campus_27949
899986,campus_35047
899987,campus_12511
899988,campus_21353
899989,campus_172
899990,campus_29823
899991,campus_8775
899992,campus_25135
899993,campus_12512
899994,campus_2144
899995,campus_21354
899996,campus_172
899997,campus_29824
899998,campus_2310
900000,campus_29825
900001,campus_2311
900002,campus_29826
900003,campus_8775
900004,campus_2144
900006,campus_25136
900007,campus_12513
900008,campus_2145
900009,campus_2145
900010,campus_27950
900011,campus_21355
900012,campus_21356
900013,campus_21357
900014,campus_10396
900015,campus_29827
900016,campus_12514
900017,campus_14235
900018,campus_25137
900019,campus_27951
900020,campus_35048
900021,campus_35049
900022,campus_21358
900023,campus_10397
900024,campus_29828
900025,campus_29829
900026,campus_29830
900027,campus_14236
900028,campus_12515
900029,campus_27952
900030,campus_2146
900031,campus_25138
900032,campus_21359
900033,campus_173
900034,campus_2312
900035,campus_2312
900036,campus_29831
900037,campus_14237
900038,campus_12516
900039,campus_27953
900040,campus_35050
900041,campus_25139
900042,campus_21360
900043,campus_174
900044,campus_14238
900045,campus_29832
900046,campus_12517
900047,campus_2146
900048,campus_27954
900049,campus_21361
900050,campus_10398
900051,campus_29833
900052,campus_14239
900053,campus_12518
900054,campus_2146
900055,campus_27955
